epoch,train_loss,val_loss,val_cindex_global,normalized_avg_cindex,val_cindex_by_type
1,0.3876734038194021,0.34236691892147064,0.5318570236498262,0.5174565736936092,"{0: 0.3442622950819672, 1: 0.4095303867403315, 2: 0.6075663466967814, 3: 0.5113122171945701, 4: 0.42857142857142855, 6: 0.5733532934131736, 7: 0.2631578947368421, 8: 0.4179566563467492, 10: 0.48413587159387833, 11: 0.5054585152838428, 12: 0.631578947368421, 13: 0.4751269035532995, 14: 0.6180257510729614, 15: 0.35802469135802467, 17: 0.7128603104212861, 18: 0.5893416927899686, 19: 0.6230046948356808, 20: 0.4971209213051823, 21: 0.4, 23: 0.45998796630565586, 24: 0.6024258760107817, 25: 0.0, 26: 0.5871559633027523, 27: 0.7176470588235294, 28: 0.5068181818181818, 29: 0.4722036168787676, 30: 0.590983606557377, 31: nan, 32: 0.3711340206185567, 33: 0.6666666666666666, 34: 0.8076171875, 35: 0.4883720930232558, 36: 0.8372093023255814}"
2,0.3682624061902364,0.32323896512389183,0.5657254821483271,0.5508299274865311,"{0: 0.5901639344262295, 1: 0.4675414364640884, 2: 0.7131564088085828, 3: 0.4343891402714932, 4: 0.42857142857142855, 6: 0.5261976047904192, 7: 0.5789473684210527, 8: 0.4582043343653251, 10: 0.5658827920865995, 11: 0.5736899563318777, 12: 0.5789473684210527, 13: 0.500507614213198, 14: 0.3969957081545064, 15: 0.3991769547325103, 17: 0.8004434589800443, 18: 0.5496342737722049, 19: 0.5807511737089202, 20: 0.44577735124760076, 21: 0.5111111111111111, 23: 0.46540312876052947, 24: 0.5889487870619946, 25: 0.6785714285714286, 26: 0.926605504587156, 27: 0.6705882352941176, 28: 0.5818181818181818, 29: 0.4869390488948426, 30: 0.5622950819672131, 31: nan, 32: 0.30927835051546393, 33: 0.38095238095238093, 34: 0.7587890625, 35: 0.5116279069767442, 36: 0.6046511627906976}"
3,0.3425092180569967,0.3062860928475857,0.5537813617097045,0.5436146674036245,"{0: 0.5573770491803278, 1: 0.4281767955801105, 2: 0.6448334274421231, 3: 0.4434389140271493, 4: 0.42857142857142855, 6: 0.5404191616766467, 7: 0.3157894736842105, 8: 0.42724458204334365, 10: 0.5087719298245614, 11: 0.5158296943231441, 12: 0.6842105263157895, 13: 0.4873096446700508, 14: 0.6266094420600858, 15: 0.35390946502057613, 17: 0.7549889135254989, 18: 0.5914315569487983, 19: 0.6429577464788733, 20: 0.4894433781190019, 21: 0.4444444444444444, 23: 0.4527677496991576, 24: 0.5835579514824798, 25: 0.4642857142857143, 26: 0.8440366972477065, 27: 0.6941176470588235, 28: 0.5386363636363637, 29: 0.47488278633623576, 30: 0.5860655737704918, 31: nan, 32: 0.29896907216494845, 33: 0.5238095238095238, 34: 0.79296875, 35: 0.4883720930232558, 36: 0.7674418604651163}"
4,0.3279039800167084,0.28984973952174187,0.5538221034508255,0.5496371975633327,"{0: 0.6065573770491803, 1: 0.4219613259668508, 2: 0.6770186335403726, 3: 0.5067873303167421, 4: 0.42857142857142855, 6: 0.5726047904191617, 7: 0.3684210526315789, 8: 0.4520123839009288, 10: 0.5177304964539007, 11: 0.5180131004366813, 12: 0.6842105263157895, 13: 0.47106598984771575, 14: 0.6351931330472103, 15: 0.3786008230452675, 17: 0.7682926829268293, 18: 0.5893416927899686, 19: 0.6248826291079812, 20: 0.4472168905950096, 21: 0.4777777777777778, 23: 0.45637785800240677, 24: 0.610512129380054, 25: 0.5714285714285714, 26: 0.8348623853211009, 27: 0.7176470588235294, 28: 0.5704545454545454, 29: 0.4768921634293369, 30: 0.5663934426229508, 31: nan, 32: 0.24742268041237114, 33: 0.47619047619047616, 34: 0.7744140625, 35: 0.46511627906976744, 36: 0.6744186046511628}"
5,0.31619301040967307,0.27409882098436356,0.556506531504683,0.5475213556644591,"{0: 0.5901639344262295, 1: 0.4191988950276243, 2: 0.6465273856578204, 3: 0.45701357466063347, 4: 0.42857142857142855, 6: 0.5726047904191617, 7: 0.3157894736842105, 8: 0.43653250773993807, 10: 0.509518477043673, 11: 0.5087336244541485, 12: 0.6842105263157895, 13: 0.4842639593908629, 14: 0.630901287553648, 15: 0.3662551440329218, 17: 0.7583148558758315, 18: 0.5882967607105538, 19: 0.6370892018779343, 20: 0.4822456813819578, 21: 0.4444444444444444, 23: 0.4545728038507822, 24: 0.5808625336927223, 25: 0.5, 26: 0.8440366972477065, 27: 0.7058823529411765, 28: 0.5340909090909091, 29: 0.4681848626925653, 30: 0.5647540983606557, 31: nan, 32: 0.31958762886597936, 33: 0.5238095238095238, 34: 0.78515625, 35: 0.4883720930232558, 36: 0.7906976744186046}"
6,0.3055278102556864,0.25909460335969925,0.5580818788280261,0.5475565695452473,"{0: 0.6065573770491803, 1: 0.41816298342541436, 2: 0.6453980801806889, 3: 0.497737556561086, 4: 0.42857142857142855, 6: 0.5778443113772455, 7: 0.3157894736842105, 8: 0.42724458204334365, 10: 0.507652108995894, 11: 0.5081877729257642, 12: 0.6842105263157895, 13: 0.4781725888324873, 14: 0.6394849785407726, 15: 0.37448559670781895, 17: 0.7472283813747228, 18: 0.5956112852664577, 19: 0.6295774647887324, 20: 0.4750479846449136, 21: 0.4666666666666667, 23: 0.4545728038507822, 24: 0.5862533692722371, 25: 0.5, 26: 0.8256880733944955, 27: 0.7176470588235294, 28: 0.5409090909090909, 29: 0.4742129939718687, 30: 0.5688524590163935, 31: nan, 32: 0.31958762886597936, 33: 0.5238095238095238, 34: 0.77734375, 35: 0.46511627906976744, 36: 0.7441860465116279}"
7,0.2748917619387309,0.2446429468691349,0.5535240851592926,0.5512513872980251,"{0: 0.5901639344262295, 1: 0.4205801104972376, 2: 0.6606437041219649, 3: 0.5384615384615384, 4: 0.5, 6: 0.563622754491018, 7: 0.3684210526315789, 8: 0.4551083591331269, 10: 0.5027995520716685, 11: 0.5081877729257642, 12: 0.631578947368421, 13: 0.4588832487309645, 14: 0.6351931330472103, 15: 0.36213991769547327, 17: 0.7427937915742794, 18: 0.5924764890282131, 19: 0.6154929577464788, 20: 0.4760076775431862, 21: 0.4666666666666667, 23: 0.45577617328519854, 24: 0.5997304582210242, 25: 0.5, 26: 0.8623853211009175, 27: 0.7176470588235294, 28: 0.5295454545454545, 29: 0.47622237106496984, 30: 0.5762295081967214, 31: nan, 32: 0.3917525773195876, 33: 0.47619047619047616, 34: 0.779296875, 35: 0.4883720930232558, 36: 0.6976744186046512}"
8,0.2777290791273117,0.2309417873620987,0.5693794127455256,0.5572808878909534,"{0: 0.6557377049180327, 1: 0.4302486187845304, 2: 0.6629023150762281, 3: 0.40271493212669685, 4: 0.2857142857142857, 6: 0.5464071856287425, 7: 0.3157894736842105, 8: 0.42724458204334365, 10: 0.5345278088839119, 11: 0.5545851528384279, 12: 0.7368421052631579, 13: 0.5228426395939086, 14: 0.6180257510729614, 15: 0.39094650205761317, 17: 0.7982261640798226, 18: 0.5945663531870429, 19: 0.6366197183098592, 20: 0.4952015355086372, 21: 0.5111111111111111, 23: 0.46901323706377857, 24: 0.5835579514824798, 25: 0.5714285714285714, 26: 0.8623853211009175, 27: 0.6941176470588235, 28: 0.5590909090909091, 29: 0.4869390488948426, 30: 0.5745901639344262, 31: nan, 32: 0.422680412371134, 33: 0.47619047619047616, 34: 0.7685546875, 35: 0.5348837209302325, 36: 0.7093023255813954}"
9,0.26987648010253906,0.218170166015625,0.5636883950922801,0.5613421428390316,"{0: 0.7377049180327869, 1: 0.4102209944751381, 2: 0.6414455110107284, 3: 0.5158371040723982, 4: 0.42857142857142855, 6: 0.5666167664670658, 7: 0.3157894736842105, 8: 0.44891640866873067, 10: 0.5091452034341172, 11: 0.5021834061135371, 12: 0.8421052631578947, 13: 0.4639593908629442, 14: 0.6695278969957081, 15: 0.3991769547325103, 17: 0.7394678492239468, 18: 0.5977011494252874, 19: 0.6225352112676056, 20: 0.46641074856046066, 21: 0.5222222222222223, 23: 0.45697954271961494, 24: 0.5997304582210242, 25: 0.6071428571428571, 26: 0.8073394495412844, 27: 0.6705882352941176, 28: 0.5318181818181819, 29: 0.4742129939718687, 30: 0.5491803278688525, 31: nan, 32: 0.41237113402061853, 33: 0.47619047619047616, 34: 0.7685546875, 35: 0.4883720930232558, 36: 0.7209302325581395}"
10,0.2545236676931381,0.20594487711787224,0.5675445254417084,0.5734602999558669,"{0: 0.7704918032786885, 1: 0.4240331491712707, 2: 0.6860530773574252, 3: 0.502262443438914, 4: 0.42857142857142855, 6: 0.5568862275449101, 7: 0.5789473684210527, 8: 0.43962848297213625, 10: 0.5371407241508025, 11: 0.5289301310043668, 12: 0.6842105263157895, 13: 0.45228426395939086, 14: 0.6566523605150214, 15: 0.36213991769547327, 17: 0.7782705099778271, 18: 0.5851619644723093, 19: 0.6084507042253521, 20: 0.43618042226487524, 21: 0.5111111111111111, 23: 0.46600481347773764, 24: 0.6401617250673854, 25: 0.75, 26: 0.908256880733945, 27: 0.6941176470588235, 28: 0.5681818181818182, 29: 0.4722036168787676, 30: 0.559016393442623, 31: nan, 32: 0.36082474226804123, 33: 0.5238095238095238, 34: 0.7412109375, 35: 0.5116279069767442, 36: 0.627906976744186}"
