fold,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
1,89,0.4240913413465023,0.4663906170039618,0.801867946306708,0.4240913413465023,0.7164222293164347,0.5216838884450946,0.22001911612117991,0.7256066056165456,0.5727763490543702,0.0,
