epoch,train_loss,val_loss,val_cindex
1,0.7891606375911182,0.4328210921337207,0.7218382744600945
2,0.7579802209721472,0.4344747938215733,0.7155980932217675
3,0.7489721222703618,0.4153966968258222,0.7307585983696642
4,0.7476209141594127,0.4220141610421706,0.7322958877509052
5,0.7475640829792596,0.4295119340221087,0.7348445517250679
6,0.7437314406261408,0.415503880319496,0.7331926398899624
7,0.7398341312668377,0.4019787009805441,0.7329532812363043
8,0.7455315677295054,0.411660155292581,0.7401205558514763
9,0.7419219742480078,0.43816732155779997,0.7399149096842489
10,0.3939946438080834,0.36802918966859577,0.7426489923337806
11,0.32998790961683244,0.36090933680534365,0.7370493483376372
12,0.2922571766421311,0.3496291753835976,0.728607741735384
13,0.26350446056602594,0.2698206847223143,0.7409869667527459
14,0.20494264263407627,0.23866693234692019,0.7373493894668708
15,0.18126668842663443,0.24115349743515252,0.7411117029525396
16,0.19069240135805948,0.21124916883806388,0.7377067418230364
17,0.11045954886235688,0.1161654328306516,0.7232373426469696
18,0.0526869205155767,0.12147869827846686,0.7415701927679974
19,0.0334265783317107,0.14105794628461202,0.7333645735707591
20,-0.002305171991649427,0.18867390230298042,0.7345849655795513
21,-0.01902160967203011,-0.017334029528622827,0.7413240916170531
22,-0.11196800539816233,-0.11279149303833644,0.7321981215402561
23,-0.10129172013218242,-0.13799190471569697,0.7440076055369388
24,-0.07846884877610028,-0.0560139333208402,0.7410543917256073
25,-0.13414108663573301,0.06841618418693543,0.7410206792391766
26,-0.13230972406559421,-0.07110494263470173,0.7455684936586813
27,-0.07899120427612075,0.15341353366772334,0.735734561366839
28,-0.11614436090440679,0.014321655035018921,0.7472406329856452
29,-0.058327982636322655,0.004116926590601603,0.7441997667095939
30,-0.08403659942454862,-0.06590281215806802,0.7442739341797415
31,-0.18763149053530587,-0.016046426196893056,0.7447728789789162
32,-0.10640766544449598,0.01794450506567955,0.7470990405426362
33,-0.09927978853982194,-0.12603445475300154,0.7403565432564914
34,-0.14471890704524248,0.13822278752923012,0.7396957785224492
35,-0.1848554747893398,-0.09309150880823533,0.743181649619386
36,-0.10460141144300762,-0.034775643547375994,0.7261838139610148
37,-0.10560762927048188,-0.17723683888713518,0.7391058100099115
38,-0.06347037482082396,-0.13252573410669963,0.7493914896199254
39,-0.1338630058711633,-0.12699223607778548,0.742295011226258
40,-0.1781163007245028,-0.1280876542131106,0.7414286003249884
41,-0.10437041778761641,-0.048914827903111774,0.7408352605638077
42,-0.08781274368888453,-0.001330504628519217,0.7405183631913588
43,-0.05712491229064483,0.10529174481829008,0.7379056454929777
44,-0.1523163220039884,0.10487794056534767,0.7408251468178784
45,-0.27036157978656594,-0.10863891194264094,0.7399621071652519
46,-0.1525958740621581,0.06971134642759959,0.7427433872957866
47,-0.07998711991130858,-0.037152408808469775,0.7393148274257819
48,-0.16507296712326824,0.015258963406085967,0.7432423320949614
49,-0.06231946839873952,0.041061442842086154,0.7369010133973422
50,-0.14871338536416678,0.04498176785806815,0.7371032883159264
51,-0.1040720085900529,0.020280605057875316,0.7345377680985483
52,-0.2104643539602595,0.1793348064025243,0.7388057688806781
53,-0.17717492098646953,-0.03923583067177484,0.7403363157646329
54,-0.1445716054815995,0.041753896574179335,0.7288538428863283
55,-0.1783601936317028,-0.04279920607805252,0.7405183631913588
56,-0.24062518013599224,-0.15684847831726073,0.7445470053198303
57,-0.10551662989576957,0.06448283701514204,0.7342276132233857
