epoch,train_loss,val_loss,val_cindex
1,0.7909416540731652,0.05019493158906698,0.7299184339314845
2,0.7638447020161018,0.025761175403992333,0.7450668841761827
3,0.7563159763813019,0.0022013089309136074,0.743536704730832
4,0.7551513328478577,-0.005073209727803866,0.7430831973898858
5,0.7481499399138747,-0.021389427905281384,0.7571973898858075
6,0.748184955075439,-0.011372508853673935,0.7561957585644372
7,0.7440862714239721,-0.0429564772794644,0.7488482871125611
8,0.7440627528710312,-0.11157788621882597,0.765468189233279
9,0.749148006631194,-0.0747651098916928,0.7594061990212072
10,-0.3937558998608411,-0.32725219825903573,0.7537553017944535
11,-0.555005711785863,-0.5180862347284952,0.734694942903752
12,-0.7898631072446202,-0.8232626458009084,0.7192561174551386
13,-1.0488140749350916,-0.7721587538719177,0.7133931484502447
14,-1.0927730115611902,-1.2922621568044026,0.7362479608482871
15,-1.5836537936876776,-0.8896718946595986,0.7346296900489396
16,-1.343875456168857,-1.1776383916536968,0.7190831973898858
17,-1.740060818887382,-1.345659065246582,0.7339869494290375
18,-1.6703653709495558,-1.3993330518404643,0.6987830342577488
19,-1.5073576098524228,-1.3651361922423044,0.718652528548124
20,-1.2198648505219807,-1.4221191167831422,0.7327830342577488
21,-1.0829338986105688,-1.342683748404185,0.7297879282218597
22,-1.0462846555066911,-1.0328362946708998,0.7325807504078303
23,-1.1658035032311629,-1.1986841877301535,0.734463295269168
24,-1.2457896234390888,-0.9798364212115606,0.6115171288743882
25,-1.1543157604080014,-1.389658840497335,0.7465089722675367
26,-1.0667766865049855,-1.190948724746704,0.668489396411093
27,-0.9917760133073571,-1.4742392659187318,0.7269363784665579
28,-1.047007375107276,-1.3519075632095336,0.731442088091354
29,-1.2178358197881933,-1.3415869752566019,0.72442088091354
30,-1.1394667495948991,-1.0810359604656696,0.7262675367047309
31,-1.082730916778693,-1.2260833938916524,0.7421924959216966
32,-1.3957983849200417,-1.4768152214586734,0.7361370309951061
33,-1.1919187449114153,-1.3491868813832602,0.733278955954323
34,-1.1752148855491524,-1.5643537282943725,0.7362805872756933
35,-1.208082003093391,-1.332199800014496,0.7294616639477978
36,-1.3516512526555007,-1.223651614971459,0.7312724306688417
37,-1.0863696210616536,-1.3398944675922393,0.7401370309951061
38,-0.9368699925222647,-0.9633227184414863,0.7233931484502447
39,-1.2003805462117498,-1.5919726133346557,0.7411843393148451
40,-0.9923662191696381,-1.395971139272054,0.7275106035889071
41,-1.1485130792476712,-1.4651095852255822,0.7313964110929854
42,-1.2284245198585568,-1.3349018096923828,0.7390016313213703
43,-1.1635556187522544,-1.5336422761281332,0.7265938009787928
44,-1.0877871415141815,-1.4840381582578024,0.7042349102773247
45,-1.3228944684012551,-1.2943690462658803,0.7427634584013051
46,-1.1346287951710519,-1.6163081924120586,0.7436933115823817
47,-1.2388811302319,-1.347754418849945,0.7300293637846655
48,-1.2216382638345498,-1.180540224413077,0.7281141924959217
49,-0.9926677615231789,-1.0641604119290908,0.7311712887438826
50,-1.2055263087320864,-1.5213988939921061,0.7361076672104404
51,-1.0560899571086584,-1.1691481709480285,0.7214323001631321
52,-1.2773731848720307,-1.3487016757329304,0.741742251223491
53,-1.204107900907038,-1.3491488218307495,0.7306101141924959
54,-1.259178668037336,-1.4671693483988444,0.7341533442088092
55,-1.185218563463804,-1.2641949295997619,0.7472202283849918
56,-1.0044466334112574,-1.3119855602582295,0.7500228384991844
57,-1.147829885005058,-1.3340300080676875,0.7248319738988581
58,-1.1724863883931091,-1.615127980709076,0.7413278955954323
59,-1.2755126604873144,-1.2750750184059143,0.7291190864600327
60,-1.0141849366020175,-1.1820568641026814,0.7404665579119086
61,-1.205418616979756,-1.0884047905604044,0.7378401305057096
62,-1.3406106036030845,-1.16615571975708,0.7383295269168026
63,-1.3764782251043712,-1.2304688572883606,0.7330309951060359
64,-1.1210675729571211,-1.1806283036867777,0.7332495921696575
65,-1.1908862521585901,-1.3504645069440206,0.7333115823817292
