fold,cancer_type,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
6,GBM,100,0.1252988688647747,0.17176277935504913,0.47857177427160974,0.1252988688647747,0.4885786802030457,0.4885786802030457,0.18708588182926178,0.4578563995837669,12.995724,0.007531915,0.15971665
