epoch,train_loss,val_loss,val_cindex_global
1,1.8636621077855429,0.641565702855587,0.7229034857466551
2,1.7974392493565878,0.6234147772192955,0.7411874995013523
3,1.7706462343533833,0.6125052869319916,0.7541124470436177
4,1.7470613241195678,0.6022011265158653,0.7644444267147495
5,1.7302918593088785,0.5930249989032745,0.7611972331038225
6,1.7325565775235494,0.5860297530889511,0.7667788956350378
7,1.7182965795199077,0.5773971602320671,0.7686139190515322
8,1.694406004746755,0.5734943822026253,0.7603244002265855
9,1.687721610069275,0.5658391416072845,0.765500761933636
10,0.5627009014288584,0.5561758726835251,0.7570165710592872
11,0.5424095590909322,0.5533760860562325,0.7541858479802774
12,0.5364847421646118,0.5494031235575676,0.7493732996114537
13,0.5248063147068024,0.5438937991857529,0.7468633067121965
14,0.519471749663353,0.5361638329923153,0.7509051452460926
15,0.5128316422303517,0.5341499410569668,0.747359560870918
16,0.508602300286293,0.532011654227972,0.747959533744485
17,0.5014715840419134,0.521437019109726,0.7458867551201143
18,0.4941151996453603,0.5222027003765106,0.7403960459234555
19,0.48511011799176534,0.5280603803694248,0.7406385881489401
20,0.4803729017575582,0.5124552100896835,0.7406385881489401
21,0.4717582801977793,0.5232359617948532,0.7313294345734368
22,0.46696151892344157,0.5245482660830021,0.7373929902105489
23,0.4606520136197408,0.5117067359387875,0.741278452835909
24,0.4539970795313517,0.5118875689804554,0.7287524234276642
25,0.44881556630134584,0.5110841169953346,0.7363765468050647
26,0.4462883045276006,0.5118588469922543,0.7289598608573549
27,0.4332139680782954,0.5262559205293655,0.7311044447458492
28,0.4279936542113622,0.5041218549013138,0.7262248781305101
29,0.4199004034201304,0.5244088172912598,0.7314985758622615
30,0.41445286373297374,0.5130341537296772,0.7271040936978913
31,0.4122800678014755,0.522216908633709,0.7344856748498073
32,0.40415786306063334,0.5257481187582016,0.7232058656922427
33,0.39965059161186217,0.5110019445419312,0.7206511939619751
34,0.3953530639410019,0.5274505168199539,0.7200432427257278
35,0.38602890372276305,0.5403233356773853,0.7231005513048612
36,0.3842124064763387,0.527847059071064,0.7167130741429244
37,0.378758164246877,0.5293442010879517,0.715637590853605
38,0.37209165692329405,0.5345709025859833,0.7162854339032544
39,0.3673844516277313,0.5201421454548836,0.7158163061776462
40,0.3644808451334635,0.5171039626002312,0.7203480161801196
41,0.3638848880926768,0.5342613123357296,0.7150663400856876
42,0.35391959448655447,0.5256382711231709,0.7171391187100583
43,0.3457419812679291,0.5449523068964481,0.7094910602446166
44,0.3461767822504044,0.5580916926264763,0.7176704776645737
45,0.34248316983381905,0.5750283300876617,0.7162822425581822
46,0.3345301230748495,0.5818449966609478,0.7021493709061026
47,0.333900511264801,0.592913419008255,0.7103734671570701
