epoch,train_loss,val_loss,val_cindex_global
1,1.844835348924001,0.6722532361745834,0.6949635663207643
2,1.7871336738268535,0.6552391648292542,0.7307363239783254
3,1.758007033665975,0.6379508003592491,0.743177644553961
4,1.7315712213516234,0.6300337016582489,0.7478101314147494
5,1.7239609877268474,0.6206830814480782,0.7500298018291532
6,1.705516811211904,0.613603301346302,0.7544344367303395
7,1.6877560337384543,0.6073743999004364,0.750272743322504
8,1.685267941157023,0.5993889197707176,0.7540571983866271
9,1.6503543774286906,0.5948687866330147,0.75247128838966
10,0.5549346446990967,0.5849089547991753,0.7512037675547864
11,0.5401755114396413,0.5758543089032173,0.7487698257611538
12,0.5307635207970937,0.5701979249715805,0.7517469907697322
13,0.5218817313512166,0.565158411860466,0.7484122038113145
14,0.5145505279302597,0.5599557384848595,0.7457353205243311
15,0.5084205677111944,0.5564514845609665,0.7454124045021133
16,0.5023625473181407,0.5477117337286472,0.7486611811181646
17,0.49490251441796623,0.5432625189423561,0.7454471104297349
18,0.48662814994653064,0.5461144037544727,0.7420519653363231
19,0.48005159993966423,0.5468985810875893,0.7440679270451223
20,0.47147410015265145,0.5355861820280552,0.7382735460856995
21,0.4679486205180486,0.5277579165995121,0.7476682897975135
22,0.4630075345436732,0.5311023853719234,0.7375628290461453
23,0.45273889203866324,0.5288084633648396,0.7380969985408421
24,0.45078252255916595,0.5316974073648453,0.7355091435029749
25,0.4424220144748688,0.5221379548311234,0.7403076152349969
26,0.43689910173416135,0.5232803039252758,0.737565846952895
27,0.4310325344403585,0.5206695348024368,0.7409111965849368
28,0.42480146984259287,0.5205657556653023,0.7425619915770223
29,0.41621648569901787,0.507562093436718,0.7387549022122766
30,0.41072025895118713,0.5209996104240417,0.7419010699988381
31,0.40377873679002124,0.5252425074577332,0.7336244607377876
32,0.3990109354257584,0.515697319060564,0.7371916265159323
33,0.3957910050948461,0.5072785839438438,0.7402382033797538
34,0.39108579854170483,0.519258052110672,0.7338251515366426
35,0.3836253215869268,0.5114386454224586,0.7357053074417054
36,0.3731981376806895,0.5285953134298325,0.7245692315353148
37,0.37749002973238627,0.5097133666276932,0.7296076268539379
38,0.3679888715346654,0.5106820166110992,0.731804662967719
39,0.36055926779905956,0.5127071440219879,0.7308087537403182
40,0.3543546368678411,0.533013179898262,0.7253206903159899
41,0.3526223172744115,0.5362076014280319,0.7207455436834457
42,0.3511146903038025,0.5300139114260674,0.7338387321170163
43,0.341455215215683,0.5347975976765156,0.7288380606327645
44,0.3338368088006973,0.556216798722744,0.7055292578514617
45,0.3351184477408727,0.5466121062636375,0.7171708331384269
46,0.3319813638925552,0.5519188717007637,0.7196138286523085
47,0.3225374052921931,0.5413184352219105,0.7251139637036356
48,0.3205704544981321,0.5399793721735477,0.7269895927485737
49,0.313141376276811,0.5449662394821644,0.7224763132043983
50,0.3147614220778147,0.5575813502073288,0.723101019901586
51,0.3122734621167183,0.5803685709834099,0.7171844137188005
52,0.3140682796637217,0.5543748810887337,0.7128838966004789
