phase,epoch,train_loss,val_loss,val_cindex_global,normalized_avg_cindex,val_cindex_by_type
0,1,0.428707355260849,0.42730289697647095,0.685546875,0.685546875,{13: 0.685546875}
0,2,0.4228314280509949,0.4218769818544388,0.673828125,0.673828125,{13: 0.673828125}
0,3,0.4153970956802368,0.41603121161460876,0.662109375,0.662109375,{13: 0.662109375}
0,4,0.40972238779067993,0.40990298986434937,0.666015625,0.666015625,{13: 0.666015625}
0,5,0.40258511900901794,0.40358269214630127,0.658203125,0.658203125,{13: 0.658203125}
0,6,0.397541469335556,0.39775924384593964,0.662109375,0.662109375,{13: 0.662109375}
0,7,0.3916749358177185,0.39201998710632324,0.658203125,0.658203125,{13: 0.658203125}
0,8,0.3854384183883667,0.3862385153770447,0.6484375,0.6484375,{13: 0.6484375}
0,9,0.37985880970954894,0.3807752728462219,0.646484375,0.646484375,{13: 0.646484375}
0,10,0.3748025894165039,0.3752592206001282,0.6484375,0.6484375,{13: 0.6484375}
0,11,0.36951724290847776,0.36973047256469727,0.66015625,0.66015625,{13: 0.66015625}
0,12,0.3634133279323578,0.3641238957643509,0.662109375,0.662109375,{13: 0.662109375}
0,13,0.35883969664573667,0.3589959293603897,0.66796875,0.66796875,{13: 0.66796875}
0,14,0.3525692939758301,0.35404135286808014,0.654296875,0.654296875,{13: 0.654296875}
0,15,0.3488511681556702,0.3490855395793915,0.662109375,0.662109375,{13: 0.662109375}
0,16,0.34437965154647826,0.34463049471378326,0.6640625,0.6640625,{13: 0.6640625}
0,17,0.3375545859336853,0.3401017487049103,0.6796875,0.6796875,{13: 0.6796875}
0,18,0.3348227560520172,0.3356383144855499,0.669921875,0.669921875,{13: 0.669921875}
0,19,0.32957866191864016,0.33088915050029755,0.673828125,0.673828125,{13: 0.673828125}
0,20,0.3255972146987915,0.3264417201280594,0.669921875,0.669921875,{13: 0.669921875}
0,21,0.32130131125450134,0.32214097678661346,0.681640625,0.681640625,{13: 0.681640625}
0,22,0.31761146783828736,0.31818145513534546,0.693359375,0.693359375,{13: 0.693359375}
0,23,0.3136040806770325,0.3139706552028656,0.69921875,0.69921875,{13: 0.69921875}
0,24,0.30739190578460696,0.31000788509845734,0.697265625,0.697265625,{13: 0.697265625}
0,25,0.30587588548660277,0.3061716705560684,0.697265625,0.697265625,{13: 0.697265625}
0,26,0.30108088850975034,0.30233313143253326,0.701171875,0.701171875,{13: 0.701171875}
0,27,0.2976428151130676,0.29877351224422455,0.701171875,0.701171875,{13: 0.701171875}
0,28,0.29348615407943723,0.2951507866382599,0.701171875,0.701171875,{13: 0.701171875}
0,29,0.29018972516059877,0.2917759269475937,0.69140625,0.69140625,{13: 0.69140625}
0,30,0.2878737926483154,0.2884538620710373,0.685546875,0.685546875,{13: 0.685546875}
0,31,0.2836711764335632,0.28469081223011017,0.6875,0.6875,{13: 0.6875}
0,32,0.28056254982948303,0.281236857175827,0.6875,0.6875,{13: 0.6875}
