epoch,train_loss,val_loss,val_cindex_global,normalized_avg_cindex,val_cindex_by_type
1,0.35144252242410884,0.6830148001511892,0.46583880621475776,0.5310939677758802,"{0: 0.6296296296296297, 1: 0.554858934169279, 2: 0.4987012987012987, 3: 0.7005347593582888, 4: 0.3333333333333333, 6: 0.3953823953823954, 7: 0.5294117647058824, 8: 0.57, 10: 0.47934560327198367, 11: 0.5237184391736802, 12: 0.4444444444444444, 13: 0.794921875, 14: 0.6024096385542169, 15: 0.5, 17: 0.6246851385390428, 18: 0.6713197969543148, 19: 0.41044776119402987, 20: 0.47346938775510206, 21: 0.4050632911392405, 23: 0.49901574803149606, 24: 0.28044280442804426, 25: nan, 26: nan, 27: 0.5975609756097561, 28: 0.582392776523702, 29: 0.4974293059125964, 30: 0.43765483071841454, 31: 0.7333333333333333, 32: 0.5660377358490566, 33: nan, 34: 0.697274031563845, 35: 0.5, 36: 0.4}"
2,0.2303031178410439,0.6370769878228505,0.49249360240505186,0.5382759944247534,"{0: 0.5, 1: 0.5932601880877743, 2: 0.5603896103896104, 3: 0.6577540106951871, 4: 0.5238095238095238, 6: 0.4704184704184704, 7: 0.6470588235294118, 8: 0.545, 10: 0.49243353783231086, 11: 0.5592960979342004, 12: 0.7777777777777778, 13: 0.80859375, 14: 0.2891566265060241, 15: 0.5, 17: 0.6385390428211587, 18: 0.6142131979695431, 19: 0.45863539445629, 20: 0.5002267573696145, 21: 0.45569620253164556, 23: 0.546751968503937, 24: 0.4280442804428044, 25: nan, 26: nan, 27: 0.5975609756097561, 28: 0.5214446952595937, 29: 0.5822622107969152, 30: 0.4764657308009909, 31: 0.6666666666666666, 32: 0.2830188679245283, 33: nan, 34: 0.6657101865136298, 35: 0.4166666666666667, 36: 0.37142857142857144}"
3,0.041496604242745566,0.6791951855023702,0.4800919136789884,0.5273138846699844,"{0: 0.5555555555555556, 1: 0.6285266457680251, 2: 0.5331168831168831, 3: 0.6363636363636364, 4: 0.6190476190476191, 6: 0.38095238095238093, 7: 0.35294117647058826, 8: 0.61, 10: 0.5202453987730061, 11: 0.5038255547054323, 12: 0.6666666666666666, 13: 0.8125, 14: 0.5542168674698795, 15: 0.5, 17: 0.6473551637279596, 18: 0.6802030456852792, 19: 0.4091684434968017, 20: 0.47573696145124716, 21: 0.5443037974683544, 23: 0.5418307086614174, 24: 0.33210332103321033, 25: nan, 26: nan, 27: 0.6219512195121951, 28: 0.5959367945823928, 29: 0.4897172236503856, 30: 0.4310487200660611, 31: 0.13333333333333333, 32: 0.39622641509433965, 33: nan, 34: 0.7489239598278336, 35: 0.5833333333333334, 36: 0.3142857142857143}"
4,0.11743680793134605,0.6796625882387162,0.4846858904649801,0.5123923768499652,"{0: 0.6851851851851852, 1: 0.5979623824451411, 2: 0.5084415584415585, 3: 0.6470588235294118, 4: 0.42857142857142855, 6: 0.3939393939393939, 7: 0.4117647058823529, 8: 0.645, 10: 0.48139059304703474, 11: 0.5241009946442234, 12: 0.5555555555555556, 13: 0.833984375, 14: 0.4819277108433735, 15: 0.5, 17: 0.5654911838790933, 18: 0.682741116751269, 19: 0.4505330490405117, 20: 0.4965986394557823, 21: 0.5949367088607594, 23: 0.5551181102362205, 24: 0.3173431734317343, 25: nan, 26: nan, 27: 0.5487804878048781, 28: 0.6139954853273137, 29: 0.5578406169665809, 30: 0.4764657308009909, 31: 0.2, 32: 0.2641509433962264, 33: nan, 34: 0.7862266857962698, 35: 0.16666666666666666, 36: 0.4}"
5,-0.1669272337218418,0.7671395232280095,0.5244252407527225,0.5103342226740363,"{0: 0.7222222222222222, 1: 0.524294670846395, 2: 0.5720779220779221, 3: 0.7165775401069518, 4: 0.2857142857142857, 6: 0.36363636363636365, 7: 0.5294117647058824, 8: 0.56, 10: 0.5300613496932516, 11: 0.5386381025248661, 12: 0.3333333333333333, 13: 0.78515625, 14: 0.4457831325301205, 15: 0.5, 17: 0.5226700251889169, 18: 0.7157360406091371, 19: 0.5852878464818764, 20: 0.5419501133786848, 21: 0.7088607594936709, 23: 0.53248031496063, 24: 0.31365313653136534, 25: nan, 26: nan, 27: 0.6463414634146342, 28: 0.5553047404063205, 29: 0.4517994858611825, 30: 0.48142031379025596, 31: 0.4, 32: 0.18867924528301888, 33: nan, 34: 0.7517934002869441, 35: 0.25, 36: 0.2571428571428571}"
6,-0.110822035547565,0.7068830549716949,0.49735133594074094,0.5168791245794296,"{0: 0.7962962962962963, 1: 0.46786833855799376, 2: 0.662987012987013, 3: 0.6951871657754011, 4: 0.38095238095238093, 6: 0.4098124098124098, 7: 0.35294117647058826, 8: 0.55, 10: 0.5390593047034765, 11: 0.5600612088752869, 12: 0.6666666666666666, 13: 0.7265625, 14: 0.4819277108433735, 15: 0.5, 17: 0.49622166246851385, 18: 0.6434010152284264, 19: 0.4914712153518124, 20: 0.5346938775510204, 21: 0.7215189873417721, 23: 0.5295275590551181, 24: 0.4059040590405904, 25: nan, 26: nan, 27: 0.7560975609756098, 28: 0.5530474040632054, 29: 0.4755784061696658, 30: 0.518579686209744, 31: 0.2, 32: 0.16981132075471697, 33: nan, 34: 0.7130559540889526, 35: 0.25, 36: 0.2571428571428571}"
7,0.06247245597050471,0.7380226771036784,0.511328736511275,0.5295129991537698,"{0: 0.7407407407407407, 1: 0.5164576802507836, 2: 0.5896103896103896, 3: 0.6470588235294118, 4: 0.38095238095238093, 6: 0.4098124098124098, 7: 0.47058823529411764, 8: 0.545, 10: 0.49366053169734153, 11: 0.6166794185156848, 12: 0.8888888888888888, 13: 0.677734375, 14: 0.5180722891566265, 15: 0.5, 17: 0.5894206549118388, 18: 0.6548223350253807, 19: 0.47739872068230277, 20: 0.47845804988662133, 21: 0.6075949367088608, 23: 0.5688976377952756, 24: 0.42066420664206644, 25: nan, 26: nan, 27: 0.7926829268292683, 28: 0.5169300225733634, 29: 0.4852185089974293, 30: 0.541701073492981, 31: 0.6, 32: 0.20754716981132076, 33: nan, 34: 0.6083213773314203, 35: 0.08333333333333333, 36: 0.2571428571428571}"
8,-0.32737429505761934,0.8007150342067083,0.5098580152176548,0.5211990740131719,"{0: 0.7037037037037037, 1: 0.4615987460815047, 2: 0.577922077922078, 3: 0.7433155080213903, 4: 0.47619047619047616, 6: 0.3953823953823954, 7: 0.47058823529411764, 8: 0.525, 10: 0.5701431492842536, 11: 0.5172149961744453, 12: 0.4444444444444444, 13: 0.794921875, 14: 0.5060240963855421, 15: 0.5, 17: 0.6246851385390428, 18: 0.684010152284264, 19: 0.4518123667377399, 20: 0.45668934240362813, 21: 0.6075949367088608, 23: 0.5585629921259843, 24: 0.36162361623616235, 25: nan, 26: nan, 27: 0.7073170731707317, 28: 0.5530474040632054, 29: 0.5366323907455013, 30: 0.4913294797687861, 31: 0.4666666666666667, 32: 0.2641509433962264, 33: nan, 34: 0.7044476327116213, 35: 0.16666666666666666, 36: 0.3142857142857143}"
9,-0.016201750758816216,0.7934347227215767,0.5071914259423969,0.520522685588589,"{0: 0.7037037037037037, 1: 0.47335423197492166, 2: 0.535064935064935, 3: 0.7219251336898396, 4: 0.38095238095238093, 6: 0.3852813852813853, 7: 0.5294117647058824, 8: 0.545, 10: 0.556237218813906, 11: 0.5210405508798776, 12: 0.4444444444444444, 13: 0.822265625, 14: 0.5060240963855421, 15: 0.5, 17: 0.6347607052896725, 18: 0.682741116751269, 19: 0.44498933901918974, 20: 0.4616780045351474, 21: 0.5822784810126582, 23: 0.5600393700787402, 24: 0.3726937269372694, 25: nan, 26: nan, 27: 0.7195121951219512, 28: 0.5507900677200903, 29: 0.5122107969151671, 30: 0.495458298926507, 31: 0.4666666666666667, 32: 0.2830188679245283, 33: nan, 34: 0.7431850789096126, 35: 0.16666666666666666, 36: 0.3142857142857143}"
10,0.11021107076393331,0.7880004987120628,0.5072503230806789,0.5242137795594844,"{0: 0.7037037037037037, 1: 0.475705329153605, 2: 0.5240259740259741, 3: 0.6951871657754011, 4: 0.38095238095238093, 6: 0.38095238095238093, 7: 0.5294117647058824, 8: 0.545, 10: 0.5456032719836401, 11: 0.5271614384085692, 12: 0.5555555555555556, 13: 0.81640625, 14: 0.4819277108433735, 15: 0.5, 17: 0.6360201511335013, 18: 0.6878172588832487, 19: 0.453091684434968, 20: 0.4689342403628118, 21: 0.5949367088607594, 23: 0.5605314960629921, 24: 0.3874538745387454, 25: nan, 26: nan, 27: 0.7317073170731707, 28: 0.5507900677200903, 29: 0.5, 30: 0.5053674649050371, 31: 0.4666666666666667, 32: 0.2830188679245283, 33: nan, 34: 0.757532281205165, 35: 0.16666666666666666, 36: 0.3142857142857143}"
