fold,cancer_type,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
8,DLBC,100,0.3682374954223633,0.29538050293922424,0.8115942028985508,0.3682374954223633,0.3333333333333333,0.3333333333333333,0.39765509963035583,0.0,10.325988,0.347185,0.6456838
