fold,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
10,100,-0.11755382549017668,-0.03323926627635956,0.5856398597579696,-0.11755382549017668,0.5719773975786429,0.5884628135861257,0.0775612344344457,0.6076892974989009,0.49775215273969353,0.0,
