fold,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
4,100,0.3854701563715935,0.484277642449411,0.7512982639568186,0.3854701563715935,0.7355607938416219,0.538338436710902,0.15336302755510106,0.7297702521677232,0.511155318122477,0.0,
