fold,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
6,39,0.6414093586305777,1.043423346642937,0.5608655967468357,0.7152994712193806,0.5720161786193628,0.6223941321837843,0.2256358257111381,0.5404149535817123,0.5362925101680438,0.0,
