fold,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
6,31,-0.13779676208893457,-0.1269179185978452,0.7671746135911307,0.1108645518620809,0.7765909427759139,0.5077183120178453,0.7435334607656695,42.468243,17.635008,-0.10117254
