fold,cancer_type,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
3,BLCA,100,0.18068374693393707,0.1697517067193985,0.6048978184013107,0.18068374693393707,0.5773480662983426,0.5773480662983426,0.17629529535770416,0.630901287553648,0.8804986,0.5991986,-0.24580859
