fold,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
10,100,0.25076745077967644,0.2419527292251587,0.7423657084900972,0.24944349750876427,0.7247761510048185,0.602948258247027,0.20721863706906637,0.717994676045587,0.551001451831925,0.0,
