epoch,train_loss,val_loss,val_cindex_global
1,1.8497017701466878,0.6699282079935074,0.7083951763222094
2,1.78747904698054,0.6478695198893547,0.7391790465656988
3,1.7609205047289531,0.6389576345682144,0.7381965906368334
4,1.7435760378837586,0.6302242502570152,0.7438020140346542
5,1.722957177956899,0.6214965358376503,0.7438585203189064
6,1.708880360921224,0.6130250096321106,0.7454369291923519
7,1.6995199839274089,0.6100922077894211,0.7459756224355565
8,1.6784723321596782,0.6035287529230118,0.7451370691772534
9,1.6658763806025187,0.5970687419176102,0.7480957382207
10,0.5637445410092672,0.5888190716505051,0.7330017795712453
11,0.5435719807942708,0.5918155163526535,0.7338742366000998
12,0.5360579649607341,0.5916883498430252,0.7355777127160236
13,0.5278765757878622,0.5889805033802986,0.7365887984955767
14,0.5188874463240306,0.5758762508630753,0.7339322497185987
15,0.5136589070161184,0.578489176928997,0.7362399663674596
16,0.5060544768969218,0.5640099346637726,0.7342682737556187
17,0.49821551740169523,0.5589281693100929,0.7361518165640262
18,0.49425138235092164,0.5618698298931122,0.7355837400530104
19,0.48768838346004484,0.5526748523116112,0.7354074404461435
20,0.4818387965361277,0.5574073679745197,0.7304235861750972
21,0.47603746155897775,0.5587112866342068,0.7305652285942894
22,0.4711683839559555,0.544431496411562,0.7179176153443945
23,0.4661939412355423,0.5537679232656956,0.7319635707752512
24,0.4587196777264277,0.5473068803548813,0.7249319287629041
25,0.4511640429496765,0.5424914211034775,0.7257313043307924
26,0.44681432644526164,0.5422590151429176,0.7226355133708937
27,0.4406301041444143,0.5609318502247334,0.726087670630143
28,0.43038431704044344,0.5557612664997578,0.7273654660713667
29,0.42528663674990336,0.5556807182729244,0.724852819964951
30,0.41959834496180215,0.5611429996788502,0.7243020720477726
31,0.4130962381760279,0.5551819168031216,0.721550592713251
32,0.40943943162759144,0.5671268068253994,0.7153936679811284
33,0.4084468295176824,0.5630737990140915,0.7154772972818217
34,0.400259659687678,0.5487924739718437,0.7212002537508871
35,0.3946968058745066,0.567004881799221,0.7211429940495115
36,0.38790131111939746,0.5766496807336807,0.7209908037905922
37,0.38209566473960876,0.5776370503008366,0.7277346404618146
38,0.37607248524824777,0.576087336987257,0.7220373001749435
39,0.37100855708122255,0.5598005950450897,0.7202095102336648
40,0.37168685495853426,0.5752698294818401,0.7175770708046344
41,0.36206814895073575,0.5734100267291069,0.7170963906799288
42,0.36087673107782997,0.5742433443665504,0.7138838200659089
43,0.3570301522811254,0.5799699276685715,0.7032862548086848
44,0.35325189828872683,0.5727675594389439,0.7111556966622115
45,0.3458930750687917,0.6121136210858822,0.7188269898122936
