epoch,train_loss,val_loss,val_cindex
1,0.7960218386654567,0.7747546772162119,0.7117113008367386
2,0.7669822904176282,0.7680866340796153,0.7382090387234871
3,0.764410419067494,0.7489386995633444,0.7494557550107025
4,0.7590509178046894,0.7620346883932749,0.7410762064604008
5,0.7520139203371858,0.7445619245370229,0.7556187974314069
6,0.757452955567523,0.7444671183824539,0.754235381397159
7,0.7478643292771247,0.7459941377242406,0.7505016783420899
8,0.7477179657023653,0.748836170633634,0.7530647985989493
9,0.7453238150118885,0.7546048392852147,0.7457007686320296
10,0.7449341343533724,0.7606396764516831,0.740781280404748
11,0.744844628511963,0.75320037206014,0.7440102646429266
12,0.7429597197954816,0.7536768207947413,0.7437579052344814
13,0.7428359620105055,0.7516563326120377,0.752304679898813
14,0.7402183175983286,0.7407670905192693,0.7561022329246935
15,0.7427073246554324,0.7460307170947392,0.7502523594084453
16,0.7407057403509778,0.7513404389222463,0.7500577690212104
17,0.7404267722390648,0.7585964679718018,0.7461233946293053
18,0.734841797192742,0.7641908605893453,0.7448099095154699
19,0.739851755783298,0.7598417341709137,0.7461811636505157
20,0.736726622160216,0.7544404586156209,0.7408116851527534
21,0.7372333097894838,0.7410308351119359,0.7574187585133294
22,0.7379379488135639,0.7644390960534414,0.7489449552442109
23,0.7386114742971004,0.750632976492246,0.7518942158007395
24,0.7355152767403681,0.7511265168587367,0.752918855808523
25,0.7364512182267985,0.7597882082064946,0.7533445222805993
26,0.7378788891815602,0.7518522252639135,0.7535391126678342
27,0.7332808031959641,0.7635555366675059,0.7406262161899202
28,0.7287305959297302,0.7514880230029424,0.7478929509632224
29,0.7309187548725229,0.7392490362127622,0.763119648764351
30,0.7303484491163627,0.755479422211647,0.7468987157034442
31,0.7276500834894359,0.7541724612315496,0.7517087468379062
32,0.7300806202946749,0.7560537358125051,0.747555458260362
33,0.7300399546896604,0.7532286385695139,0.7561143948238958
34,0.7262030315018237,0.7595990657806396,0.7497537215411558
35,0.7246363251224944,0.7617024838924408,0.7396623856781475
36,0.723866495871006,0.7517903019984563,0.7570265372640591
37,0.727638668583748,0.78068561454614,0.7437974314068885
38,0.7223418309052188,0.7685293008883795,0.7458406304728546
39,0.7208787140093351,0.76556163529555,0.7435389910488421
40,0.7181330679502702,0.762139085928599,0.7515354397742752
41,0.7200612248782825,0.7600349833567938,0.742885288966725
42,0.7182941602585011,0.7698867956797282,0.7450592284491147
43,0.7180494347349146,0.7561138093471527,0.7548769215800739
44,0.7152403000378071,0.7541990945736567,0.7504834354932867
45,0.7144241369980618,0.7676768362522125,0.7453419926055653
46,0.7125375121551797,0.762327715754509,0.7483824674061101
47,0.713468194624087,0.7622598061958948,0.7455973924888111
48,0.7140056109966192,0.7605133086442948,0.7523411655964195
49,0.7078639892371077,0.792924439907074,0.7461173136797042
