epoch,train_loss,val_loss,val_cindex
1,0.7952401361295155,-0.04877667824427287,0.7354726114029967
2,0.7685668378844297,-0.08803971981008847,0.7364516442887722
3,0.763142301119808,-0.07250529204805692,0.7478169390932088
4,0.7565645028774003,-0.04727915748953819,0.7556370402802102
5,0.7530893015122055,-0.07151556201279163,0.7313862132710645
6,0.7512538495256489,-0.08342584694425265,0.7474520821171434
7,0.7533547995906127,-0.05345336372653643,0.7358435493286631
8,0.7469798940464967,-0.06200107236703237,0.7559350068106635
9,0.7496858591535934,-0.10068945276240508,0.7546458454952325
10,0.08583201911944643,-0.3628898034493128,0.7421251702665889
11,0.046614147106507665,-0.4847994287808736,0.7366888013232147
12,-0.08141422529417769,-0.6063639432191849,0.708275564312123
13,-0.1729570242359226,-0.7367875476678213,0.733453736135435
14,-0.21027697275455734,-0.8636857857306798,0.7254816112084063
15,-0.30787620284503564,-1.0161795496940613,0.7300423234092236
16,-0.39649575287686256,-1.1745648245016733,0.7339219692547189
17,-0.3999661739383425,-1.248701032002767,0.7383914672115197
18,-0.628692911083537,-1.400069103638331,0.7318666082895505
19,-0.7450644456802454,-1.3859709719816844,0.7336574479470714
20,-2.3233730706729387,-1.400643708308538,0.7161838392683402
21,-2.5693750595463847,-1.3178997427225112,0.668387575403775
22,-2.5109761946631552,-1.450578804810842,0.6833467114224557
23,-2.308531815760342,-1.420484479268392,0.679603886942985
24,-2.392745158950189,-1.3988293160994847,0.5300277291301809
25,-2.417968785068146,-1.3763842850923538,0.6523095446584939
26,-2.2912291009399226,-1.1963962803284327,0.5836586641369916
27,-2.2786872265930462,-1.3131014545758566,0.5522566403969644
28,-2.2927140516221973,-1.2366791158914565,0.5862065820198482
29,-2.448724245610542,-1.446113446354866,0.6559854786923526
30,-2.2222826758161522,-1.3165902882814406,0.6600232292274761
31,-2.283859130247195,-1.4650775700807572,0.5778543977427515
32,-2.3725485405079403,-1.1077775239944458,0.6556297431406889
33,-2.355586940632727,-1.2369021813074748,0.5060201401050788
34,-2.335357839227619,-1.030065913995107,0.6645687390542907
35,-2.3319541464622757,-1.3560408711433412,0.6442826911850554
36,-2.371047772859272,-1.4564651588598887,0.6610539501848609
37,-2.4458719279084886,-1.5013305753469468,0.6016521940066161
38,-2.274835421626729,-1.4312900066375733,0.6430421774664331
39,-2.4371831744237054,-1.630509332815806,0.657131737692158
40,-2.4672389187310872,-1.529283841451009,0.6538814701303756
41,-2.404121216526605,-1.4804878989855448,0.60496631153921
42,-2.5605895129361547,-1.664624235033989,0.6299316501264838
43,-2.6369218584290124,-1.3003236830234528,0.6625772280599338
44,-2.344356933146491,-1.3337384988864263,0.6544317960692742
45,-2.282982580867925,-1.6657931049664816,0.6581290134267367
46,-2.556582977673165,-1.6525931268930436,0.5583831971200622
47,-2.3461697326791016,-1.6259255597988764,0.6446293053123175
48,-2.559109732620698,-1.6093373129765192,0.6176207676590777
49,-2.394036809528681,-1.2482936690251032,0.6390105078809106
50,-2.4193137548023596,-1.0926006565491357,0.6137624051371863
51,-2.4903092650990737,-1.5605426400899887,0.6437870937925666
52,-2.4676838137377475,-1.6574961006641389,0.589922042226114
53,-2.6250295898968115,-1.423439053694407,0.6560979762599728
54,-2.583725679189639,-1.6122929841279983,0.649335960303561
55,-2.4860866615422688,-1.6055135011672974,0.6191106003113446
56,-2.5710487407177016,-1.4979634861151376,0.6176359700330804
57,-2.3551188291687715,-1.423745685815811,0.6366115732632808
58,-2.293574581468912,-1.4175654113292695,0.6370159564117532
59,-2.571900737576915,-1.2976109613974889,0.6332852938314847
60,-2.499077203914635,-1.6074271559715272,0.5825762551079977
61,-2.2622535889758204,-1.3420261025428772,0.6326011870013621
62,-2.365084279412614,-0.9166776816050212,0.6193629597197898
63,-2.5512106858922126,-1.601945220430692,0.6207980638256471
64,-2.5421655947776665,-1.085814356803894,0.633878186417591
