gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
DNMT3B,5,512,0.9765625,46,9.072978303747535
MET,5,512,0.9765625,175,34.51676528599605
CDK12,5,512,0.9765625,40,7.889546351084813
NACA,5,512,0.9765625,77,15.187376725838265
GABRA6,5,512,0.9765625,72,14.201183431952662
HIRA,5,512,0.9765625,78,15.384615384615385
CTR9,5,512,0.9765625,120,23.668639053254438
EP400,5,512,0.9765625,81,15.976331360946746
SLX4,5,512,0.9765625,37,7.297830374753452
UPF1,5,512,0.9765625,123,24.2603550295858
MDC1,5,512,0.9765625,40,7.889546351084813
CNTNAP2,5,512,0.9765625,182,35.8974358974359
COL1A1,5,512,0.9765625,41,8.086785009861932
COL2A1,5,512,0.9765625,79,15.581854043392504
HDAC2,5,512,0.9765625,80,15.779092702169626
KDR,5,512,0.9765625,86,16.962524654832347
KIAA1549,5,512,0.9765625,180,35.50295857988166
KNL1,5,512,0.9765625,0,0.0
CREBBP,5,512,0.9765625,39,7.6923076923076925
ETAA1,5,512,0.9765625,34,6.70611439842209
FANCM,5,512,0.9765625,83,16.370808678500985
CAD,5,512,0.9765625,36,7.100591715976331
KSR2,5,512,0.9765625,74,14.595660749506903
CDH4,5,512,0.9765625,57,11.242603550295858
DCC,5,512,0.9765625,85,16.765285996055226
FANCD2,5,512,0.9765625,54,10.650887573964498
FES,5,512,0.9765625,67,13.214990138067062
ABCB1,5,512,0.9765625,146,28.79684418145957
TPR,5,512,0.9765625,48,9.467455621301776
ARHGEF12,5,512,0.9765625,108,21.301775147928996
TCF7L2,5,512,0.9765625,138,27.218934911242602
ARHGAP5,5,512,0.9765625,79,15.581854043392504
TNC,4,512,0.78125,77,15.187376725838265
ARHGAP26,4,512,0.78125,59,11.637080867850099
AFF4,4,512,0.78125,55,10.848126232741617
WNK2,4,512,0.78125,72,14.201183431952662
EPHA7,4,512,0.78125,69,13.609467455621301
VAV1,4,512,0.78125,136,26.82445759368836
ATM,4,512,0.78125,88,17.357001972386588
ATP2B3,4,512,0.78125,126,24.85207100591716
ZNF479,4,512,0.78125,123,24.2603550295858
ZNF521,4,512,0.78125,81,15.976331360946746
USP44,4,512,0.78125,74,14.595660749506903
PTK7,4,512,0.78125,35,6.903353057199212
SPEN,4,512,0.78125,204,40.23668639053255
ERBB4,4,512,0.78125,41,8.086785009861932
BCL11A,4,512,0.78125,36,7.100591715976331
FAM135B,4,512,0.78125,110,21.696252465483234
EIF1AX,4,512,0.78125,129,25.443786982248522
CPS1,4,512,0.78125,38,7.495069033530571
INPPL1,4,512,0.78125,74,14.595660749506903
GPC3,4,512,0.78125,118,23.274161735700197
BTK,4,512,0.78125,117,23.076923076923077
RUNX1T1,4,512,0.78125,83,16.370808678500985
