gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
MUC1,1,80,1.25,25,31.25
CTCF,1,80,1.25,27,33.75
ACSM3,1,80,1.25,21,26.25
CNOT3,1,80,1.25,19,23.75
MAGED1,1,80,1.25,32,40.0
NOD1,1,80,1.25,24,30.0
PRUNE2,1,80,1.25,26,32.5
TENT5C,1,80,1.25,0,0.0
TGFBR2,1,80,1.25,27,33.75
FGF10,0,80,0.0,28,35.0
FGF14,0,80,0.0,37,46.25
ICOSLG,0,80,0.0,17,21.25
H2AC11,0,80,0.0,0,0.0
FANCL,0,80,0.0,11,13.750000000000002
FGF23,0,80,0.0,21,26.25
AGO2,0,80,0.0,23,28.749999999999996
GREM1,0,80,0.0,29,36.25
GPS2,0,80,0.0,30,37.5
INSR,0,80,0.0,21,26.25
GNB1,0,80,0.0,30,37.5
INPP4A,0,80,0.0,11,13.750000000000002
GNA12,0,80,0.0,23,28.749999999999996
INHA,0,80,0.0,18,22.5
HOXB13,0,80,0.0,24,30.0
IL10,0,80,0.0,26,32.5
BABAM1,0,80,0.0,21,26.25
BBC3,0,80,0.0,20,25.0
IGF2,0,80,0.0,17,21.25
IGF1,0,80,0.0,22,27.500000000000004
IFNGR1,0,80,0.0,36,45.0
FGF6,0,80,0.0,21,26.25
BCL2L11,0,80,0.0,10,12.5
BCL2L2,0,80,0.0,38,47.5
FYN,0,80,0.0,37,46.25
H3C12,0,80,0.0,0,0.0
H3C11,0,80,0.0,0,0.0
H3C10,0,80,0.0,0,0.0
CSDE1,0,80,0.0,34,42.5
CTLA4,0,80,0.0,15,18.75
H2BC11,0,80,0.0,0,0.0
H3C1,0,80,0.0,0,0.0
H2BC12,0,80,0.0,0,0.0
H2BC17,0,80,0.0,0,0.0
EZH1,0,80,0.0,21,26.25
H3-5,0,80,0.0,0,0.0
H2BC4,0,80,0.0,0,0.0
ELOC,0,80,0.0,0,0.0
H3-4,0,80,0.0,0,0.0
DUSP4,0,80,0.0,27,33.75
EIF4E,0,80,0.0,37,46.25
E2F3,0,80,0.0,17,21.25
H2BC5,0,80,0.0,0,0.0
EGFL7,0,80,0.0,23,28.749999999999996
DCUN1D1,0,80,0.0,27,33.75
H2AC16,0,80,0.0,0,0.0
H2AC17,0,80,0.0,0,0.0
HDAC7,0,80,0.0,20,25.0
CARM1,0,80,0.0,21,26.25
CCNQ,0,80,0.0,0,0.0
CD22,0,80,0.0,19,23.75
H3C8,0,80,0.0,0,0.0
CD276,0,80,0.0,24,30.0
ERF,0,80,0.0,20,25.0
H3C13,0,80,0.0,0,0.0
H2AC6,0,80,0.0,0,0.0
CD70,0,80,0.0,21,26.25
CDC42,0,80,0.0,28,35.0
EPCAM,0,80,0.0,13,16.25
EMSY,0,80,0.0,0,0.0
H3C4,0,80,0.0,0,0.0
H3C3,0,80,0.0,0,0.0
H3C14,0,80,0.0,0,0.0
CENPA,0,80,0.0,15,18.75
H3C6,0,80,0.0,0,0.0
ZXDB,0,80,0.0,31,38.75
PTMA,0,80,0.0,16,20.0
MYEOV,0,80,0.0,18,22.5
PCMTD1,0,80,0.0,20,25.0
GNAI2,0,80,0.0,48,60.0
HLA-DQA1,0,80,0.0,16,20.0
TGFBR1,0,80,0.0,26,32.5
PPP3CA,0,80,0.0,38,47.5
ZNF90,0,80,0.0,19,23.75
SDCBP,0,80,0.0,21,26.25
SUSD2,0,80,0.0,60,75.0
FGD1,0,80,0.0,31,38.75
KMT5A,0,80,0.0,0,0.0
RRN3,0,80,0.0,21,26.25
PSPC1,0,80,0.0,38,47.5
FNDC3B,0,80,0.0,24,30.0
HDAC4,0,80,0.0,16,20.0
TRAF3,0,80,0.0,39,48.75
RNF6,0,80,0.0,41,51.24999999999999
RBM38,0,80,0.0,15,18.75
U2AF2,0,80,0.0,18,22.5
RASA2,0,80,0.0,22,27.500000000000004
ZCRB1,0,80,0.0,21,26.25
ZNF395,0,80,0.0,26,32.5
RIPK1,0,80,0.0,17,21.25
PI4KA,0,80,0.0,60,75.0
NCAPH,0,80,0.0,11,13.750000000000002
NT5C3A,0,80,0.0,23,28.749999999999996
ZBTB7B,0,80,0.0,25,31.25
RELA,0,80,0.0,17,21.25
UBXN11,0,80,0.0,27,33.75
GPAA1,0,80,0.0,24,30.0
FAT2,0,80,0.0,24,30.0
EFTUD2,0,80,0.0,21,26.25
TGIF1,0,80,0.0,16,20.0
ZNF680,0,80,0.0,22,27.500000000000004
HCAR3,0,80,0.0,19,23.75
MED23,0,80,0.0,36,45.0
ZNF93,0,80,0.0,19,23.75
SAMHD1,0,80,0.0,14,17.5
RRAGC,0,80,0.0,20,25.0
TRIM49C,0,80,0.0,22,27.500000000000004
TFAP4,0,80,0.0,22,27.500000000000004
KMT2B,0,80,0.0,19,23.75
ZNF208,0,80,0.0,20,25.0
EPHA2,0,80,0.0,30,37.5
ING1,0,80,0.0,33,41.25
KLHL6,0,80,0.0,26,32.5
FAM174B,0,80,0.0,23,28.749999999999996
ZNF721,0,80,0.0,33,41.25
IRAK1,0,80,0.0,30,37.5
PRKCD,0,80,0.0,47,58.75
KDM3B,0,80,0.0,23,28.749999999999996
NXF1,0,80,0.0,19,23.75
RBM39,0,80,0.0,14,17.5
EGR2,0,80,0.0,20,25.0
CD58,0,80,0.0,32,40.0
ZNF814,0,80,0.0,19,23.75
DTX1,0,80,0.0,20,25.0
DIS3,0,80,0.0,39,48.75
BMP6,0,80,0.0,19,23.75
RPS3A,0,80,0.0,34,42.5
IRF1,0,80,0.0,24,30.0
SIN3A,0,80,0.0,24,30.0
PER3,0,80,0.0,31,38.75
DHX9,0,80,0.0,24,30.0
TCF4,0,80,0.0,18,22.5
MAP3K14,0,80,0.0,22,27.500000000000004
INHBA,0,80,0.0,23,28.749999999999996
ERRFI1,0,80,0.0,31,38.75
DNMT1,0,80,0.0,21,26.25
BCL2L1,0,80,0.0,13,16.25
ALOX12B,0,80,0.0,30,37.5
RPTOR,0,80,0.0,26,32.5
ABCC4,0,80,0.0,36,45.0
RAD51,0,80,0.0,28,35.0
PDCD1,0,80,0.0,17,21.25
MRE11,0,80,0.0,0,0.0
MCL1,0,80,0.0,27,33.75
IRS2,0,80,0.0,33,41.25
INPP4B,0,80,0.0,34,42.5
IGF1R,0,80,0.0,23,28.749999999999996
FLT1,0,80,0.0,42,52.5
RICTOR,0,80,0.0,28,35.0
ABRAXAS1,0,80,0.0,0,0.0
XRCC2,0,80,0.0,22,27.500000000000004
VEGFA,0,80,0.0,16,20.0
TRAF2,0,80,0.0,23,28.749999999999996
TEK,0,80,0.0,36,45.0
STAT5A,0,80,0.0,20,25.0
RAD54L,0,80,0.0,20,25.0
MST1R,0,80,0.0,48,60.0
RAD51D,0,80,0.0,20,25.0
PRKN,0,80,0.0,0,0.0
PRKCI,0,80,0.0,23,28.749999999999996
PLCG2,0,80,0.0,32,40.0
PIK3CG,0,80,0.0,23,28.749999999999996
PIK3C2G,0,80,0.0,23,28.749999999999996
PARP1,0,80,0.0,25,31.25
NUP93,0,80,0.0,27,33.75
RAD52,0,80,0.0,22,27.500000000000004
CCAR1,0,80,0.0,18,22.5
ESRRA,0,80,0.0,17,21.25
ATG7,0,80,0.0,25,31.25
MARK2,0,80,0.0,19,23.75
MDGA2,0,80,0.0,37,46.25
ZBTB48,0,80,0.0,32,40.0
HLA-C,0,80,0.0,16,20.0
FGF4,0,80,0.0,18,22.5
SMARCA2,0,80,0.0,31,38.75
TRMT12,0,80,0.0,22,27.500000000000004
PEG3,0,80,0.0,19,23.75
LPA,0,80,0.0,37,46.25
CCNT1,0,80,0.0,20,25.0
NPRL2,0,80,0.0,49,61.25000000000001
ZNF780A,0,80,0.0,20,25.0
ALPK1,0,80,0.0,38,47.5
PTPN3,0,80,0.0,22,27.500000000000004
FGF3,0,80,0.0,18,22.5
FGF19,0,80,0.0,18,22.5
EPHB1,0,80,0.0,24,30.0
CRKL,0,80,0.0,60,75.0
CHEK1,0,80,0.0,22,27.500000000000004
CDKN2B,0,80,0.0,46,57.49999999999999
CDK8,0,80,0.0,41,51.24999999999999
FGD5,0,80,0.0,23,28.749999999999996
AURKA,0,80,0.0,15,18.75
ZNF274,0,80,0.0,19,23.75
CHD7,0,80,0.0,21,26.25
CHRDL1,0,80,0.0,29,36.25
UBE2A,0,80,0.0,30,37.5
MIB2,0,80,0.0,30,37.5
REST,0,80,0.0,34,42.5
MCM7,0,80,0.0,23,28.749999999999996
AURKB,0,80,0.0,30,37.5
IKZF2,0,80,0.0,18,22.5
ID1,0,80,0.0,13,16.25
HTATIP2,0,80,0.0,16,20.0
HSD17B2,0,80,0.0,32,40.0
HOXA3,0,80,0.0,24,30.0
HNF1B,0,80,0.0,21,26.25
HFE,0,80,0.0,17,21.25
H4C6,0,80,0.0,0,0.0
ADGRA2,0,80,0.0,0,0.0
H3C15,0,80,0.0,0,0.0
GTSE1,0,80,0.0,63,78.75
GRB7,0,80,0.0,21,26.25
GEN1,0,80,0.0,14,17.5
GADD45B,0,80,0.0,24,30.0
FZR1,0,80,0.0,23,28.749999999999996
FSTL1,0,80,0.0,24,30.0
FOXN4,0,80,0.0,20,25.0
FOLR1,0,80,0.0,18,22.5
H3P6,0,80,0.0,0,0.0
MKNK1,0,80,0.0,20,25.0
MIDEAS,0,80,0.0,0,0.0
MIB1,0,80,0.0,15,18.75
MEF2D,0,80,0.0,25,31.25
MBD6,0,80,0.0,20,25.0
MBD4,0,80,0.0,24,30.0
MAP4K4,0,80,0.0,10,12.5
MAP3K21,0,80,0.0,0,0.0
INPP5D,0,80,0.0,16,20.0
MAGI2,0,80,0.0,23,28.749999999999996
LRP6,0,80,0.0,24,30.0
LRP5,0,80,0.0,18,22.5
LGR5,0,80,0.0,20,25.0
KLF3,0,80,0.0,35,43.75
KLF2,0,80,0.0,22,27.500000000000004
KDM5D,0,80,0.0,0,0.0
IQGAP1,0,80,0.0,22,27.500000000000004
INTS6,0,80,0.0,40,50.0
MAL2,0,80,0.0,19,23.75
DPYD,0,80,0.0,37,46.25
DKK4,0,80,0.0,18,22.5
DKK3,0,80,0.0,16,20.0
DKK2,0,80,0.0,38,47.5
DKK1,0,80,0.0,19,23.75
DHX15,0,80,0.0,34,42.5
DDX4,0,80,0.0,23,28.749999999999996
DAZAP1,0,80,0.0,24,30.0
FOLH1,0,80,0.0,14,17.5
CTDNEP1,0,80,0.0,29,36.25
CSF1,0,80,0.0,36,45.0
CPS1,0,80,0.0,17,21.25
CKS1B,0,80,0.0,25,31.25
CILK1,0,80,0.0,0,0.0
CHTF8,0,80,0.0,28,35.0
CHN1,0,80,0.0,12,15.0
CDKN1C,0,80,0.0,17,21.25
CDH4,0,80,0.0,15,18.75
CYP17A1,0,80,0.0,30,37.5
FLYWCH1,0,80,0.0,21,26.25
FGF9,0,80,0.0,37,46.25
FGF8,0,80,0.0,28,35.0
FGF7,0,80,0.0,24,30.0
FGF5,0,80,0.0,36,45.0
FGF2,0,80,0.0,37,46.25
FGF12,0,80,0.0,25,31.25
FGF1,0,80,0.0,24,30.0
FBXW2,0,80,0.0,22,27.500000000000004
DUSP2,0,80,0.0,10,12.5
FANCM,0,80,0.0,37,46.25
FAF1,0,80,0.0,19,23.75
EXOSC6,0,80,0.0,29,36.25
ERCC1,0,80,0.0,20,25.0
ELP2,0,80,0.0,18,22.5
ELL2,0,80,0.0,23,28.749999999999996
EIF2B1,0,80,0.0,19,23.75
ECSIT,0,80,0.0,21,26.25
DUSP9,0,80,0.0,30,37.5
FBXO31,0,80,0.0,32,40.0
AKAP9,0,80,0.0,23,28.749999999999996
AFF4,0,80,0.0,24,30.0
AFF3,0,80,0.0,10,12.5
AFDN,0,80,0.0,0,0.0
ACVR2A,0,80,0.0,12,15.0
ACVR1B,0,80,0.0,20,25.0
ACVR1,0,80,0.0,11,13.750000000000002
ACSL6,0,80,0.0,25,31.25
MLH3,0,80,0.0,40,50.0
SRP72,0,80,0.0,34,42.5
SQSTM1,0,80,0.0,27,33.75
SOCS2,0,80,0.0,21,26.25
SNCAIP,0,80,0.0,26,32.5
SLIT2,0,80,0.0,33,41.25
SFRP2,0,80,0.0,35,43.75
SFRP1,0,80,0.0,17,21.25
SF3B2,0,80,0.0,17,21.25
SERP2,0,80,0.0,41,51.24999999999999
TACSTD2,0,80,0.0,18,22.5
