gene,mutation_count,sample_count,mutation_percentage
GOLPH3,5,509,0.9823182711198428
GOLGA5,5,509,0.9823182711198428
GNAQ,5,509,0.9823182711198428
UCHL1,5,509,0.9823182711198428
BAX,5,509,0.9823182711198428
TNFRSF11A,5,509,0.9823182711198428
SEPTIN5,5,509,0.9823182711198428
TIGAR,5,509,0.9823182711198428
BCL2L11,5,509,0.9823182711198428
CARM1,5,509,0.9823182711198428
ELL2,5,509,0.9823182711198428
PDCD1LG2,5,509,0.9823182711198428
PIK3R3,5,509,0.9823182711198428
EZH1,5,509,0.9823182711198428
EPCAM,5,509,0.9823182711198428
FYN,5,509,0.9823182711198428
PIK3R2,5,509,0.9823182711198428
HSP90AA1,5,509,0.9823182711198428
IL2,5,509,0.9823182711198428
SPRED1,5,509,0.9823182711198428
GRB7,5,509,0.9823182711198428
NUP93,5,509,0.9823182711198428
H1-2,5,509,0.9823182711198428
SESN2,5,509,0.9823182711198428
RECQL,5,509,0.9823182711198428
NUTM2D,5,509,0.9823182711198428
UPF1,5,509,0.9823182711198428
NFE2,5,509,0.9823182711198428
IDH1,5,509,0.9823182711198428
NKX2-1,5,509,0.9823182711198428
NF2,5,509,0.9823182711198428
IL3,5,509,0.9823182711198428
MCL1,5,509,0.9823182711198428
TBL1XR1,5,509,0.9823182711198428
KDM5D,5,509,0.9823182711198428
ARAF,5,509,0.9823182711198428
TLE3,5,509,0.9823182711198428
RBM39,5,509,0.9823182711198428
H3C8,5,509,0.9823182711198428
FOXL2,5,509,0.9823182711198428
HDAC7,5,509,0.9823182711198428
SPRTN,5,509,0.9823182711198428
PRKACA,5,509,0.9823182711198428
SOX10,5,509,0.9823182711198428
HLA-A,5,509,0.9823182711198428
GTF2I,5,509,0.9823182711198428
SDHD,5,509,0.9823182711198428
CYP17A1,5,509,0.9823182711198428
FANCG,5,509,0.9823182711198428
FANCF,5,509,0.9823182711198428
H3C11,5,509,0.9823182711198428
REL,5,509,0.9823182711198428
RARA,5,509,0.9823182711198428
BRD7,4,509,0.7858546168958742
SRC,4,509,0.7858546168958742
KLF3,4,509,0.7858546168958742
CRTC3,4,509,0.7858546168958742
TFG,4,509,0.7858546168958742
BCL2L1,4,509,0.7858546168958742
TMPRSS2,4,509,0.7858546168958742
STAT6,4,509,0.7858546168958742
CHEK1,4,509,0.7858546168958742
MPL,4,509,0.7858546168958742
ATXN7,4,509,0.7858546168958742
MNX1,4,509,0.7858546168958742
TCF3,4,509,0.7858546168958742
CCNB1IP1,4,509,0.7858546168958742
S1PR2,4,509,0.7858546168958742
POU3F2,4,509,0.7858546168958742
MAPK1,4,509,0.7858546168958742
LMNA,4,509,0.7858546168958742
MAF,4,509,0.7858546168958742
KLF6,4,509,0.7858546168958742
MLF1,4,509,0.7858546168958742
MGMT,4,509,0.7858546168958742
ACSM3,4,509,0.7858546168958742
RHPN2,4,509,0.7858546168958742
CNOT9,4,509,0.7858546168958742
U2AF2,4,509,0.7858546168958742
CASP8,4,509,0.7858546168958742
SUSD2,4,509,0.7858546168958742
BIRC3,4,509,0.7858546168958742
BRD3,4,509,0.7858546168958742
MUTYH,4,509,0.7858546168958742
MKNK1,4,509,0.7858546168958742
RPS6KB1,4,509,0.7858546168958742
PHF19,4,509,0.7858546168958742
TRAF3,4,509,0.7858546168958742
CCNT1,4,509,0.7858546168958742
TRMT12,4,509,0.7858546168958742
RNF6,4,509,0.7858546168958742
CCN6,4,509,0.7858546168958742
CEP43,4,509,0.7858546168958742
ESCO2,4,509,0.7858546168958742
ETAA1,4,509,0.7858546168958742
MYOD1,4,509,0.7858546168958742
NCKIPSD,4,509,0.7858546168958742
ARFRP1,4,509,0.7858546168958742
ARID3B,4,509,0.7858546168958742
H4C9,4,509,0.7858546168958742
DEK,4,509,0.7858546168958742
TFEB,4,509,0.7858546168958742
H3-5,4,509,0.7858546168958742
PCBP1,4,509,0.7858546168958742
PTPN2,4,509,0.7858546168958742
PNRC1,4,509,0.7858546168958742
PHF6,4,509,0.7858546168958742
ELP2,4,509,0.7858546168958742
FBXO31,4,509,0.7858546168958742
DCUN1D1,4,509,0.7858546168958742
ELL,4,509,0.7858546168958742
FANCL,4,509,0.7858546168958742
RHOA,4,509,0.7858546168958742
ERCC3,4,509,0.7858546168958742
ETV1,4,509,0.7858546168958742
HOXC13,4,509,0.7858546168958742
HMGA2,4,509,0.7858546168958742
SHTN1,4,509,0.7858546168958742
ELK4,4,509,0.7858546168958742
CD70,4,509,0.7858546168958742
SDHAF2,4,509,0.7858546168958742
LTB,4,509,0.7858546168958742
MAD2L2,4,509,0.7858546168958742
NONO,4,509,0.7858546168958742
ERRFI1,4,509,0.7858546168958742
STK40,4,509,0.7858546168958742
SMARCE1,4,509,0.7858546168958742
TRAF5,4,509,0.7858546168958742
RHEB,4,509,0.7858546168958742
RPS6KA4,4,509,0.7858546168958742
ISX,4,509,0.7858546168958742
NT5C2,4,509,0.7858546168958742
NRAS,4,509,0.7858546168958742
KDSR,4,509,0.7858546168958742
JUN,4,509,0.7858546168958742
NFKB2,4,509,0.7858546168958742
HOXD11,4,509,0.7858546168958742
SETD3,4,509,0.7858546168958742
SETD4,4,509,0.7858546168958742
MAPK3,4,509,0.7858546168958742
MAPKAP1,4,509,0.7858546168958742
HIF1A,4,509,0.7858546168958742
PTPN6,4,509,0.7858546168958742
RALGDS,4,509,0.7858546168958742
IGF1,4,509,0.7858546168958742
MST1,4,509,0.7858546168958742
MTAP,4,509,0.7858546168958742
