gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
DCUN1D1,1,125,0.8,56,45.16129032258064
ARID5B,1,125,0.8,70,56.451612903225815
CHRDL1,1,125,0.8,36,29.03225806451613
CCAR1,1,125,0.8,68,54.83870967741935
IRS2,1,125,0.8,93,75.0
ALOX12B,1,125,0.8,67,54.03225806451613
SHOC2,1,125,0.8,67,54.03225806451613
PIK3CD,1,125,0.8,47,37.903225806451616
PGR,1,125,0.8,104,83.87096774193549
ZMYM2,1,125,0.8,97,78.2258064516129
ZMYM3,1,125,0.8,38,30.64516129032258
ZNF429,1,125,0.8,68,54.83870967741935
MED23,1,125,0.8,33,26.61290322580645
POU2F2,1,125,0.8,67,54.03225806451613
CTNNA2,1,125,0.8,48,38.70967741935484
DCC,1,125,0.8,104,83.87096774193549
TFRC,1,125,0.8,56,45.16129032258064
TOP1,1,125,0.8,48,38.70967741935484
TPR,1,125,0.8,61,49.193548387096776
TP53,1,125,0.8,67,54.03225806451613
UBR5,1,125,0.8,102,82.25806451612904
TRAF7,1,125,0.8,55,44.354838709677416
SFPQ,1,125,0.8,47,37.903225806451616
SMARCB1,1,125,0.8,74,59.67741935483871
SOS1,1,125,0.8,53,42.74193548387097
SBDS,1,125,0.8,105,84.67741935483872
RRAS2,1,125,0.8,90,72.58064516129032
RSPO2,1,125,0.8,100,80.64516129032258
STAT3,1,125,0.8,58,46.774193548387096
CSMD3,1,125,0.8,100,80.64516129032258
DICER1,1,125,0.8,63,50.806451612903224
DNMT3A,1,125,0.8,53,42.74193548387097
DDX3X,1,125,0.8,38,30.64516129032258
ZFHX3,1,125,0.8,65,52.41935483870967
WNK2,1,125,0.8,61,49.193548387096776
USP6,1,125,0.8,68,54.83870967741935
XPO1,1,125,0.8,45,36.29032258064516
WRN,1,125,0.8,104,83.87096774193549
SP140,1,125,0.8,42,33.87096774193548
TAF1L,1,125,0.8,63,50.806451612903224
MGA,1,125,0.8,73,58.87096774193549
CADM2,1,125,0.8,51,41.12903225806452
CRNKL1,1,125,0.8,57,45.96774193548387
COL3A1,1,125,0.8,45,36.29032258064516
CIC,1,125,0.8,67,54.03225806451613
CLP1,1,125,0.8,97,78.2258064516129
PPM1D,1,125,0.8,56,45.16129032258064
EGFR,1,125,0.8,104,83.87096774193549
ELN,1,125,0.8,103,83.06451612903226
EP300,1,125,0.8,72,58.06451612903226
EPHA3,1,125,0.8,50,40.32258064516129
PSIP1,1,125,0.8,65,52.41935483870967
PTCH1,1,125,0.8,60,48.38709677419355
RABEP1,1,125,0.8,68,54.83870967741935
RAD21,1,125,0.8,99,79.83870967741935
RANBP2,1,125,0.8,42,33.87096774193548
RAP1B,1,125,0.8,83,66.93548387096774
DCTN1,1,125,0.8,48,38.70967741935484
DDX6,1,125,0.8,103,83.06451612903226
NUTM2B,1,125,0.8,66,53.2258064516129
NUMA1,1,125,0.8,104,83.87096774193549
PMS2,1,125,0.8,109,87.90322580645162
NFKB2,1,125,0.8,63,50.806451612903224
ERBB2,1,125,0.8,58,46.774193548387096
ERC1,1,125,0.8,119,95.96774193548387
NOTCH1,1,125,0.8,58,46.774193548387096
MYO5A,1,125,0.8,71,57.25806451612904
NFATC2,1,125,0.8,48,38.70967741935484
NCOR1,1,125,0.8,66,53.2258064516129
NCOA4,1,125,0.8,71,57.25806451612904
MUC6,1,125,0.8,92,74.19354838709677
MYCN,1,125,0.8,53,42.74193548387097
NTHL1,1,125,0.8,54,43.54838709677419
NOTCH2,1,125,0.8,67,54.03225806451613
PBRM1,1,125,0.8,50,40.32258064516129
PALB2,1,125,0.8,53,42.74193548387097
PLEC,1,125,0.8,101,81.45161290322581
PIK3CB,1,125,0.8,50,40.32258064516129
LARP4B,1,125,0.8,72,58.06451612903226
FANCD2,1,125,0.8,56,45.16129032258064
MSH6,1,125,0.8,51,41.12903225806452
MLLT3,1,125,0.8,67,54.03225806451613
MUC4,1,125,0.8,56,45.16129032258064
MYH9,1,125,0.8,72,58.06451612903226
KDM5A,1,125,0.8,119,95.96774193548387
JAK3,1,125,0.8,69,55.64516129032258
IRF4,1,125,0.8,38,30.64516129032258
JAK2,1,125,0.8,69,55.64516129032258
