gene,mutation_count,sample_count,mutation_percentage
MTHFD2,1,80,1.25
CDKN2C,1,80,1.25
PIK3CA,1,80,1.25
RPS6KB2,1,80,1.25
TET1,1,80,1.25
CLTC,1,80,1.25
TNC,1,80,1.25
KDM2B,1,80,1.25
NKTR,1,80,1.25
KDM4C,1,80,1.25
MSH6,1,80,1.25
NRK,1,80,1.25
RTEL1,1,80,1.25
TFPT,1,80,1.25
TNRC18,1,80,1.25
MSH2,1,80,1.25
H1-4,1,80,1.25
ITPKB,1,80,1.25
CIC,1,80,1.25
MAP3K6,1,80,1.25
CSF1R,1,80,1.25
TSC1,1,80,1.25
CTNNB1,1,80,1.25
DSP,1,80,1.25
H1-3,1,80,1.25
CD274,1,80,1.25
CNTRL,1,80,1.25
THRAP3,1,80,1.25
CD79A,1,80,1.25
IFNAR1,1,80,1.25
CD79B,1,80,1.25
MUC1,1,80,1.25
CTCF,1,80,1.25
ACSM3,1,80,1.25
CNOT3,1,80,1.25
MAGED1,1,80,1.25
NOD1,1,80,1.25
PRUNE2,1,80,1.25
TENT5C,1,80,1.25
TGFBR2,1,80,1.25
FGF10,0,80,0.0
FGF14,0,80,0.0
ICOSLG,0,80,0.0
H2AC11,0,80,0.0
FANCL,0,80,0.0
FGF23,0,80,0.0
AGO2,0,80,0.0
GREM1,0,80,0.0
GPS2,0,80,0.0
INSR,0,80,0.0
GNB1,0,80,0.0
INPP4A,0,80,0.0
GNA12,0,80,0.0
INHA,0,80,0.0
HOXB13,0,80,0.0
IL10,0,80,0.0
BABAM1,0,80,0.0
BBC3,0,80,0.0
IGF2,0,80,0.0
IGF1,0,80,0.0
IFNGR1,0,80,0.0
FGF6,0,80,0.0
BCL2L11,0,80,0.0
BCL2L2,0,80,0.0
FYN,0,80,0.0
H3C12,0,80,0.0
H3C11,0,80,0.0
H3C10,0,80,0.0
CSDE1,0,80,0.0
CTLA4,0,80,0.0
H2BC11,0,80,0.0
H3C1,0,80,0.0
H2BC12,0,80,0.0
H2BC17,0,80,0.0
EZH1,0,80,0.0
H3-5,0,80,0.0
H2BC4,0,80,0.0
ELOC,0,80,0.0
H3-4,0,80,0.0
DUSP4,0,80,0.0
EIF4E,0,80,0.0
E2F3,0,80,0.0
H2BC5,0,80,0.0
EGFL7,0,80,0.0
DCUN1D1,0,80,0.0
H2AC16,0,80,0.0
H2AC17,0,80,0.0
HDAC7,0,80,0.0
CARM1,0,80,0.0
CCNQ,0,80,0.0
CD22,0,80,0.0
H3C8,0,80,0.0
CD276,0,80,0.0
ERF,0,80,0.0
H3C13,0,80,0.0
H2AC6,0,80,0.0
CD70,0,80,0.0
CDC42,0,80,0.0
EPCAM,0,80,0.0
EMSY,0,80,0.0
H3C4,0,80,0.0
H3C3,0,80,0.0
H3C14,0,80,0.0
CENPA,0,80,0.0
H3C6,0,80,0.0
ZXDB,0,80,0.0
PTMA,0,80,0.0
MYEOV,0,80,0.0
PCMTD1,0,80,0.0
GNAI2,0,80,0.0
HLA-DQA1,0,80,0.0
TGFBR1,0,80,0.0
PPP3CA,0,80,0.0
ZNF90,0,80,0.0
SDCBP,0,80,0.0
SUSD2,0,80,0.0
FGD1,0,80,0.0
KMT5A,0,80,0.0
RRN3,0,80,0.0
PSPC1,0,80,0.0
FNDC3B,0,80,0.0
HDAC4,0,80,0.0
TRAF3,0,80,0.0
RNF6,0,80,0.0
RBM38,0,80,0.0
U2AF2,0,80,0.0
RASA2,0,80,0.0
ZCRB1,0,80,0.0
ZNF395,0,80,0.0
RIPK1,0,80,0.0
PI4KA,0,80,0.0
NCAPH,0,80,0.0
NT5C3A,0,80,0.0
ZBTB7B,0,80,0.0
RELA,0,80,0.0
UBXN11,0,80,0.0
GPAA1,0,80,0.0
FAT2,0,80,0.0
EFTUD2,0,80,0.0
TGIF1,0,80,0.0
ZNF680,0,80,0.0
HCAR3,0,80,0.0
MED23,0,80,0.0
ZNF93,0,80,0.0
