gene,mutation_count,sample_count,mutation_percentage
SLFN11,12,408,2.941176470588235
TAF1,12,408,2.941176470588235
DAXX,12,408,2.941176470588235
MAP3K13,12,408,2.941176470588235
PLXNC1,12,408,2.941176470588235
ZNF721,12,408,2.941176470588235
SIN3A,12,408,2.941176470588235
ZNF93,12,408,2.941176470588235
KLHL6,12,408,2.941176470588235
YY1AP1,12,408,2.941176470588235
SNCAIP,12,408,2.941176470588235
SEC31A,12,408,2.941176470588235
WDR90,12,408,2.941176470588235
ARHGAP26,12,408,2.941176470588235
TLL2,11,408,2.696078431372549
RAD50,11,408,2.696078431372549
TYRO3,11,408,2.696078431372549
UBTF,11,408,2.696078431372549
PER3,11,408,2.696078431372549
EFTUD2,11,408,2.696078431372549
RECQL4,11,408,2.696078431372549
SLIT3,11,408,2.696078431372549
ADARB2,11,408,2.696078431372549
AGGF1,11,408,2.696078431372549
KIAA1549,11,408,2.696078431372549
KIT,11,408,2.696078431372549
NXF1,11,408,2.696078431372549
LARP4B,11,408,2.696078431372549
CIITA,11,408,2.696078431372549
CNOT3,11,408,2.696078431372549
PRKD2,11,408,2.696078431372549
JAK3,11,408,2.696078431372549
PTPN14,11,408,2.696078431372549
MALT1,11,408,2.696078431372549
ZMYM3,11,408,2.696078431372549
NF2,11,408,2.696078431372549
DDX5,11,408,2.696078431372549
DDX4,11,408,2.696078431372549
NCOR2,11,408,2.696078431372549
GTSE1,11,408,2.696078431372549
FLT1,11,408,2.696078431372549
HGF,11,408,2.696078431372549
HIP1,11,408,2.696078431372549
TFG,11,408,2.696078431372549
PCBP1,11,408,2.696078431372549
POLG,11,408,2.696078431372549
RTEL1,11,408,2.696078431372549
SALL4,11,408,2.696078431372549
ABL2,11,408,2.696078431372549
BAZ1A,11,408,2.696078431372549
ETV1,11,408,2.696078431372549
BCLAF1,11,408,2.696078431372549
PML,11,408,2.696078431372549
GNAS,11,408,2.696078431372549
ARID5B,11,408,2.696078431372549
TEK,11,408,2.696078431372549
GOLGA5,11,408,2.696078431372549
EGFR,11,408,2.696078431372549
PIK3C2G,11,408,2.696078431372549
PAK3,11,408,2.696078431372549
MIDEAS,11,408,2.696078431372549
NTRK3,11,408,2.696078431372549
JAK1,10,408,2.450980392156863
COL1A1,10,408,2.450980392156863
CCT6B,10,408,2.450980392156863
LMNA,10,408,2.450980392156863
CSF1R,10,408,2.450980392156863
RFWD3,10,408,2.450980392156863
ARHGEF10,10,408,2.450980392156863
WEE1,10,408,2.450980392156863
BARD1,10,408,2.450980392156863
SPECC1,10,408,2.450980392156863
BMP5,10,408,2.450980392156863
BUB1B,10,408,2.450980392156863
SRGAP3,10,408,2.450980392156863
PHLPP1,10,408,2.450980392156863
EZR,10,408,2.450980392156863
AGO1,10,408,2.450980392156863
SND1,10,408,2.450980392156863
PIK3C3,10,408,2.450980392156863
SUZ12,10,408,2.450980392156863
SESN1,10,408,2.450980392156863
ARNT,10,408,2.450980392156863
FURIN,10,408,2.450980392156863
ETV6,10,408,2.450980392156863
SMAD3,10,408,2.450980392156863
MAPK3,10,408,2.450980392156863
TET2,10,408,2.450980392156863
KTN1,10,408,2.450980392156863
MB21D2,10,408,2.450980392156863
MACC1,10,408,2.450980392156863
KIF5B,10,408,2.450980392156863
ATP1A1,10,408,2.450980392156863
KLF6,10,408,2.450980392156863
VAV2,10,408,2.450980392156863
TCF4,10,408,2.450980392156863
LIFR,10,408,2.450980392156863
BRD7,10,408,2.450980392156863
PTPRO,10,408,2.450980392156863
CCAR1,10,408,2.450980392156863
HNF1A,10,408,2.450980392156863
WNK2,10,408,2.450980392156863
ELF4,10,408,2.450980392156863
GATA3,10,408,2.450980392156863
TRIP11,10,408,2.450980392156863
KSR2,10,408,2.450980392156863
MERTK,10,408,2.450980392156863
GRM3,10,408,2.450980392156863
INPP5D,10,408,2.450980392156863
DROSHA,10,408,2.450980392156863
FOLH1,10,408,2.450980392156863
INPP4B,10,408,2.450980392156863
ALB,10,408,2.450980392156863
WRN,10,408,2.450980392156863
RASA2,10,408,2.450980392156863
DDR2,10,408,2.450980392156863
CEP89,10,408,2.450980392156863
SMARCA1,10,408,2.450980392156863
NCOA2,10,408,2.450980392156863
ZCCHC8,10,408,2.450980392156863
PIK3CB,10,408,2.450980392156863
FLT3,10,408,2.450980392156863
PABPC1,10,408,2.450980392156863
RPS6KA3,10,408,2.450980392156863
DDB2,10,408,2.450980392156863
STAT4,10,408,2.450980392156863
XPO1,10,408,2.450980392156863
ARHGEF10L,9,408,2.2058823529411766
TONSL,9,408,2.2058823529411766
ATP2B3,9,408,2.2058823529411766
RET,9,408,2.2058823529411766
DIS3,9,408,2.2058823529411766
CSF3R,9,408,2.2058823529411766
CRTC3,9,408,2.2058823529411766
TOP2A,9,408,2.2058823529411766
ALDH1L2,9,408,2.2058823529411766
CNBD1,9,408,2.2058823529411766
LRIG3,9,408,2.2058823529411766
KEAP1,9,408,2.2058823529411766
LZTR1,9,408,2.2058823529411766
CRTC1,9,408,2.2058823529411766
RBM39,9,408,2.2058823529411766
MITF,9,408,2.2058823529411766
SRP72,9,408,2.2058823529411766
SF3B2,9,408,2.2058823529411766
RAD54L,9,408,2.2058823529411766
KEL,9,408,2.2058823529411766
CCND3,9,408,2.2058823529411766
BCR,9,408,2.2058823529411766
NTRK1,9,408,2.2058823529411766
IDH1,9,408,2.2058823529411766
ALPK1,9,408,2.2058823529411766
SOX9,9,408,2.2058823529411766
ZNF429,9,408,2.2058823529411766
CSF1,9,408,2.2058823529411766
FGD1,9,408,2.2058823529411766
ELP2,9,408,2.2058823529411766
H4C9,9,408,2.2058823529411766
FAF1,9,408,2.2058823529411766
ECT2L,9,408,2.2058823529411766
NVL,9,408,2.2058823529411766
DDX10,9,408,2.2058823529411766
MYCN,9,408,2.2058823529411766
CILK1,9,408,2.2058823529411766
VAV1,9,408,2.2058823529411766
FGD5,9,408,2.2058823529411766
PLCG2,9,408,2.2058823529411766
SMAD4,9,408,2.2058823529411766
POLH,9,408,2.2058823529411766
GPS2,9,408,2.2058823529411766
DNMT3B,9,408,2.2058823529411766
EZH1,9,408,2.2058823529411766
CARM1,9,408,2.2058823529411766
CSDE1,9,408,2.2058823529411766
H2AC11,9,408,2.2058823529411766
TGFBR2,9,408,2.2058823529411766
TNFAIP3,9,408,2.2058823529411766
PATZ1,9,408,2.2058823529411766
NUP93,9,408,2.2058823529411766
TEC,9,408,2.2058823529411766
BRSK1,9,408,2.2058823529411766
TBX3,9,408,2.2058823529411766
TFE3,9,408,2.2058823529411766
PHF1,9,408,2.2058823529411766
ETAA1,9,408,2.2058823529411766
NCSTN,9,408,2.2058823529411766
H1-5,9,408,2.2058823529411766
PMS2,9,408,2.2058823529411766
PMS1,9,408,2.2058823529411766
BCL11A,9,408,2.2058823529411766
CTR9,9,408,2.2058823529411766
EGR1,9,408,2.2058823529411766
PGR,9,408,2.2058823529411766
PIK3CD,9,408,2.2058823529411766
PRDM1,9,408,2.2058823529411766
RIOK2,9,408,2.2058823529411766
SDHA,9,408,2.2058823529411766
PPFIBP1,9,408,2.2058823529411766
FNBP1,8,408,1.9607843137254901
H3C3,8,408,1.9607843137254901
RAD51C,8,408,1.9607843137254901
RGS7,8,408,1.9607843137254901
RAD17,8,408,1.9607843137254901
RUNX1T1,8,408,1.9607843137254901
FCRL4,8,408,1.9607843137254901
FGFR1,8,408,1.9607843137254901
H1-4,8,408,1.9607843137254901
HIF1A,8,408,1.9607843137254901
CD22,8,408,1.9607843137254901
H3-3B,8,408,1.9607843137254901
PRKCI,8,408,1.9607843137254901
FUS,8,408,1.9607843137254901
BCL11B,8,408,1.9607843137254901
SMC3,8,408,1.9607843137254901
SPRED1,8,408,1.9607843137254901
PRF1,8,408,1.9607843137254901
ZBTB20,8,408,1.9607843137254901
MAML2,8,408,1.9607843137254901
CHEK2,8,408,1.9607843137254901
