gene,mutation_count,sample_count,mutation_percentage,cna_count,cna_percentage
KLF3,0,80,0.0,11,13.750000000000002
KLF2,0,80,0.0,6,7.5
KDM5D,0,80,0.0,0,0.0
KDM4C,0,80,0.0,13,16.25
MAP3K21,0,80,0.0,0,0.0
DUSP9,0,80,0.0,24,30.0
DUSP2,0,80,0.0,8,10.0
DPYD,0,80,0.0,21,26.25
DKK4,0,80,0.0,40,50.0
DKK3,0,80,0.0,12,15.0
DKK2,0,80,0.0,8,10.0
DKK1,0,80,0.0,1,1.25
DHX15,0,80,0.0,11,13.750000000000002
DDX41,0,80,0.0,8,10.0
FSTL1,0,80,0.0,44,55.00000000000001
DDR1,0,80,0.0,43,53.75
DAZAP1,0,80,0.0,7,8.75
CTDNEP1,0,80,0.0,10,12.5
CSF1,0,80,0.0,22,27.500000000000004
CPS1,0,80,0.0,9,11.25
CKS1B,0,80,0.0,7,8.75
CILK1,0,80,0.0,0,0.0
CHTF8,0,80,0.0,18,22.5
CHN1,0,80,0.0,8,10.0
DDX4,0,80,0.0,6,7.5
FOXN4,0,80,0.0,5,6.25
FOLR1,0,80,0.0,11,13.750000000000002
FOLH1,0,80,0.0,12,15.0
FLYWCH1,0,80,0.0,7,8.75
FGF9,0,80,0.0,9,11.25
FGF8,0,80,0.0,1,1.25
FGF7,0,80,0.0,6,7.5
FGF5,0,80,0.0,7,8.75
FGF2,0,80,0.0,8,10.0
ECSIT,0,80,0.0,7,8.75
FGF1,0,80,0.0,7,8.75
FBXW2,0,80,0.0,10,12.5
FBXO31,0,80,0.0,17,21.25
FANCI,0,80,0.0,6,7.5
FAF1,0,80,0.0,23,28.749999999999996
EXOSC6,0,80,0.0,18,22.5
ERCC1,0,80,0.0,5,6.25
ELP2,0,80,0.0,2,2.5
ELL2,0,80,0.0,6,7.5
EIF2B1,0,80,0.0,5,6.25
FGF12,0,80,0.0,44,55.00000000000001
AFF4,0,80,0.0,7,8.75
AFF3,0,80,0.0,8,10.0
AFF1,0,80,0.0,7,8.75
AFDN,0,80,0.0,0,0.0
ACVR2A,0,80,0.0,8,10.0
ACVR1B,0,80,0.0,5,6.25
ACVR1,0,80,0.0,8,10.0
ACSL6,0,80,0.0,7,8.75
TACSTD2,0,80,0.0,24,30.0
MS4A1,0,80,0.0,10,12.5
STAT1,0,80,0.0,8,10.0
SRP72,0,80,0.0,7,8.75
SOCS2,0,80,0.0,5,6.25
SNCAIP,0,80,0.0,7,8.75
SLIT3,0,80,0.0,8,10.0
SLC1A2,0,80,0.0,12,15.0
SFRP2,0,80,0.0,8,10.0
SFRP1,0,80,0.0,39,48.75
SF3B2,0,80,0.0,11,13.750000000000002
STAT2,0,80,0.0,5,6.25
TRIB3,0,80,0.0,10,12.5
TONSL,0,80,0.0,61,76.25
TNFSF13,0,80,0.0,10,12.5
TNFRSF11A,0,80,0.0,3,3.75
TMSB4XP8,0,80,0.0,0,0.0
TMEM30A,0,80,0.0,27,33.75
TLL2,0,80,0.0,1,1.25
TLE4,0,80,0.0,10,12.5
TLE3,0,80,0.0,6,7.5
AKT1,0,80,0.0,7,8.75
TLE1,0,80,0.0,10,12.5
TIPARP,0,80,0.0,44,55.00000000000001
TIGAR,0,80,0.0,0,0.0
TERC,0,80,0.0,44,55.00000000000001
A1CF,0,80,0.0,1,1.25
ABI1,0,80,0.0,1,1.25
AMER1,0,80,0.0,22,27.500000000000004
ALK,0,80,0.0,12,15.0
AKT3,0,80,0.0,14,17.5
AKT2,0,80,0.0,5,6.25
TLE2,0,80,0.0,7,8.75
PHLPP2,0,80,0.0,17,21.25
PHLPP1,0,80,0.0,3,3.75
PHF19,0,80,0.0,10,12.5
PHF1,0,80,0.0,43,53.75
PDCD11,0,80,0.0,1,1.25
