epoch,cancer_type,c_index
1,global,0.6732102836652366
1,normalized_avg,0.5806752006723469
1,0,0.5647058823529412
1,1,0.6126865671641791
1,2,0.46937573616018846
1,3,0.6079545454545454
1,4,0.13333333333333333
1,6,0.4882198952879581
1,7,0.8333333333333334
1,8,0.5520833333333334
1,10,0.4367459496725267
1,11,0.55863921217547
1,12,0.7857142857142857
1,13,0.651702786377709
1,14,0.6408839779005525
1,15,0.6330935251798561
1,17,0.625
1,18,0.5612104539202201
1,19,0.5902140672782875
1,20,0.4912396694214876
1,21,0.6133333333333333
1,23,0.5796143250688706
1,24,0.4612903225806452
1,25,
1,26,1.0
1,27,0.6842105263157895
1,28,0.48668280871670705
1,29,0.4471976401179941
1,30,0.6065200909780136
1,31,0.9142857142857143
1,32,0.3684210526315789
1,33,0.3
1,34,0.574390243902439
1,35,0.6428571428571429
1,36,0.6666666666666666
2,global,0.7152750208106551
2,normalized_avg,0.5767397700863757
2,0,0.5529411764705883
2,1,0.641044776119403
2,2,0.467020023557126
2,3,0.6051136363636364
2,4,0.2
2,6,0.5104712041884817
2,7,0.5833333333333334
2,8,0.5885416666666666
2,10,0.46811444329541535
2,11,0.6020590868397493
2,12,0.7142857142857143
2,13,0.6362229102167183
2,14,0.6298342541436464
2,15,0.4892086330935252
2,17,0.6446629213483146
2,18,0.5887207702888583
2,19,0.5608562691131499
2,20,0.5051239669421488
2,21,0.5333333333333333
2,23,0.5774104683195592
2,24,0.5193548387096775
2,25,
2,26,1.0
2,27,0.7017543859649122
2,28,0.5665859564164649
2,29,0.5026548672566372
2,30,0.5473843821076573
2,31,0.9428571428571428
2,32,0.2631578947368421
2,33,0.16666666666666666
2,34,0.6414634146341464
2,35,0.7619047619047619
2,36,0.7435897435897436
3,global,0.7290788883908561
3,normalized_avg,0.5735159058833145
3,0,0.5176470588235295
3,1,0.6216417910447761
3,2,0.45995288574793874
3,3,0.6051136363636364
3,4,0.2
3,6,0.5039267015706806
3,7,0.6666666666666666
3,8,0.5625
3,10,0.483971044467425
3,11,0.5940017905102954
3,12,0.7857142857142857
3,13,0.6563467492260062
3,14,0.5966850828729282
3,15,0.5503597122302158
3,17,0.6362359550561798
3,18,0.49793672627235214
3,19,0.5474006116207951
3,20,0.5071074380165289
3,21,0.5466666666666666
3,23,0.5900826446280992
3,24,0.4870967741935484
3,25,
3,26,1.0
3,27,0.7543859649122807
3,28,0.5786924939467313
3,29,0.5274336283185841
3,30,0.577710386656558
3,31,0.9142857142857143
3,32,0.21052631578947367
3,33,0.2
3,34,0.5878048780487805
3,35,0.6666666666666666
3,36,0.717948717948718
4,global,0.7374031504130114
4,normalized_avg,0.5865680916155109
4,0,0.5529411764705883
4,1,0.6305970149253731
4,2,0.4575971731448763
4,3,0.5653409090909091
4,4,0.2
4,6,0.5209424083769634
4,7,0.8333333333333334
4,8,0.5625
4,10,0.49948293691830403
4,11,0.6119068934646374
4,12,0.7857142857142857
4,13,0.6346749226006192
4,14,0.6629834254143646
4,15,0.5503597122302158
4,17,0.6783707865168539
4,18,0.5708390646492435
4,19,0.5229357798165137
4,20,0.5057851239669422
4,21,0.56
4,23,0.6231404958677685
4,24,0.4935483870967742
4,25,
4,26,1.0
4,27,0.7543859649122807
4,28,0.6077481840193705
4,29,0.5545722713864307
4,30,0.5420773313115997
4,31,0.7714285714285715
4,32,0.2631578947368421
4,33,0.16666666666666666
4,34,0.625609756097561
4,35,0.6666666666666666
4,36,0.7948717948717948
5,global,0.740599987193443
5,normalized_avg,0.595987131947348
5,0,0.6
5,1,0.6544776119402985
5,2,0.4740871613663133
5,3,0.5852272727272727
5,4,0.2
5,6,0.5117801047120419
5,7,0.8333333333333334
5,8,0.5885416666666666
5,10,0.5260255084453637
5,11,0.608325872873769
5,12,0.7857142857142857
5,13,0.6470588235294118
5,14,0.6298342541436464
5,15,0.6223021582733813
5,17,0.7148876404494382
5,18,0.5969738651994498
5,19,0.5082568807339449
5,20,0.5338842975206611
5,21,0.56
5,23,0.6297520661157024
5,24,0.5258064516129032
5,25,
5,26,1.0
5,27,0.7017543859649122
5,28,0.6610169491525424
5,29,0.5740412979351033
5,30,0.5564821834723275
5,31,0.7428571428571429
5,32,0.2631578947368421
5,33,0.16666666666666666
5,34,0.7085365853658536
5,35,0.6428571428571429
5,36,0.717948717948718
6,global,0.7415316642120766
6,normalized_avg,0.5952514601994963
6,0,0.5882352941176471
6,1,0.6514925373134328
6,2,0.49528857479387517
6,3,0.6022727272727273
6,4,0.2
6,6,0.4973821989528796
6,7,0.8333333333333334
6,8,0.5260416666666666
6,10,0.5405032747328508
6,11,0.5787824529991047
6,12,0.7142857142857143
6,13,0.653250773993808
6,14,0.6629834254143646
6,15,0.5575539568345323
6,17,0.7668539325842697
6,18,0.53232462173315
6,19,0.5510703363914373
6,20,0.5140495867768595
6,21,0.6
6,23,0.6352617079889807
6,24,0.5774193548387097
6,25,
6,26,1.0
6,27,0.7192982456140351
6,28,0.6295399515738499
6,29,0.5705014749262537
6,30,0.5291887793783169
6,31,0.7142857142857143
6,32,0.39473684210526316
6,33,0.26666666666666666
6,34,0.6817073170731708
6,35,0.5714285714285714
6,36,0.6923076923076923
7,global,0.7456217583402702
7,normalized_avg,0.5989214014196079
7,0,0.7058823529411765
7,1,0.6365671641791045
7,2,0.4917550058892815
7,3,0.5653409090909091
7,4,0.2
7,6,0.5157068062827225
7,7,0.75
7,8,0.5416666666666666
7,10,0.532574974146846
7,11,0.6239928379588182
7,12,0.7857142857142857
7,13,0.6547987616099071
7,14,0.6519337016574586
7,15,0.5719424460431655
7,17,0.7345505617977528
7,18,0.594222833562586
7,19,0.5217125382262997
7,20,0.5391735537190082
7,21,0.5733333333333334
7,23,0.634159779614325
7,24,0.5451612903225806
7,25,
7,26,1.0
7,27,0.7543859649122807
7,28,0.6537530266343826
7,29,0.5899705014749262
7,30,0.5398028809704322
7,31,0.6571428571428571
7,32,0.34210526315789475
7,33,0.23333333333333334
7,34,0.6878048780487804
7,35,0.6190476190476191
7,36,0.717948717948718
8,global,0.7472754050073638
8,normalized_avg,0.6014815737291912
8,0,0.7411764705882353
8,1,0.6268656716417911
8,2,0.5064782096584217
8,3,0.5596590909090909
8,4,0.2
8,6,0.5458115183246073
8,7,0.6666666666666666
8,8,0.578125
8,10,0.536366770079283
8,11,0.61727842435094
8,12,0.7142857142857143
8,13,0.6718266253869969
8,14,0.7016574585635359
8,15,0.5503597122302158
8,17,0.7626404494382022
8,18,0.5955983493810179
8,19,0.5278287461773701
8,20,0.5395041322314049
8,21,0.5866666666666667
8,23,0.6308539944903582
8,24,0.5516129032258065
8,25,
8,26,1.0
8,27,0.7017543859649122
8,28,0.6585956416464891
8,29,0.6094395280235988
8,30,0.5238817285822593
8,31,0.6
8,32,0.39473684210526316
8,33,0.3333333333333333
8,34,0.7012195121951219
8,35,0.5952380952380952
8,36,0.717948717948718
9,global,0.7493532688736633
9,normalized_avg,0.6138038977363665
