epoch,train_loss,val_loss,val_cindex_global
1,1.8775670289993287,0.6525596529245377,0.6903745444474517
2,1.825026230017344,0.6331440210342407,0.7423956556494811
3,1.78035409450531,0.6226478591561317,0.7448803446778244
4,1.7715843796730042,0.6121414601802826,0.7509181862242168
5,1.7456712245941162,0.6011660769581795,0.7526223776223776
6,1.737965202331543,0.5935741513967514,0.7542982445097657
7,1.7314093669255575,0.5857592150568962,0.75413773894872
8,1.7033664425214132,0.580185554921627,0.7496231266483292
9,1.6871450662612915,0.5740909725427628,0.7469936678982584
10,0.5572893102963765,0.5627690479159355,0.7434987379856867
11,0.5447251011927923,0.5558752417564392,0.7406521246530248
12,0.5336051026980082,0.547552552074194,0.7432752890673683
13,0.5266819059848785,0.5418873690068722,0.7404483455338541
14,0.5204022308190663,0.5352650247514248,0.7428173761432088
15,0.5120069086551666,0.5358031392097473,0.7343987021079731
16,0.5030148983001709,0.5262342393398285,0.7419094182145487
17,0.49845090210437776,0.5219405107200146,0.7363971537013841
18,0.4913666625817617,0.5197474621236324,0.7369982627633392
19,0.4850500653187434,0.5157377682626247,0.7348298641052916
20,0.4777952382961909,0.5108752809464931,0.730670881773492
21,0.47298830250899,0.509200893342495,0.7319423375904024
22,0.4673173755407333,0.5051892437040806,0.7271429065983521
23,0.45949343939622245,0.4973583072423935,0.7311634135441516
24,0.4537052055199941,0.4981071352958679,0.7275960987707162
25,0.4478468308846156,0.49705081805586815,0.7290595318273086
26,0.4397759914398193,0.49601080641150475,0.7267794087101018
27,0.4318364272514979,0.48896274715662,0.7196432055792992
28,0.42602937420209247,0.49429798126220703,0.7255535868272142
29,0.4190428972244263,0.4849151037633419,0.7238431010933262
30,0.41436360975106556,0.4820437766611576,0.7190531116048667
31,0.4094533870617549,0.4914562441408634,0.7234103655120757
32,0.40265240569909416,0.48984717205166817,0.715515694926136
33,0.3981883943080902,0.4837379828095436,0.7136336885436796
34,0.3938270747661591,0.477391604334116,0.7123763949821555
35,0.3877882331609726,0.48295537009835243,0.7099829738218577
36,0.3798004468282064,0.4761757105588913,0.7185385496591618
37,0.37765852610270184,0.4778960570693016,0.7055596293895123
38,0.37240590155124664,0.48053425177931786,0.7098995738734712
39,0.3657255083322525,0.48003577440977097,0.7136431300472704
40,0.3600281059741974,0.4935382753610611,0.7099782530700622
41,0.35727109014987946,0.4842025637626648,0.7127808060526333
42,0.3530532648166021,0.4848986975848675,0.7011268434535761
43,0.34406804740428926,0.483914028853178,0.7106674828321993
44,0.3473153501749039,0.4911493770778179,0.7004895419611892
45,0.33427478472391764,0.49450600519776344,0.7024455067884411
46,0.33441795309384664,0.5011909306049347,0.7116541199574503
47,0.334448101123174,0.48104821890592575,0.7020348013822362
48,0.3290249774853388,0.49735284596681595,0.6972212081347995
49,0.3259915242592494,0.4788626693189144,0.7082488843289924
50,0.31693771680196126,0.48416151106357574,0.7067083456597408
51,0.31347624758879344,0.49840930104255676,0.7050309051884209
52,0.313229376077652,0.4862670563161373,0.7036791965909878
53,0.3090810328722,0.5034007728099823,0.6974918645710725
54,0.3035307327906291,0.49149927869439125,0.7029946875806462
55,0.29959804167350135,0.49412189796566963,0.6932778068016592
