epoch,cancer_type,c_index
4,1,0.5135699373695198
4,2,0.5853080568720379
4,3,0.73989898989899
4,4,0.35294117647058826
4,6,0.5734732824427481
4,7,0.8888888888888888
4,8,0.6094420600858369
4,10,0.500659195781147
4,11,0.5309768148992778
4,12,
4,13,0.5841584158415841
4,14,0.5963855421686747
4,15,0.5
4,17,0.7010192525481314
4,18,0.6284403669724771
4,19,0.5192592592592593
4,20,0.5162637362637362
4,21,0.5679012345679012
4,23,0.582010582010582
4,24,0.6419213973799127
4,25,
4,26,
4,27,0.5333333333333333
4,28,0.6088888888888889
4,29,0.5914962325080731
4,30,0.4981631153563556
4,31,
4,32,0.2748091603053435
4,33,0.2
4,34,0.7142857142857143
4,35,0.48148148148148145
4,36,0.5
5,global,0.7120856237882862
5,normalized_avg,0.5452053834080344
5,0,0.5487804878048781
5,1,0.5643702157272095
5,2,0.5035545023696683
5,3,0.7095959595959596
5,4,0.47058823529411764
5,6,0.523854961832061
5,7,0.8888888888888888
5,8,0.5536480686695279
5,10,0.5253790375741595
5,11,0.5534017483846446
5,12,
5,13,0.5247524752475248
5,14,0.6746987951807228
5,15,0.5
5,17,0.6874292185730464
5,18,0.6773700305810397
5,19,0.45185185185185184
5,20,0.5307692307692308
5,21,0.5061728395061729
5,23,0.5825396825396826
5,24,0.5676855895196506
5,25,
5,26,
5,27,0.4533333333333333
5,28,0.5533333333333333
5,29,0.6044133476856836
5,30,0.4650991917707568
5,31,
5,32,0.40458015267175573
5,33,0.2
5,34,0.6033834586466166
5,35,0.48148148148148145
5,36,0.5
6,global,0.712198916538348
6,normalized_avg,0.5539171185675392
6,0,0.5975609756097561
6,1,0.4975643702157272
6,2,0.5248815165876777
6,3,0.7449494949494949
6,4,0.35294117647058826
6,6,0.48091603053435117
6,7,0.8888888888888888
6,8,0.6394849785407726
6,10,0.501318391562294
6,11,0.572786012922843
6,12,
6,13,0.594059405940594
6,14,0.4457831325301205
6,15,0.5
6,17,0.7066817667044167
6,18,0.6773700305810397
6,19,0.4562962962962963
6,20,0.5342857142857143
6,21,0.6049382716049383
6,23,0.5677248677248677
6,24,0.6200873362445415
6,25,
6,26,
6,27,0.52
6,28,0.6222222222222222
6,29,0.5409041980624327
6,30,0.4819985304922851
6,31,
6,32,0.45038167938931295
6,33,0.25
6,34,0.6710526315789473
6,35,0.5185185185185185
6,36,0.5
7,global,0.7135265160883684
7,normalized_avg,0.5815825044027098
7,0,0.7073170731707317
7,1,0.5414057063326374
7,2,0.5254739336492891
7,3,0.7121212121212122
7,4,0.5882352941176471
7,6,0.5658396946564885
7,7,1.0
7,8,0.5708154506437768
7,10,0.519116677653263
7,11,0.5682250095020904
7,12,
7,13,0.5827439886845828
7,14,0.6265060240963856
7,15,0.5
7,17,0.695356738391846
7,18,0.6972477064220184
7,19,0.5444444444444444
7,20,0.5320879120879121
7,21,0.5555555555555556
7,23,0.5507936507936508
7,24,0.6026200873362445
7,25,
7,26,
7,27,0.6266666666666667
7,28,0.5444444444444444
7,29,0.6232508073196986
7,30,0.5304922850844966
7,31,
7,32,0.5343511450381679
7,33,0.25
7,34,0.5902255639097744
7,35,0.5555555555555556
7,36,0.425
8,global,0.706973088982679
8,normalized_avg,0.5793323563291779
8,0,0.7804878048780488
8,1,0.47529575504523314
8,2,0.49644549763033174
8,3,0.6893939393939394
8,4,0.5882352941176471
8,6,0.5877862595419847
8,7,1.0
8,8,0.630901287553648
8,10,0.5649307844429796
8,11,0.5545419992398327
8,12,
8,13,0.5473833097595474
8,14,0.6445783132530121
8,15,0.5
8,17,0.6783691959229898
8,18,0.7370030581039755
8,19,0.49777777777777776
8,20,0.5523076923076923
8,21,0.5432098765432098
8,23,0.5338624338624338
8,24,0.611353711790393
8,25,
8,26,
8,27,0.5466666666666666
8,28,0.5533333333333333
8,29,0.5904198062432723
8,30,0.49742836149889785
8,31,
8,32,0.4961832061068702
8,33,0.2
8,34,0.5601503759398496
8,35,0.5925925925925926
8,36,0.55
9,global,0.7096570101883691
9,normalized_avg,0.5675607662921847
9,0,0.6829268292682927
9,1,0.4453723034098817
9,2,0.5657582938388626
9,3,0.7297979797979798
9,4,0.4117647058823529
9,6,0.5744274809160306
9,7,1.0
9,8,0.5278969957081545
9,10,0.5319709953856295
9,11,0.5765868491068035
9,12,
9,13,0.5572842998585573
9,14,0.6566265060240963
9,15,0.5
9,17,0.6308040770101925
9,18,0.6850152905198776
9,19,0.49925925925925924
9,20,0.5294505494505495
9,21,0.5925925925925926
9,23,0.5576719576719577
9,24,0.6244541484716157
9,25,
9,26,
9,27,0.5333333333333333
9,28,0.5888888888888889
9,29,0.623789020452099
9,30,0.4996326230712711
9,31,
9,32,0.5877862595419847
9,33,0.0
9,34,0.6165413533834586
9,35,0.6296296296296297
9,36,0.5
10,global,0.6961528335155059
10,normalized_avg,0.554569978342111
10,0,0.6829268292682927
10,1,0.3862212943632568
10,2,0.5521327014218009
10,3,0.7070707070707071
10,4,0.5294117647058824
10,6,0.5677480916030534
10,7,0.8888888888888888
10,8,0.5665236051502146
10,10,0.5619644034278181
10,11,0.556822500950209
10,12,
10,13,0.562942008486563
10,14,0.6144578313253012
10,15,0.5
10,17,0.6591166477916195
10,18,0.672782874617737
10,19,0.5170370370370371
10,20,0.5197802197802198
10,21,0.5432098765432098
10,23,0.5634920634920635
10,24,0.5851528384279476
10,25,
10,26,
10,27,0.5066666666666667
10,28,0.5755555555555556
10,29,0.6141011840688912
10,30,0.4819985304922851
10,31,
10,32,0.5419847328244275
10,33,0.05
10,34,0.5939849624060151
10,35,0.5555555555555556
10,36,0.425
11,global,0.6998819202323299
11,normalized_avg,0.5501515134419835
11,0,0.6951219512195121
11,1,0.4265831593597773
11,2,0.5355450236966824
11,3,0.6717171717171717
11,4,0.5882352941176471
11,6,0.5763358778625954
11,7,0.8888888888888888
11,8,0.5493562231759657
11,10,0.5662491760052736
11,11,0.5419992398327632
11,12,
11,13,0.5657708628005658
11,14,0.4397590361445783
11,15,0.5
11,17,0.6500566251415628
11,18,0.6819571865443425
11,19,0.49777777777777776
11,20,0.5202197802197802
11,21,0.5555555555555556
11,23,0.5751322751322752
11,24,0.6244541484716157
11,25,
11,26,
11,27,0.4533333333333333
11,28,0.5755555555555556
11,29,0.6280947255113025
11,30,0.4342395297575312
11,31,
11,32,0.5954198473282443
11,33,0.05
11,34,0.462406015037594
11,35,0.6296296296296297
11,36,0.475
12,global,0.6946305619160836
12,normalized_avg,0.5453413026886124
12,0,0.7560975609756098
12,1,0.38065414057063324
12,2,0.615521327014218
12,3,0.6919191919191919
12,4,0.7647058823529411
12,6,0.5801526717557252
12,7,0.8888888888888888
12,8,0.4721030042918455
12,10,0.5388925510876731
12,11,0.5575826681870011
12,12,
12,13,0.5106082036775106
12,14,0.29518072289156627
12,15,0.5
12,17,0.6783691959229898
12,18,0.6452599388379205
12,19,0.45925925925925926
12,20,0.4938461538461538
12,21,0.5555555555555556
12,23,0.526984126984127
12,24,0.6550218340611353
12,25,
12,26,
12,27,0.49333333333333335
12,28,0.5622222222222222
12,29,0.5581270182992465
12,30,0.46069066862601027
12,31,
12,32,0.5954198473282443
12,33,0.0
12,34,0.5488721804511278
12,35,0.6296296296296297
12,36,0.4
13,global,0.701243028905608
13,normalized_avg,0.5590809664280366
13,0,0.7073170731707317
13,1,0.41475295755045233
13,2,0.5290284360189573
13,3,0.6414141414141414
13,4,0.5882352941176471
13,6,0.607824427480916
13,7,0.8888888888888888
13,8,0.4678111587982833
13,10,0.549439683586025
13,11,0.5305967312808818
13,12,
13,13,0.5162659123055162
13,14,0.6566265060240963
13,15,0.5
13,17,0.7044167610419027
13,18,0.6697247706422018
13,19,0.5096296296296297
13,20,0.5259340659340659
13,21,0.6296296296296297
13,23,0.5777777777777777
13,24,0.62882096069869
13,25,
13,26,
13,27,0.5733333333333334
13,28,0.5311111111111111
13,29,0.61248654467169
13,30,0.49889786921381335
13,31,
13,32,0.5801526717557252
13,33,0.05
13,34,0.5056390977443609
13,35,0.5925925925925926
13,36,0.425
14,global,0.6811072371727874
14,normalized_avg,0.5496601632222287
14,0,0.7439024390243902
14,1,0.3583855254001392
14,2,0.5811611374407583
14,3,0.6641414141414141
14,4,0.7058823529411765
14,6,0.6316793893129771
14,7,1.0
14,8,0.48497854077253216
14,10,0.5639419907712591
14,11,0.5712656784492588
14,12,
14,13,0.5332390381895332
14,14,0.3674698795180723
14,15,0.5
14,17,0.6353340883352209
14,18,0.6223241590214067
14,19,0.4925925925925926
14,20,0.4828571428571429
14,21,0.5802469135802469
14,23,0.5095238095238095
14,24,0.5676855895196506
14,25,
14,26,
14,27,0.5333333333333333
14,28,0.5955555555555555
14,29,0.6044133476856836
14,30,0.4577516531961793
14,31,
14,32,0.5954198473282443
14,33,0.0
14,34,0.6015037593984962
14,35,0.5555555555555556
14,36,0.4
15,global,0.6909828544985998
15,normalized_avg,0.5544446489755085
15,0,0.7439024390243902
15,1,0.3917884481558803
15,2,0.5438388625592417
15,3,0.6338383838383839
15,4,0.7058823529411765
15,6,0.6059160305343512
15,7,1.0
15,8,0.4892703862660944
15,10,0.5583388266315096
15,11,0.548460661345496
15,12,
15,13,0.49504950495049505
15,14,0.46987951807228917
15,15,0.5
15,17,0.6761041902604756
15,18,0.6299694189602446
15,19,0.5014814814814815
15,20,0.5272527472527473
15,21,0.5555555555555556
15,23,0.5492063492063493
15,24,0.5938864628820961
15,25,
15,26,
15,27,0.5333333333333333
15,28,0.5644444444444444
15,29,0.5968783638320775
15,30,0.5033063923585599
15,31,
15,32,0.5572519083969466
15,33,0.0
15,34,0.5864661654135338
15,35,0.5925925925925926
15,36,0.425
16,global,0.6851347146538588
16,normalized_avg,0.5537296015862018
16,0,0.7439024390243902
16,1,0.35142658315935976
16,2,0.5740521327014217
16,3,0.6186868686868687
16,4,0.7058823529411765
16,6,0.601145038167939
16,7,1.0
16,8,0.48068669527896996
16,10,0.5566908371786421
16,11,0.5496009122006842
16,12,
16,13,0.5247524752475248
16,14,0.5120481927710844
16,15,0.5
16,17,0.6749716874292185
16,18,0.6223241590214067
16,19,0.4696296296296296
16,20,0.5294505494505495
16,21,0.6172839506172839
16,23,0.5185185185185185
16,24,0.5676855895196506
16,25,
16,26,
16,27,0.4666666666666667
16,28,0.5777777777777777
16,29,0.6291711517761034
16,30,0.5091844232182219
16,31,
16,32,0.4198473282442748
16,33,0.05
16,34,0.6071428571428571
16,35,0.6296296296296297
16,36,0.45
17,global,0.679584965573365
17,normalized_avg,0.5475700781806906
17,0,0.7439024390243902
17,1,0.38343771746694505
17,2,0.5793838862559242
17,3,0.6439393939393939
17,4,0.8823529411764706
17,6,0.5791984732824428
17,7,1.0
17,8,0.41630901287553645
17,10,0.53955174686882
17,11,0.5252755606233371
17,12,
17,13,0.5035360678925035
17,14,0.42168674698795183
17,15,0.5
17,17,0.6579841449603624
17,18,0.6299694189602446
17,19,0.4711111111111111
17,20,0.4643956043956044
17,21,0.5679012345679012
17,23,0.4873015873015873
17,24,0.611353711790393
17,25,
17,26,
17,27,0.4666666666666667
17,28,0.5377777777777778
17,29,0.5796555435952637
17,30,0.5253490080822925
17,31,
17,32,0.48091603053435117
17,33,0.0
17,34,0.5639097744360902
17,35,0.6666666666666666
17,36,0.45
18,global,0.6871053702359202
18,normalized_avg,0.5565257510799555
18,0,0.7073170731707317
18,1,0.3729993041057759
18,2,0.5811611374407583
18,3,0.5934343434343434
18,4,0.8235294117647058
18,6,0.6001908396946565
18,7,1.0
18,8,0.4892703862660944
18,10,0.5273566249176005
18,11,0.5469403268719119
18,12,
18,13,0.5572842998585573
18,14,0.536144578313253
18,15,0.5
18,17,0.6443941109852774
18,18,0.6070336391437309
18,19,0.4577777777777778
18,20,0.510989010989011
18,21,0.654320987654321
18,23,0.5015873015873016
18,24,0.6375545851528385
18,25,
18,26,
18,27,0.5466666666666666
18,28,0.5577777777777778
18,29,0.5904198062432723
18,30,0.5025716385011021
18,31,
18,32,0.4580152671755725
18,33,0.0
18,34,0.5169172932330827
18,35,0.5925925925925926
18,36,0.525
19,global,0.683159272054189
19,normalized_avg,0.540753061898346
19,0,0.7317073170731707
19,1,0.3778705636743215
19,2,0.6001184834123223
19,3,0.6439393939393939
19,4,0.7647058823529411
19,6,0.5820610687022901
19,7,0.8888888888888888
19,8,0.4034334763948498
19,10,0.531641397495056
19,11,0.5815279361459521
19,12,
19,13,0.5657708628005658
19,14,0.4036144578313253
19,15,0.5
19,17,0.6908267270668177
19,18,0.6024464831804281
19,19,0.5214814814814814
19,20,0.49032967032967034
19,21,0.5555555555555556
19,23,0.46984126984126984
19,24,0.6069868995633187
19,25,
19,26,
19,27,0.5466666666666666
19,28,0.5444444444444444
19,29,0.5742734122712594
19,30,0.5150624540778839
19,31,
19,32,0.45038167938931295
19,33,0.0
19,34,0.5827067669172933
19,35,0.5555555555555556
19,36,0.4
20,global,0.676069698976376
20,normalized_avg,0.5312904102230583
20,0,0.6463414634146342
20,1,0.3778705636743215
20,2,0.5941943127962085
20,3,0.6262626262626263
20,4,0.4117647058823529
20,6,0.5438931297709924
20,7,1.0
20,8,0.4678111587982833
20,10,0.5784442979564931
20,11,0.5393386545039909
20,12,
20,13,0.4823196605374823
20,14,0.4457831325301205
20,15,0.5
20,17,0.6828992072480181
20,18,0.617737003058104
20,19,0.4911111111111111
20,20,0.5061538461538462
20,21,0.5925925925925926
20,23,0.4767195767195767
20,24,0.6419213973799127
20,25,
20,26,
20,27,0.5866666666666667
20,28,0.5533333333333333
20,29,0.5602798708288482
20,30,0.4893460690668626
20,31,
20,32,0.5114503816793893
20,33,0.0
20,34,0.5526315789473685
20,35,0.5555555555555556
20,36,0.375
21,global,0.6727874005696551
21,normalized_avg,0.5413686638072525
21,0,0.6829268292682927
21,1,0.3556019485038274
21,2,0.5841232227488151
21,3,0.6363636363636364
21,4,0.7647058823529411
21,6,0.5906488549618321
21,7,0.8888888888888888
21,8,0.44635193133047213
21,10,0.5889914304548451
21,11,0.5473204104903079
21,12,
21,13,0.5233380480905233
21,14,0.5421686746987951
21,15,0.5
21,17,0.6466591166477916
21,18,0.599388379204893
21,19,0.46444444444444444
21,20,0.5250549450549451
21,21,0.5308641975308642
21,23,0.4925925925925926
21,24,0.611353711790393
21,25,
21,26,
21,27,0.5333333333333333
21,28,0.5288888888888889
21,29,0.5834230355220668
21,30,0.4665686994856723
21,31,
21,32,0.5114503816793893
21,33,0.05
21,34,0.47368421052631576
21,35,0.5555555555555556
21,36,0.475
22,global,0.6726757034921294
22,normalized_avg,0.5561894084612874
22,0,0.7073170731707317
22,1,0.36464857341684065
22,2,0.6042654028436019
22,3,0.6944444444444444
22,4,0.7647058823529411
22,6,0.6068702290076335
22,7,0.8888888888888888
22,8,0.44206008583690987
22,10,0.5339485827290705
22,11,0.5743063473964272
22,12,
22,13,0.5007072135785007
22,14,0.5903614457831325
22,15,0.5
22,17,0.6058890147225368
22,18,0.6299694189602446
22,19,0.44814814814814813
22,20,0.4723076923076923
22,21,0.5679012345679012
22,23,0.5079365079365079
22,24,0.6026200873362445
22,25,
22,26,
22,27,0.49333333333333335
22,28,0.5533333333333333
22,29,0.6027987082884823
22,30,0.5135929463629684
22,31,
22,32,0.5877862595419847
22,33,0.2
22,34,0.5037593984962406
22,35,0.5925925925925926
22,36,0.475
23,global,0.675621314993737
23,normalized_avg,0.5456346214388483
23,0,0.6585365853658537
23,1,0.3618649965205289
23,2,0.6143364928909952
23,3,0.6893939393939394
23,4,0.8823529411764706
23,6,0.5486641221374046
23,7,0.8888888888888888
23,8,0.4291845493562232
23,10,0.5428477257745551
23,11,0.5522614975294565
23,12,
23,13,0.4809052333804809
23,14,0.5421686746987951
23,15,0.5
23,17,0.6342015855039638
23,18,0.6269113149847095
23,19,0.4674074074074074
23,20,0.5162637362637362
23,21,0.6049382716049383
23,23,0.4830687830687831
23,24,0.537117903930131
23,25,
23,26,
23,27,0.5466666666666666
23,28,0.5288888888888889
23,29,0.5914962325080731
23,30,0.47685525349008084
23,31,
23,32,0.5267175572519084
23,33,0.05
23,34,0.5488721804511278
23,35,0.5925925925925926
23,36,0.4
24,global,0.6705694157445009
24,normalized_avg,0.5430131388907147
24,0,0.6951219512195121
24,1,0.3409881697981907
24,2,0.6161137440758294
24,3,0.7045454545454546
24,4,0.8235294117647058
24,6,0.5658396946564885
24,7,0.8888888888888888
24,8,0.51931330472103
24,10,0.5405405405405406
24,11,0.5237552261497529
24,12,
24,13,0.4639321074964639
24,14,0.3253012048192771
24,15,0.5
24,17,0.609286523216308
24,18,0.5978593272171254
24,19,0.46444444444444444
24,20,0.5048351648351649
24,21,0.5555555555555556
24,23,0.4973544973544973
24,24,0.5327510917030568
24,25,
24,26,
24,27,0.5333333333333333
24,28,0.5088888888888888
24,29,0.6022604951560818
24,30,0.5246142542248347
24,31,
24,32,0.5343511450381679
24,33,0.2
24,34,0.618421052631579
24,35,0.5555555555555556
24,36,0.4
25,global,0.6744405173170362
25,normalized_avg,0.5356064337433368
25,0,0.7195121951219512
25,1,0.38413361169102295
25,2,0.6161137440758294
25,3,0.6338383838383839
25,4,0.4117647058823529
25,6,0.5801526717557252
25,7,0.8888888888888888
25,8,0.45493562231759654
25,10,0.5837178642056691
25,11,0.5632839224629419
25,12,
25,13,0.49222065063649223
25,14,0.45180722891566266
25,15,0.5
25,17,0.608154020385051
25,18,0.6162079510703364
25,19,0.4318518518518519
25,20,0.5008791208791209
25,21,0.5802469135802469
25,23,0.4544973544973545
25,24,0.6244541484716157
25,25,
25,26,
25,27,0.5466666666666666
25,28,0.5733333333333334
25,29,0.5672766415500539
25,30,0.5084496693607642
25,31,
25,32,0.5038167938931297
25,33,0.15
25,34,0.5808270676691729
25,35,0.5555555555555556
25,36,0.45
26,global,0.6725847501575727
26,normalized_avg,0.5559935372831539
26,0,0.7439024390243902
26,1,0.337508698677801
26,2,0.5888625592417062
26,3,0.6792929292929293
26,4,0.9411764705882353
26,6,0.5524809160305344
26,7,0.8888888888888888
26,8,0.4206008583690987
26,10,0.5500988793671721
26,11,0.5309768148992778
26,12,
26,13,0.4681753889674682
26,14,0.5120481927710844
26,15,0.5
26,17,0.6636466591166478
26,18,0.6085626911314985
26,19,0.4688888888888889
26,20,0.5228571428571429
26,21,0.6049382716049383
26,23,0.4857142857142857
26,24,0.6681222707423581
26,25,
26,26,
26,27,0.56
26,28,0.5355555555555556
26,29,0.5586652314316469
26,30,0.5003673769287289
26,31,
26,32,0.6030534351145038
26,33,0.1
26,34,0.5488721804511278
26,35,0.5555555555555556
26,36,0.425
27,global,0.6651233853788525
27,normalized_avg,0.5422132923199054
27,0,0.6951219512195121
27,1,0.40083507306889354
27,2,0.5704976303317536
27,3,0.6792929292929293
27,4,0.7058823529411765
27,6,0.5725190839694656
27,7,0.8888888888888888
27,8,0.3905579399141631
27,10,0.5444957152274226
27,11,0.5716457620676549
27,12,
27,13,0.49646393210749645
27,14,0.3795180722891566
27,15,0.5
27,17,0.6070215175537939
27,18,0.5886850152905199
27,19,0.4711111111111111
27,20,0.4986813186813187
27,21,0.5555555555555556
27,23,0.47619047619047616
27,24,0.6069868995633187
27,25,
27,26,
27,27,0.6533333333333333
27,28,0.56
27,29,0.608719052744887
27,30,0.5091844232182219
27,31,
27,32,0.5648854961832062
27,33,0.15
27,34,0.5225563909774437
27,35,0.5555555555555556
27,36,0.4
28,global,0.6697683881313877
28,normalized_avg,0.584150754119147
28,0,0.6829268292682927
28,1,0.5713291579679889
28,2,0.5468009478672986
28,3,0.6818181818181818
28,4,0.5882352941176471
28,6,0.575381679389313
28,7,1.0
28,8,0.5107296137339056
28,10,0.5220830586684245
28,11,0.5879893576586849
28,12,
28,13,0.5643564356435643
28,14,0.6265060240963856
28,15,0.5
28,17,0.6613816534541337
28,18,0.6819571865443425
28,19,0.5451851851851852
28,20,0.5052747252747253
28,21,0.5679012345679012
28,23,0.49894179894179896
28,24,0.5851528384279476
28,25,
28,26,
28,27,0.6
28,28,0.5622222222222222
28,29,0.6356297093649085
28,30,0.4834680382072006
28,31,
28,32,0.5572519083969466
28,33,0.3
28,34,0.6672932330827067
28,35,0.5555555555555556
28,36,0.575
29,global,0.6544523252938033
29,normalized_avg,0.5900145347491752
29,0,0.6829268292682927
29,1,0.5901183020180932
29,2,0.5556872037914692
29,3,0.6717171717171717
29,4,0.5294117647058824
29,6,0.5992366412213741
29,7,1.0
29,8,0.5450643776824035
29,10,0.50659195781147
29,11,0.5822881033827442
29,12,
29,13,0.5728429985855729
29,14,0.7048192771084337
29,15,0.5
29,17,0.6489241223103058
29,18,0.6865443425076453
29,19,0.5481481481481482
29,20,0.503956043956044
29,21,0.5925925925925926
29,23,0.5015873015873016
29,24,0.5807860262008734
29,25,
29,26,
29,27,0.6133333333333333
29,28,0.5777777777777777
29,29,0.6689989235737352
29,30,0.5084496693607642
29,31,
29,32,0.549618320610687
29,33,0.25
29,34,0.7575187969924813
29,35,0.48148148148148145
29,36,0.6
30,global,0.6475837528622376
30,normalized_avg,0.5933838208929798
30,0,0.6829268292682927
30,1,0.5775922059846903
30,2,0.5722748815165877
30,3,0.6994949494949495
30,4,0.47058823529411764
30,6,0.5734732824427481
30,7,1.0
30,8,0.6051502145922747
30,10,0.4983520105471325
30,11,0.5895096921322691
30,12,
30,13,0.5756718528995757
30,14,0.7469879518072289
30,15,0.5
30,17,0.6545866364665912
30,18,0.7003058103975535
30,19,0.5444444444444444
30,20,0.5013186813186813
30,21,0.6419753086419753
30,23,0.5259259259259259
30,24,0.5851528384279476
30,25,
30,26,
30,27,0.6
30,28,0.5644444444444444
30,29,0.6560818083961248
30,30,0.5121234386480529
30,31,
30,32,0.5343511450381679
30,33,0.3
30,34,0.7518796992481203
30,35,0.5185185185185185
30,36,0.525
31,global,0.6367794541204254
31,normalized_avg,0.5875478422843363
31,0,0.6707317073170732
31,1,0.5421016005567154
31,2,0.5716824644549763
31,3,0.6919191919191919
31,4,0.5294117647058824
31,6,0.583969465648855
31,7,1.0
31,8,0.6566523605150214
31,10,0.4996704021094265
31,11,0.5993918662105663
31,12,
31,13,0.562942008486563
31,14,0.7771084337349398
31,15,0.5
31,17,0.6568516421291053
31,18,0.709480122324159
31,19,0.48814814814814816
31,20,0.5334065934065934
31,21,0.6296296296296297
31,23,0.5661375661375662
31,24,0.5414847161572053
31,25,
31,26,
31,27,0.6133333333333333
31,28,0.5733333333333334
31,29,0.6248654467168999
31,30,0.48273328434974283
31,31,
31,32,0.5114503816793893
31,33,0.3
31,34,0.7030075187969925
31,35,0.4444444444444444
31,36,0.475
32,global,0.624030030557129
32,normalized_avg,0.5852476671433715
32,0,0.6829268292682927
32,1,0.5678496868475992
32,2,0.5521327014218009
32,3,0.6641414141414141
32,4,0.47058823529411764
32,6,0.575381679389313
32,7,1.0
32,8,0.5665236051502146
32,10,0.5009887936717206
32,11,0.6001520334473585
32,12,
32,13,0.5431400282885431
32,14,0.7530120481927711
32,15,0.5
32,17,0.6568516421291053
32,18,0.6987767584097859
32,19,0.5237037037037037
32,20,0.5118681318681318
32,21,0.5802469135802469
32,23,0.5656084656084656
32,24,0.5633187772925764
32,25,
32,26,
32,27,0.6133333333333333
32,28,0.5755555555555556
32,29,0.6496232508073198
32,30,0.4871418074944893
32,31,
32,32,0.5419847328244275
32,33,0.3
32,34,0.7199248120300752
32,35,0.4074074074074074
32,36,0.6
33,global,0.618860849376491
33,normalized_avg,0.5812072703764103
33,0,0.6951219512195121
33,1,0.581767571329158
33,2,0.5414691943127962
33,3,0.6666666666666666
33,4,0.47058823529411764
33,6,0.5763358778625954
33,7,1.0
33,8,0.5793991416309013
33,10,0.5540540540540541
33,11,0.5838084378563284
33,12,
33,13,0.5190947666195191
33,14,0.6807228915662651
33,15,0.5
33,17,0.6353340883352209
33,18,0.6437308868501529
33,19,0.48148148148148145
33,20,0.5325274725274726
33,21,0.5061728395061729
33,23,0.5941798941798941
33,24,0.5676855895196506
33,25,
33,26,
33,27,0.64
33,28,0.5644444444444444
33,29,0.6614639397201292
33,30,0.46436443791329907
33,31,
33,32,0.5267175572519084
33,33,0.25
33,34,0.7443609022556391
33,35,0.5185185185185185
33,36,0.575
34,global,0.6394290683665899
34,normalized_avg,0.5825904997878539
34,0,0.7073170731707317
34,1,0.5727209464161448
34,2,0.6054502369668247
34,3,0.6641414141414141
34,4,0.5294117647058824
34,6,0.5620229007633588
34,7,1.0
34,8,0.4678111587982833
34,10,0.519116677653263
34,11,0.6088939566704675
34,12,
34,13,0.5035360678925035
34,14,0.6746987951807228
34,15,0.5
34,17,0.5866364665911665
34,18,0.691131498470948
34,19,0.5185185185185185
34,20,0.49648351648351646
34,21,0.5925925925925926
34,23,0.526984126984127
34,24,0.5633187772925764
34,25,
34,26,
34,27,0.5866666666666667
34,28,0.5688888888888889
34,29,0.6566200215285253
34,30,0.4518736223365173
34,31,
34,32,0.6106870229007634
34,33,0.25
34,34,0.7481203007518797
34,35,0.48148148148148145
34,36,0.65
35,global,0.6337971421504879
35,normalized_avg,0.5910211027309032
35,0,0.6951219512195121
35,1,0.5650661099512874
35,2,0.5527251184834123
35,3,0.6666666666666666
35,4,0.47058823529411764
35,6,0.5200381679389313
