fold,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
10,100,0.2821008786559105,0.2722359518210093,0.7438173497673352,0.2821008786559105,0.7288428996074682,0.6067129885384149,0.21789990365505219,0.721207407156902,0.5482165740252415,0.0,
