epoch,train_loss,val_loss,val_cindex_global
1,1.8582673390706381,0.6627589538693428,0.7118604725619517
2,1.7996642390886943,0.6440761387348175,0.7365034897867708
3,1.7746240258216859,0.6303786486387253,0.7556885125184094
4,1.7381943066914876,0.6244556456804276,0.7470833066530064
5,1.7293139735857646,0.6148164570331573,0.7556789076006916
6,1.719327986240387,0.6052515655755997,0.7574462124607799
7,1.7091576059659321,0.5976977422833443,0.7525036818851252
8,1.687061071395874,0.5910877138376236,0.7585683870141512
9,1.6792856097221374,0.5834121704101562,0.7546063584555293
10,0.5550136625766754,0.5729692578315735,0.7444635653454569
11,0.5426483472188314,0.5659360587596893,0.749719856566562
12,0.5302992622057597,0.557036716490984,0.7525605109816226
13,0.5254893223444621,0.5494240149855614,0.7440129346225267
14,0.517045870423317,0.5455866828560829,0.7495717807517449
15,0.5091746618350347,0.5409388691186905,0.7502513286802843
16,0.5038949112097423,0.5440001934766769,0.7465790484728181
17,0.497732342282931,0.5275348462164402,0.7493708778894794
18,0.4889927675326665,0.5212667509913445,0.746800761990139
19,0.4849795232216517,0.5171308368444443,0.7472802074662227
20,0.47989774743715924,0.5119016282260418,0.7520722609976308
21,0.4719359477361043,0.5102380216121674,0.7424465326247038
22,0.4657059907913208,0.5050828829407692,0.750730774156368
23,0.4598676790793737,0.5029417723417282,0.754250976499968
24,0.45087534189224243,0.5059268809854984,0.747026477556509
25,0.4451931069294612,0.5042565502226353,0.7459459243132484
26,0.43941115736961367,0.4922555685043335,0.7415108535570212
27,0.4327036758263906,0.49464017897844315,0.745857078824358
28,0.43157301942507426,0.49790826067328453,0.7388815073317538
29,0.42202927470207213,0.49459149315953255,0.740952167509765
30,0.41358427206675213,0.4837644137442112,0.7404038867900365
31,0.4128835837046305,0.4783167764544487,0.7467879554331818
32,0.40547091960906984,0.49105773121118546,0.7439136838061088
33,0.3985092212756475,0.48683536797761917,0.7332009989114426
34,0.39371705849965416,0.49341872707009315,0.7406087917013511
35,0.38464810252189635,0.48385658860206604,0.7346145226355895
36,0.3834263950586319,0.47508328408002853,0.7371926426330281
37,0.3752822091182073,0.4765476658940315,0.7365867324069924
38,0.3705069363117218,0.4873262569308281,0.7317050329768842
39,0.36749914785226184,0.4907691851258278,0.7266040212588846
40,0.3659609685341517,0.4981110021471977,0.7321964846001152
41,0.3600188006957372,0.5272266827523708,0.728677883076135
42,0.35710490345954893,0.48314812034368515,0.719327495677787
43,0.35098029573758444,0.49664004892110825,0.7223898636101684
44,0.3444701761007309,0.48620206117630005,0.7311447461100083
45,0.3374021828174591,0.5069336518645287,0.7339725939681117
46,0.3330496420462926,0.5167586579918861,0.729458282640712
47,0.3321867187817891,0.5403679646551609,0.7265367868348594
48,0.33265920480092365,0.49564406648278236,0.7231438496510213
49,0.3298517405986786,0.5172650553286076,0.7259821028366523
50,0.3196058253447215,0.5088859125971794,0.7250608311455465
51,0.318655123313268,0.5582268983125687,0.7226427931100724
52,0.3096029798189799,0.5200291238725185,0.7231606582570276
53,0.3082417905330658,0.5355176329612732,0.7168574310046744
54,0.30414439489444095,0.5706057846546173,0.7228589037587244
55,0.3074840009212494,0.5411001816391945,0.7168958506755458
