epoch,cancer_type,c_index
1,global,0.6650432399553055
1,normalized_avg,0.5170592556278284
1,0,0.37349397590361444
1,1,0.5763589301121657
1,2,0.5041180507892931
1,3,0.6384180790960452
1,4,0.2916666666666667
1,6,0.5621052631578948
1,7,0.8333333333333334
1,8,0.6441947565543071
1,10,0.4746192893401015
1,11,0.5249898415278342
1,12,
1,13,0.691699604743083
1,14,0.6616161616161617
1,15,0.465
1,17,0.6372549019607843
1,18,0.4114977307110439
1,19,0.5114551083591331
1,20,0.4811443433029909
1,21,0.6049382716049383
1,23,0.5833333333333334
1,24,0.4855072463768116
1,25,0.84
1,26,0.2925170068027211
1,27,0.7777777777777778
1,28,0.6242424242424243
1,29,0.44030808729139925
1,30,0.5661252900232019
1,31,0.0
1,32,0.4883720930232558
1,33,0.0
1,34,0.5598086124401914
1,35,0.5714285714285714
1,36,0.42857142857142855
2,global,0.6962517107551124
2,normalized_avg,0.5662550502651106
2,0,0.40963855421686746
2,1,0.5711820534943917
2,2,0.5374056280027454
2,3,0.6610169491525424
2,4,0.4583333333333333
2,6,0.5642105263157895
2,7,1.0
2,8,0.5880149812734082
2,10,0.5063451776649747
2,11,0.5355546525802519
2,12,
2,13,0.6363636363636364
2,14,0.6363636363636364
2,15,0.43833333333333335
2,17,0.6666666666666666
2,18,0.4341906202723147
2,19,0.4421052631578947
2,20,0.5838751625487646
2,21,0.6419753086419753
2,23,0.5977366255144033
2,24,0.572463768115942
2,25,0.84
2,26,0.3401360544217687
2,27,0.8333333333333334
2,28,0.7242424242424242
2,29,0.4910141206675225
2,30,0.5761794276875484
2,31,0.5
2,32,0.46511627906976744
2,33,0.0
2,34,0.6064593301435407
2,35,0.5952380952380952
2,36,0.6666666666666666
3,global,0.7210138579428624
3,normalized_avg,0.5939693086160824
3,0,0.43373493975903615
3,1,0.6125970664365833
3,2,0.5566231983527797
3,3,0.672316384180791
3,4,0.5
3,6,0.5936842105263158
3,7,1.0
3,8,0.5692883895131086
3,10,0.5190355329949239
3,11,0.5323039414872003
3,12,
3,13,0.6086956521739131
3,14,0.6717171717171717
3,15,0.43166666666666664
3,17,0.6928104575163399
3,18,0.4720121028744327
3,19,0.4681114551083591
3,20,0.635890767230169
3,21,0.6666666666666666
3,23,0.5987654320987654
3,24,0.605072463768116
3,25,0.84
3,26,0.2925170068027211
3,27,0.7962962962962963
3,28,0.7636363636363637
3,29,0.5494223363286265
3,30,0.5746326372776489
3,31,1.0
3,32,0.3488372093023256
3,33,0.0
3,34,0.6435406698564593
3,35,0.5
3,36,0.8571428571428571
4,global,0.7298717677472247
4,normalized_avg,0.5910161236932303
4,0,0.40963855421686746
4,1,0.6436583261432269
4,2,0.5830473575840769
4,3,0.6949152542372882
4,4,0.5
4,6,0.5621052631578948
4,7,1.0
4,8,0.599250936329588
4,10,0.5088832487309645
4,11,0.5071109305160504
4,12,
4,13,0.6389986824769434
4,14,0.6717171717171717
4,15,0.40166666666666667
4,17,0.6993464052287581
4,18,0.540090771558245
4,19,0.45325077399380803
4,20,0.6085825747724317
4,21,0.6419753086419753
4,23,0.5987654320987654
4,24,0.5797101449275363
4,25,0.84
4,26,0.19047619047619047
4,27,0.8518518518518519
4,28,0.796969696969697
4,29,0.5673940949935815
4,30,0.5854601701469451
4,31,1.0
4,32,0.3488372093023256
4,33,0.0
4,34,0.6507177033492823
4,35,0.42857142857142855
4,36,0.8095238095238095
5,global,0.7365875146281959
5,normalized_avg,0.5904915693584261
5,0,0.40963855421686746
5,1,0.6522864538395168
5,2,0.5703500343170899
5,3,0.672316384180791
5,4,0.375
5,6,0.5726315789473684
5,7,1.0
5,8,0.6179775280898876
5,10,0.5152284263959391
5,11,0.5026412027631044
5,12,
5,13,0.6719367588932806
5,14,0.6616161616161617
5,15,0.425
5,17,0.696078431372549
5,18,0.5779122541603631
5,19,0.4390092879256966
5,20,0.58864325964456
5,21,0.6419753086419753
5,23,0.5946502057613169
5,24,0.6123188405797102
5,25,0.84
5,26,0.17687074829931973
5,27,0.8518518518518519
5,28,0.796969696969697
5,29,0.5840821566110398
5,30,0.5908739365815932
5,31,1.0
5,32,0.3488372093023256
5,33,0.0
5,34,0.6471291866028708
5,35,0.4523809523809524
5,36,0.8095238095238095
6,global,0.7348552717703919
6,normalized_avg,0.5973880814554084
6,0,0.46987951807228917
6,1,0.6617773943054357
6,2,0.5916266300617707
6,3,0.7062146892655368
6,4,0.5
6,6,0.6357894736842106
6,7,1.0
6,8,0.6179775280898876
6,10,0.5038071065989848
6,11,0.5152377082486794
6,12,
6,13,0.6719367588932806
6,14,0.6919191919191919
