phase,epoch,train_loss,val_loss,val_cindex_global,normalized_avg_cindex,val_cindex_by_type
0,1,0.9212959594085437,0.7028825640678406,0.7222248778097776,0.5658995335590394,"{0: 0.5740740740740741, 1: 0.5188087774294671, 2: 0.5642857142857143, 3: 0.46524064171123, 4: 0.3333333333333333, 6: 0.6147186147186147, 7: 0.11764705882352941, 8: 0.62, 10: 0.47648261758691207, 11: 0.5841622035195103, 12: 1.0, 13: 0.49609375, 14: 0.5662650602409639, 15: 0.5448113207547169, 17: 0.6914357682619647, 18: 0.46446700507614214, 19: 0.4255863539445629, 20: 0.6594104308390023, 21: 0.5063291139240507, 23: 0.5871062992125984, 24: 0.4022140221402214, 25: nan, 26: nan, 27: 0.6707317073170732, 28: 0.6162528216704289, 29: 0.5372750642673522, 30: 0.49463253509496286, 31: 1.0, 32: 0.49056603773584906, 33: nan, 34: 0.624103299856528, 35: 0.4166666666666667, 36: 0.9142857142857143}"
0,2,0.8547286967269513,0.6774207055568695,0.7119101963750092,0.5852321354836321,"{0: 0.7962962962962963, 1: 0.4890282131661442, 2: 0.5136363636363637, 3: 0.45454545454545453, 4: 0.38095238095238093, 6: 0.5815295815295816, 7: 0.5882352941176471, 8: 0.635, 10: 0.48057259713701433, 11: 0.5807192042846213, 12: 0.7777777777777778, 13: 0.458984375, 14: 0.5542168674698795, 15: 0.49764150943396224, 17: 0.6473551637279596, 18: 0.5469543147208121, 19: 0.455863539445629, 20: 0.6480725623582766, 21: 0.7215189873417721, 23: 0.5482283464566929, 24: 0.46494464944649444, 25: nan, 26: nan, 27: 0.6219512195121951, 28: 0.5959367945823928, 29: 0.5089974293059126, 30: 0.4772914946325351, 31: 1.0, 32: 0.4339622641509434, 33: nan, 34: 0.5753228120516499, 35: 0.75, 36: 0.7714285714285715}"
0,3,0.826561489776403,0.6578272968530655,0.7112017235521974,0.5422266180145456,"{0: 0.2962962962962963, 1: 0.5846394984326019, 2: 0.6038961038961039, 3: 0.4385026737967914, 4: 0.23809523809523808, 6: 0.5598845598845599, 7: 0.29411764705882354, 8: 0.62, 10: 0.5186094069529652, 11: 0.5726855394032134, 12: 0.3333333333333333, 13: 0.345703125, 14: 0.5542168674698795, 15: 0.5542452830188679, 17: 0.6561712846347607, 18: 0.5456852791878173, 19: 0.5172707889125799, 20: 0.6707482993197279, 21: 0.6329113924050633, 23: 0.5556102362204725, 24: 0.46494464944649444, 25: nan, 26: nan, 27: 0.6951219512195121, 28: 0.5733634311512416, 29: 0.5115681233933161, 30: 0.5194054500412882, 31: 1.0, 32: 0.6037735849056604, 33: nan, 34: 0.5107604017216643, 35: 0.6666666666666666, 36: 0.6285714285714286}"
0,4,0.8015536515652633,0.6415395398934682,0.7140680509485854,0.5568536391063076,"{0: 0.3333333333333333, 1: 0.5525078369905956, 2: 0.5545454545454546, 3: 0.42780748663101603, 4: 0.23809523809523808, 6: 0.5541125541125541, 7: 0.5882352941176471, 8: 0.63, 10: 0.49570552147239266, 11: 0.5891354246365723, 12: 0.4444444444444444, 13: 0.478515625, 14: 0.5662650602409639, 15: 0.5212264150943396, 17: 0.6675062972292192, 18: 0.550761421319797, 19: 0.5270788912579958, 20: 0.7047619047619048, 21: 0.569620253164557, 23: 0.5826771653543307, 24: 0.5055350553505535, 25: nan, 26: nan, 27: 0.6097560975609756, 28: 0.5936794582392777, 29: 0.4794344473007712, 30: 0.5119735755573905, 31: 1.0, 32: 0.5094339622641509, 33: nan, 34: 0.5408895265423243, 35: 0.75, 36: 0.6285714285714286}"
0,5,0.810058481302582,0.6262223641077678,0.7191673481094019,0.5689028421256315,"{0: 0.8333333333333334, 1: 0.4114420062695925, 2: 0.5506493506493506, 3: 0.42780748663101603, 4: 0.42857142857142855, 6: 0.5151515151515151, 7: 0.6470588235294118, 8: 0.645, 10: 0.49897750511247446, 11: 0.5631216526396328, 12: 0.6666666666666666, 13: 0.626953125, 14: 0.5662650602409639, 15: 0.5778301886792453, 17: 0.6712846347607053, 18: 0.5939086294416244, 19: 0.4771855010660981, 20: 0.5954648526077098, 21: 0.620253164556962, 23: 0.4940944881889764, 24: 0.4280442804428044, 25: nan, 26: nan, 27: 0.6585365853658537, 28: 0.6072234762979684, 29: 0.4987146529562982, 30: 0.43352601156069365, 31: 0.9333333333333333, 32: 0.49056603773584906, 33: nan, 34: 0.539454806312769, 35: 0.6666666666666666, 36: 0.4}"
0,6,0.7811859417863253,0.6206949611504873,0.7054246825102813,0.5589577643459503,"{0: 0.42592592592592593, 1: 0.5564263322884012, 2: 0.562987012987013, 3: 0.44919786096256686, 4: 0.3333333333333333, 6: 0.5454545454545454, 7: 0.5882352941176471, 8: 0.655, 10: 0.5231083844580777, 11: 0.576893649579189, 12: 0.2222222222222222, 13: 0.46875, 14: 0.5060240963855421, 15: 0.5872641509433962, 17: 0.6788413098236776, 18: 0.5583756345177665, 19: 0.5155650319829425, 20: 0.6816326530612244, 21: 0.569620253164557, 23: 0.5556102362204725, 24: 0.4833948339483395, 25: nan, 26: nan, 27: 0.6585365853658537, 28: 0.5665914221218962, 29: 0.5109254498714653, 30: 0.47481420313790257, 31: 1.0, 32: 0.5283018867924528, 33: nan, 34: 0.5523672883787661, 35: 0.8333333333333334, 36: 0.6}"
0,7,0.7660231495103916,0.6110388437906901,0.7146962870902595,0.5583053300620466,"{0: 0.2962962962962963, 1: 0.54858934169279, 2: 0.5681818181818182, 3: 0.44385026737967914, 4: 0.23809523809523808, 6: 0.5728715728715729, 7: 0.5882352941176471, 8: 0.635, 10: 0.5038854805725972, 11: 0.5799540933435348, 12: 0.4444444444444444, 13: 0.501953125, 14: 0.5421686746987951, 15: 0.5683962264150944, 17: 0.6662468513853904, 18: 0.5621827411167513, 19: 0.5377398720682303, 20: 0.6961451247165533, 21: 0.5443037974683544, 23: 0.5708661417322834, 24: 0.4797047970479705, 25: nan, 26: nan, 27: 0.6707317073170732, 28: 0.5801354401805869, 29: 0.5006426735218509, 30: 0.4764657308009909, 31: 0.8666666666666667, 32: 0.5283018867924528, 33: nan, 34: 0.5466284074605452, 35: 0.8333333333333334, 36: 0.6571428571428571}"
0,8,0.7487100921258205,0.5964280813932419,0.7138401446308856,0.5614260298440553,"{0: 0.6851851851851852, 1: 0.4561128526645768, 2: 0.5863636363636363, 3: 0.48128342245989303, 4: 0.38095238095238093, 6: 0.5367965367965368, 7: 0.6470588235294118, 8: 0.655, 10: 0.5194274028629857, 11: 0.5650344299923489, 12: 0.2222222222222222, 13: 0.5234375, 14: 0.4939759036144578, 15: 0.6155660377358491, 17: 0.6763224181360201, 18: 0.5418781725888325, 19: 0.5513859275053304, 20: 0.6344671201814059, 21: 0.7341772151898734, 23: 0.4867125984251969, 24: 0.45018450184501846, 25: nan, 26: nan, 27: 0.6707317073170732, 28: 0.5688487584650113, 29: 0.487146529562982, 30: 0.4591246903385632, 31: 1.0, 32: 0.49056603773584906, 33: nan, 34: 0.5466284074605452, 35: 0.8333333333333334, 36: 0.34285714285714286}"
0,9,0.7506264939027674,0.589664512872696,0.7207345241367301,0.5655856069651415,"{0: 0.2962962962962963, 1: 0.5658307210031348, 2: 0.577922077922078, 3: 0.45454545454545453, 4: 0.3333333333333333, 6: 0.5714285714285714, 7: 0.5882352941176471, 8: 0.615, 10: 0.523517382413088, 11: 0.5703902065799541, 12: 0.4444444444444444, 13: 0.5, 14: 0.5301204819277109, 15: 0.5919811320754716, 17: 0.681360201511335, 18: 0.5558375634517766, 19: 0.549680170575693, 20: 0.7047619047619048, 21: 0.5949367088607594, 23: 0.5590551181102362, 24: 0.4797047970479705, 25: nan, 26: nan, 27: 0.6829268292682927, 28: 0.5440180586907449, 29: 0.506426735218509, 30: 0.4772914946325351, 31: 0.8666666666666667, 32: 0.5471698113207547, 33: nan, 34: 0.5380200860832137, 35: 0.9166666666666666, 36: 0.6}"
0,10,0.7384900443193292,0.5803158054749171,0.7181993864454638,0.5837304106818093,"{0: 0.7222222222222222, 1: 0.48667711598746083, 2: 0.564935064935065, 3: 0.4117647058823529, 4: 0.3333333333333333, 6: 0.5468975468975469, 7: 0.6470588235294118, 8: 0.635, 10: 0.5169734151329244, 11: 0.5749808722264729, 12: 0.6666666666666666, 13: 0.6484375, 14: 0.5060240963855421, 15: 0.5966981132075472, 17: 0.6712846347607053, 18: 0.5799492385786802, 19: 0.5215351812366738, 20: 0.6321995464852608, 21: 0.7215189873417721, 23: 0.5073818897637795, 24: 0.44280442804428044, 25: nan, 26: nan, 27: 0.6585365853658537, 28: 0.5688487584650113, 29: 0.5019280205655527, 30: 0.46573080099091657, 31: 0.8666666666666667, 32: 0.49056603773584906, 33: nan, 34: 0.5681492109038737, 35: 1.0, 36: 0.45714285714285713}"
