epoch,train_loss,val_loss,val_cindex_global,normalized_avg_cindex,val_cindex_by_type
1,1.666002337137858,-0.015608547953888774,0.6642617019914197,0.5496617770877115,"{0: 0.8352941176470589, 1: 0.4925373134328358, 2: 0.6684334511189635, 3: 0.33238636363636365, 4: 0.4, 6: 0.6295811518324608, 7: 0.5, 8: 0.22916666666666666, 10: 0.5008617718028266, 11: 0.5031333930170099, 12: 0.7142857142857143, 13: 0.5510835913312694, 14: 0.5966850828729282, 15: 0.4010791366906475, 17: 0.7247191011235955, 18: 0.6066024759284732, 19: 0.5388379204892967, 20: 0.4869421487603306, 21: 0.49333333333333335, 23: 0.521763085399449, 24: 0.5516129032258065, 25: nan, 26: 1.0, 27: 0.3508771929824561, 28: 0.5883777239709443, 29: 0.5185840707964602, 30: 0.378316906747536, 31: 0.3142857142857143, 32: 0.6842105263157895, 33: 0.4166666666666667, 34: 0.7536585365853659, 35: 0.6904761904761905, 36: 0.6153846153846154}"
2,1.6161654392878215,-0.010867274133488536,0.7140848114234488,0.5299139565249202,"{0: 0.8117647058823529, 1: 0.491044776119403, 2: 0.5918727915194346, 3: 0.4715909090909091, 4: 0.4666666666666667, 6: 0.6164921465968587, 7: 0.5833333333333334, 8: 0.4895833333333333, 10: 0.45639434677697344, 11: 0.5555058191584602, 12: 0.9285714285714286, 13: 0.6006191950464397, 14: 0.6574585635359116, 15: 0.6097122302158273, 17: 0.5856741573033708, 18: 0.6217331499312242, 19: 0.5840978593272171, 20: 0.4601652892561984, 21: 0.5333333333333333, 23: 0.4509641873278237, 24: 0.4838709677419355, 25: nan, 26: 0.0, 27: 0.45614035087719296, 28: 0.5714285714285714, 29: 0.6430678466076696, 30: 0.40106141015921154, 31: 0.2, 32: 0.6578947368421053, 33: 0.11666666666666667, 34: 0.7195121951219512, 35: 0.5, 36: 0.6410256410256411}"
3,1.5906670173009236,-0.014720884850248694,0.7427002625344177,0.5789359981433666,"{0: 0.8235294117647058, 1: 0.491044776119403, 2: 0.6702002355712603, 3: 0.38636363636363635, 4: 0.4666666666666667, 6: 0.599476439790576, 7: 0.75, 8: 0.21354166666666666, 10: 0.4977593933126508, 11: 0.5519247985675918, 12: 0.7857142857142857, 13: 0.5495356037151703, 14: 0.6574585635359116, 15: 0.5701438848920863, 17: 0.7162921348314607, 18: 0.6437414030261348, 19: 0.5314984709480123, 20: 0.48925619834710743, 21: 0.4666666666666667, 23: 0.5327823691460055, 24: 0.535483870967742, 25: nan, 26: 1.0, 27: 0.43859649122807015, 28: 0.5980629539951574, 29: 0.6814159292035398, 30: 0.40561031084154664, 31: 0.3142857142857143, 32: 0.6842105263157895, 33: 0.2833333333333333, 34: 0.7792682926829269, 35: 0.6428571428571429, 36: 0.7692307692307693}"
4,1.583187985420227,-0.01631920039653778,0.7437311903694692,0.5891427627228053,"{0: 0.8352941176470589, 1: 0.46940298507462686, 2: 0.6755005889281508, 3: 0.4005681818181818, 4: 0.5333333333333333, 6: 0.5837696335078534, 7: 0.8333333333333334, 8: 0.5052083333333334, 10: 0.47431920027576696, 11: 0.55863921217547, 12: 0.7857142857142857, 13: 0.541795665634675, 14: 0.6961325966850829, 15: 0.6133093525179856, 17: 0.7317415730337079, 18: 0.6189821182943603, 19: 0.4941896024464832, 20: 0.5110743801652893, 21: 0.4666666666666667, 23: 0.5134986225895317, 24: 0.49032258064516127, 25: nan, 26: 1.0, 27: 0.45614035087719296, 28: 0.585956416464891, 29: 0.7014749262536873, 30: 0.4275966641394996, 31: 0.2857142857142857, 32: 0.7105263157894737, 33: 0.15, 34: 0.7646341463414634, 35: 0.6428571428571429, 36: 0.7948717948717948}"
5,1.5823320070902507,-0.01676010200753808,0.7408577191522059,0.5770340498955515,"{0: 0.8235294117647058, 1: 0.458955223880597, 2: 0.6707891637220259, 3: 0.35511363636363635, 4: 0.3333333333333333, 6: 0.6073298429319371, 7: 0.9166666666666666, 8: 0.28125, 10: 0.5236125473974491, 11: 0.544762757385855, 12: 0.7857142857142857, 13: 0.5495356037151703, 14: 0.6906077348066298, 15: 0.5197841726618705, 17: 0.7275280898876404, 18: 0.6464924346629987, 19: 0.5094801223241591, 20: 0.49785123966942146, 21: 0.4533333333333333, 23: 0.5548209366391185, 24: 0.5612903225806452, 25: nan, 26: 1.0, 27: 0.38596491228070173, 28: 0.6101694915254238, 29: 0.6814159292035398, 30: 0.41091736163760423, 31: 0.3142857142857143, 32: 0.6578947368421053, 33: 0.15, 34: 0.7609756097560976, 35: 0.7380952380952381, 36: 0.7435897435897436}"
6,1.5923711061477661,-0.020079698180779815,0.7454600755586861,0.5464480250268552,"{0: 0.7294117647058823, 1: 0.5194029850746269, 2: 0.6531213191990577, 3: 0.4431818181818182, 4: 0.26666666666666666, 6: 0.5392670157068062, 7: 0.6666666666666666, 8: 0.2864583333333333, 10: 0.5229231299551879, 11: 0.545658012533572, 12: 0.6428571428571429, 13: 0.5464396284829721, 14: 0.5414364640883977, 15: 0.5305755395683454, 17: 0.7191011235955056, 18: 0.4621733149931224, 19: 0.4746177370030581, 20: 0.523305785123967, 21: 0.22666666666666666, 23: 0.5559228650137741, 24: 0.5516129032258065, 25: nan, 26: 1.0, 27: 0.38596491228070173, 28: 0.5738498789346247, 29: 0.6625368731563421, 30: 0.5178165276724791, 31: 0.3142857142857143, 32: 0.6842105263157895, 33: 0.2833333333333333, 34: 0.7817073170731708, 35: 0.6428571428571429, 36: 0.6923076923076923}"
7,1.5734624942143758,-0.017822930123656988,0.7565593583914965,0.57255527988203,"{0: 0.8235294117647058, 1: 0.47388059701492535, 2: 0.6819787985865724, 3: 0.3664772727272727, 4: 0.26666666666666666, 6: 0.587696335078534, 7: 0.8333333333333334, 8: 0.3020833333333333, 10: 0.49396759738021373, 11: 0.5689346463742166, 12: 0.7857142857142857, 13: 0.5433436532507739, 14: 0.6795580110497238, 15: 0.5845323741007195, 17: 0.7387640449438202, 18: 0.6217331499312242, 19: 0.4984709480122324, 20: 0.531900826446281, 21: 0.38666666666666666, 23: 0.5325068870523416, 24: 0.5419354838709678, 25: nan, 26: 1.0, 27: 0.40350877192982454, 28: 0.5956416464891041, 29: 0.6873156342182891, 30: 0.4655041698256255, 31: 0.34285714285714286, 32: 0.6052631578947368, 33: 0.15, 34: 0.7646341463414634, 35: 0.6428571428571429, 36: 0.8205128205128205}"
8,1.5768795967102052,-0.018124631140381098,0.7520074278030352,0.5863112900950034,"{0: 0.8117647058823529, 1: 0.5097014925373134, 2: 0.6366313309776207, 3: 0.45170454545454547, 4: 0.4666666666666667, 6: 0.5706806282722513, 7: 0.9166666666666666, 8: 0.359375, 10: 0.4815580834195105, 11: 0.5720680393912265, 12: 0.7857142857142857, 13: 0.5712074303405573, 14: 0.6519337016574586, 15: 0.5989208633093526, 17: 0.7303370786516854, 18: 0.5983493810178817, 19: 0.5058103975535169, 20: 0.5408264462809917, 21: 0.4, 23: 0.49586776859504134, 24: 0.532258064516129, 25: nan, 26: 1.0, 27: 0.49122807017543857, 28: 0.5690072639225182, 29: 0.7008849557522124, 30: 0.5034116755117514, 31: 0.2857142857142857, 32: 0.6578947368421053, 33: 0.15, 34: 0.7780487804878049, 35: 0.6428571428571429, 36: 0.7948717948717948}"
9,1.5758054335912068,-0.019287257455289364,0.7562287891400397,0.5774894754984328,"{0: 0.8470588235294118, 1: 0.48059701492537316, 2: 0.6819787985865724, 3: 0.39488636363636365, 4: 0.4666666666666667, 6: 0.5523560209424084, 7: 0.8333333333333334, 8: 0.3072916666666667, 10: 0.5091347811099621, 11: 0.567591763652641, 12: 0.7142857142857143, 13: 0.5526315789473685, 14: 0.6685082872928176, 15: 0.5773381294964028, 17: 0.7345505617977528, 18: 0.609353507565337, 19: 0.48623853211009177, 20: 0.5553719008264463, 21: 0.3333333333333333, 23: 0.5289256198347108, 24: 0.5580645161290323, 25: nan, 26: 1.0, 27: 0.40350877192982454, 28: 0.5932203389830508, 29: 0.6884955752212389, 30: 0.4791508718726308, 31: 0.2857142857142857, 32: 0.6578947368421053, 33: 0.15, 34: 0.7731707317073171, 35: 0.6428571428571429, 36: 0.8461538461538461}"
10,0.07424073119958242,-0.017938089556992054,0.739927642953192,0.5881486777159817,"{0: 0.7294117647058823, 1: 0.5238805970149254, 2: 0.5901060070671378, 3: 0.38636363636363635, 4: 0.6666666666666666, 6: 0.45418848167539266, 7: 0.8333333333333334, 8: 0.6927083333333334, 10: 0.47742157876594277, 11: 0.5989256938227395, 12: 1.0, 13: 0.5727554179566563, 14: 0.6077348066298343, 15: 0.6384892086330936, 17: 0.7485955056179775, 18: 0.4511691884456671, 19: 0.5461773700305811, 20: 0.5652892561983471, 21: 0.4666666666666667, 23: 0.5079889807162534, 24: 0.4483870967741935, 25: nan, 26: 1.0, 27: 0.5964912280701754, 28: 0.5108958837772397, 29: 0.7085545722713864, 30: 0.4852160727824109, 31: 0.2857142857142857, 32: 0.6842105263157895, 33: 0.08333333333333333, 34: 0.6926829268292682, 35: 0.5238095238095238, 36: 0.7435897435897436}"
