fold,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
3,48,0.1691728393236796,0.16180681110767836,0.7722367301440282,0.44217992226282754,0.757328897157334,0.3711563619700345,0.7442104379929518,47.767437,3.8928268,-0.162667
