fold,cancer_type,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
4,LIHC,100,0.2533297687768936,0.1552278071641922,0.5920773901991244,0.2533297687768936,0.581267217630854,0.581267217630854,0.1908016949892044,0.6225165562913907,10.514538,0.06388069,-0.08288619
