fold,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
2,79,0.45107991298039757,0.5637913648733648,0.7746428495151376,0.45107991298039757,0.7306604981750656,0.4952791118705645,0.21239225829348846,0.7177214592477229,0.5726478569519451,0.0,
