fold,cancer_type,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
8,READ,100,0.2447277158498764,0.2454022318124771,0.6467248908296943,0.2447277158498764,0.7333333333333333,0.7333333333333333,0.260261595249176,0.7,1.8719631,2.0564518,-0.10670637
