phase,epoch,train_loss,val_loss,val_cindex_global,normalized_avg_cindex,val_cindex_by_type
0,1,0.42825158437093097,0.4389261305332184,0.44886363636363635,0.44886363636363635,{8: 0.44886363636363635}
0,2,0.4321253498395284,0.43545761704444885,0.48863636363636365,0.48863636363636365,{8: 0.48863636363636365}
0,3,0.45721956094106037,0.4333597719669342,0.5340909090909091,0.5340909090909091,{8: 0.5340909090909091}
0,4,0.3085957368214925,0.4317336082458496,0.5795454545454546,0.5795454545454546,{8: 0.5795454545454546}
0,5,0.3163554072380066,0.4301534593105316,0.5738636363636364,0.5738636363636364,{8: 0.5738636363636364}
0,6,0.449946532646815,0.428743451833725,0.5852272727272727,0.5852272727272727,{8: 0.5852272727272727}
0,7,0.4439466893672943,0.42740845680236816,0.5795454545454546,0.5795454545454546,{8: 0.5795454545454546}
0,8,0.4407355686028798,0.42606398463249207,0.5795454545454546,0.5795454545454546,{8: 0.5795454545454546}
0,9,0.430706928173701,0.4246585965156555,0.5340909090909091,0.5340909090909091,{8: 0.5340909090909091}
0,10,0.25351863106091815,0.4232277572154999,0.5227272727272727,0.5227272727272727,{8: 0.5227272727272727}
0,11,0.25609585642814636,0.42186805605888367,0.5397727272727273,0.5397727272727273,{8: 0.5397727272727273}
0,12,0.2698599497477214,0.4206337034702301,0.5454545454545454,0.5454545454545454,{8: 0.5454545454545454}
0,13,0.4250389138857524,0.4194440245628357,0.5340909090909091,0.5340909090909091,{8: 0.5340909090909091}
0,14,0.43197648723920185,0.41820308566093445,0.5340909090909091,0.5340909090909091,{8: 0.5340909090909091}
0,15,0.22312538822491965,0.4169343113899231,0.5397727272727273,0.5397727272727273,{8: 0.5397727272727273}
0,16,0.4133486251036326,0.41564130783081055,0.5340909090909091,0.5340909090909091,{8: 0.5340909090909091}
0,17,0.21291192372639975,0.4143509268760681,0.5397727272727273,0.5397727272727273,{8: 0.5397727272727273}
0,18,0.22961077094078064,0.41306230425834656,0.5284090909090909,0.5284090909090909,{8: 0.5284090909090909}
0,19,0.4120607177416484,0.4117654263973236,0.5340909090909091,0.5340909090909091,{8: 0.5340909090909091}
0,20,0.19408627351125082,0.41046246886253357,0.5284090909090909,0.5284090909090909,{8: 0.5284090909090909}
0,21,0.2245850662390391,0.4091799855232239,0.5056818181818182,0.5056818181818182,{8: 0.5056818181818182}
0,22,0.21169124046961466,0.40790843963623047,0.42613636363636365,0.42613636363636365,{8: 0.42613636363636365}
0,23,0.41875626643498737,0.4066125750541687,0.4147727272727273,0.4147727272727273,{8: 0.4147727272727273}
0,24,0.19573052724202475,0.40528663992881775,0.5056818181818182,0.5056818181818182,{8: 0.5056818181818182}
0,25,0.43264978130658466,0.4039623439311981,0.5284090909090909,0.5284090909090909,{8: 0.5284090909090909}
0,26,0.4031810462474823,0.4026487469673157,0.5340909090909091,0.5340909090909091,{8: 0.5340909090909091}
0,27,0.3992741107940674,0.40135180950164795,0.5340909090909091,0.5340909090909091,{8: 0.5340909090909091}
0,28,0.40028717120488483,0.4000721573829651,0.5454545454545454,0.5454545454545454,{8: 0.5454545454545454}
0,29,0.42281676332155865,0.39878666400909424,0.5369318181818182,0.5369318181818182,{8: 0.5369318181818182}
0,30,0.4094216624895732,0.3974623382091522,0.5454545454545454,0.5454545454545454,{8: 0.5454545454545454}
0,31,0.41024529933929443,0.39615505933761597,0.5284090909090909,0.5284090909090909,{8: 0.5284090909090909}
0,32,0.40162404378255206,0.39486467838287354,0.5170454545454546,0.5170454545454546,{8: 0.5170454545454546}
0,33,0.19031798839569092,0.39355242252349854,0.5113636363636364,0.5113636363636364,{8: 0.5113636363636364}
0,34,0.40465666850407916,0.39225590229034424,0.5227272727272727,0.5227272727272727,{8: 0.5227272727272727}
0,35,0.42264790336290997,0.39096567034721375,0.5340909090909091,0.5340909090909091,{8: 0.5340909090909091}
0,36,0.3792443474133809,0.3896714150905609,0.5454545454545454,0.5454545454545454,{8: 0.5454545454545454}
0,37,0.39877410729726154,0.38840916752815247,0.5284090909090909,0.5284090909090909,{8: 0.5284090909090909}
0,38,0.38614097237586975,0.3871506154537201,0.5227272727272727,0.5227272727272727,{8: 0.5227272727272727}
0,39,0.383305291334788,0.38587793707847595,0.5170454545454546,0.5170454545454546,{8: 0.5170454545454546}
0,40,0.18041889866193137,0.3846150040626526,0.5170454545454546,0.5170454545454546,{8: 0.5170454545454546}
0,41,0.39425556858380634,0.3833823800086975,0.5170454545454546,0.5170454545454546,{8: 0.5170454545454546}
0,42,0.3741839528083801,0.38218024373054504,0.5170454545454546,0.5170454545454546,{8: 0.5170454545454546}
0,43,0.18210339546203613,0.3809957206249237,0.5170454545454546,0.5170454545454546,{8: 0.5170454545454546}
0,44,0.17559297879536948,0.3798329532146454,0.5227272727272727,0.5227272727272727,{8: 0.5227272727272727}
0,45,0.36619476477305096,0.37865713238716125,0.5227272727272727,0.5227272727272727,{8: 0.5227272727272727}
