epoch,train_loss,val_loss,val_cindex
1,0.8268233654874094,-0.021326016386349997,0.6651876019575856
2,0.8046567330646158,-0.047318090001742044,0.6929363784665579
3,0.7935122146588586,-0.06229129085938136,0.7056215334420881
4,0.7813962039987693,-0.1037319873770078,0.7150766721044046
5,0.772622740447298,-0.08479720205068589,0.715236541598695
6,0.7654237865508718,-0.11577693571647009,0.7438107667210441
7,0.761116247945064,-0.11212599327166875,0.7398336052202283
8,0.7583270866549416,-0.12922119051218034,0.7588678629690049
9,0.7562898031334752,-0.1203038310011228,0.7412365415986949
10,0.330350917516353,-0.3659104938308398,0.7237128874388254
11,0.290098533257563,-0.501597614089648,0.7391353996737358
12,0.22201414534661654,-0.6255637983481089,0.7584828711256117
13,0.2558020509026024,-0.8155711521704991,0.7593213703099511
14,0.19634228185767985,-0.9839444498221079,0.7448123980424144
15,-1.095496292027195,-1.4004844844341278,0.6797618270799347
16,-1.6575294457348098,-1.8945448696613312,0.6256704730831973
17,-1.7336214381210813,-2.1907204687595367,0.7018923327895595
18,-2.2359859185495625,-2.121008598804474,0.5812495921696574
19,-2.112181302313501,-2.0534716924031575,0.5856247960848288
20,-2.0137135291590673,-2.245571502049764,0.6216704730831973
21,-2.1246929476770124,-2.211934644977252,0.6277879282218597
22,-2.0887648988975567,-2.016755516330401,0.5897226753670473
23,-2.311819655171941,-2.3776063203811644,0.6029070146818923
24,-2.2005453273821414,-2.4506258348623913,0.5752854812398043
25,-2.318731085414744,-2.4441898266474404,0.5932854812398043
26,-2.3202457276176425,-2.340477842092514,0.5708874388254486
27,-2.229253038484952,-2.345042276382446,0.5764045676998368
28,-2.355756362167637,-2.17017924785614,0.6230114192495921
29,-2.2339849494369735,-2.295997170607249,0.5968548123980424
30,-2.429223933469937,-2.1914748907089234,0.5653344208809136
31,-2.176389683386806,-2.3307810485363007,0.567510603588907
32,-2.312838623028123,-2.3379842042922974,0.5756313213703099
33,-2.226561672566982,-2.433991007010142,0.648463295269168
34,-2.217141049854764,-2.2256239573160808,0.6376672104404568
35,-2.6327801388636063,-2.1194422562917072,0.6109168026101142
36,-2.6127497166506806,-2.184114203850428,0.6424730831973899
37,-2.1099313087900926,-1.9972852190335593,0.5677618270799347
38,-2.34548624044054,-2.353000009059906,0.659047308319739
39,-2.281043079685183,-2.2775571167469026,0.5953670473083197
40,-2.492433970842915,-2.3218571543693542,0.5673833605220229
41,-2.411140574498123,-2.394414456685384,0.5627536704730832
42,-2.1736754029431147,-2.4121456921100615,0.6016443719412724
43,-2.244598593939556,-2.365266493956248,0.593673735725938
44,-2.5137678741962275,-2.417088250319163,0.6350864600326265
