epoch,train_loss,val_loss,c_index
1,0.9665636810935846,1.0349496364593507,0.5847217555221708
2,0.968355301548453,1.0239768167336782,0.5935111196833237
3,0.9531020068821787,1.032186927398046,0.5931163291106815
4,0.9143777847790918,1.054695369799932,0.5895149952610063
5,0.9032610096350437,1.0848959624767303,0.5855776373743112
6,0.8580651516173067,1.1113758385181427,0.582889445078152
7,0.8500508122584399,1.138252713282903,0.5794659176695904
8,0.8711215868717482,1.1556465089321137,0.5789430461859765
9,0.8620138814469346,1.1998237689336142,0.5789144163352887
10,0.8662766358431648,1.237687220176061,0.5770534760405821
11,0.8402556190971567,1.25658238530159,0.5783568876640001
12,0.8401516588295207,1.2633437891801198,0.5741919978060493
13,0.834747995022966,1.2960038661956788,0.5744752826444338
14,0.8402519844738501,1.2993422627449036,0.5732080350429373
15,0.8164555906247692,1.2946477770805358,0.5706223074755554
16,0.8291295177044988,1.3526714146137238,0.5725254391291703
17,0.786305608619161,1.3678594410419465,0.5686046564191892
18,0.8029747885816237,1.3829452832539877,0.5700301216165921
19,0.8113637691629785,1.4010177989800772,0.5686438341096041
20,0.803971855455086,1.4085833966732024,0.570729292707073
21,0.8085753955260044,1.3943877041339874,0.5658742727641217
22,0.7754533868126509,1.446696756283442,0.5691561577534909
