epoch,train_loss,val_loss,val_cindex
1,0.7906989052277825,0.5397841885685921,0.7261468189233279
2,0.7658103866579381,0.5148933485150338,0.7489429037520392
3,0.7574422976720646,0.5012561187148095,0.7626884176182708
4,0.7551014172227195,0.5101789092024167,0.7650538336052203
5,0.7460195576765117,0.5133742034435272,0.7491451876019576
6,0.7498610966772622,0.5019781122605006,0.760721044045677
7,0.7437556256515703,0.506142511467139,0.7493181076672104
8,0.7448400274086534,0.5018724486231804,0.758995106035889
9,0.7449020698164286,0.5202730988462766,0.7457487765089723
10,0.7413306867473581,0.4920044168829918,0.7620032626427407
11,0.7423997880814227,0.4915436252951622,0.7647993474714518
12,0.7412166364407271,0.5053544953465462,0.7565383360522023
13,0.7371726093555657,0.5034715379277865,0.7614290375203915
14,0.7363704314615842,0.5005170067151388,0.7603654159869494
15,0.13002865468518118,0.4015194669365883,0.7594747145187601
16,0.0685408842585953,0.34963034590085346,0.7599836867862969
17,0.01351674297329192,0.2822309116522471,0.7453898858075041
18,-0.03720427251487189,0.2657909353574117,0.7508548123980424
19,-0.1658783255891407,0.18878520826498668,0.7654486133768352
20,-0.1755859260255478,0.10182304779688517,0.7506166394779772
21,-0.36313057169039153,0.0351375679175059,0.7499086460032627
22,-0.3884920101710473,0.011636813481648764,0.7434453507340946
23,-0.39857219645146574,-0.08313059012095134,0.754257748776509
24,-0.4285883068591914,-0.129630509018898,0.7542414355628059
25,0.23518637994701944,-0.09943827788035074,0.7610734094616639
26,0.3004776442542058,-0.14271935522556306,0.7618205546492659
27,0.2870733434341374,-0.10278443296750386,0.7675269168026101
28,0.30528331137775033,-0.09567230542500814,0.7621957585644372
29,0.3964491453063622,-0.13994834621747335,0.766394779771615
30,0.4045749262031098,-0.13728650410970053,0.7638662316476346
31,0.3030540639541569,-0.06719540953636169,0.755415986949429
32,0.3222604036777654,-0.11906626025835673,0.7613898858075041
33,0.3090765148066403,-0.07419129610061645,0.75684176182708
34,0.26670843965551827,-0.13317192395528157,0.7597879282218597
35,0.2647236098957419,-0.11726121505101522,0.7524730831973899
36,0.28882503509521484,-0.1242684006690979,0.7612169657422512
37,0.34341259663471124,-0.12715673645337422,0.757425774877651
38,0.3292132285650303,-0.12864487270514172,0.7590995106035889
39,0.1803215550126208,-0.11470409830411275,0.7490505709624796
40,0.27210178245765887,-0.12306304772694905,0.7596802610114193
41,0.3135072153605772,-0.13428729971249898,0.751305057096248
42,0.30168898297606334,-0.13078044652938842,0.7616672104404568
43,0.3346585709503974,-0.04012862741947174,0.7558433931484503
44,0.32377517379625015,-0.11435911258061728,0.7622773246329527
45,0.2516053231914392,-0.12826812863349915,0.7610570962479608
46,0.2996547476629193,-0.11901696920394897,0.7555693311582382
