epoch,train_loss,val_loss,val_cindex_global
1,1.8841190338134766,0.6164119839668274,0.7088390093672058
2,1.81627965370814,0.5985081940889359,0.7511442262879268
3,1.7835290948549907,0.5899495407938957,0.7486662785715139
4,1.771593940258026,0.5801528319716454,0.7476052765007247
5,1.7539398431777955,0.5745578408241272,0.7481242541829772
6,1.7391345779101053,0.567690521478653,0.7472006787681792
7,1.7237382253011069,0.5621132701635361,0.7432118914175773
8,1.712782863775889,0.5570412576198578,0.7462421065030976
9,1.6921168247858682,0.5500333607196808,0.7449702697488934
10,0.5575408428907395,0.5447288453578949,0.7262204938140934
11,0.543977556626002,0.5419895052909851,0.7305652247395296
12,0.533002479871114,0.535529974848032,0.7275665921774357
13,0.527906796336174,0.5349017940461636,0.7210699817504229
14,0.5230649123589198,0.5319581255316734,0.7279191214254132
15,0.5146712958812714,0.5240896195173264,0.7275486669614369
16,0.5091118295987447,0.5163057819008827,0.7284517564150934
17,0.5016441573699315,0.5131610967218876,0.7301964774389818
18,0.49306494196256,0.5100588425993919,0.7256033542347042
19,0.49050222933292387,0.5114092193543911,0.722374254609768
20,0.4829477518796921,0.5052495710551739,0.7229068895994483
21,0.4732590744892756,0.5063415504992008,0.7275964675374338
22,0.4704056521256765,0.49530796706676483,0.7221506162006395
23,0.4599940856297811,0.4972487911581993,0.7279353394779836
24,0.45458997686704,0.4950644038617611,0.7268461692106247
25,0.44959806303183236,0.49462727829813957,0.7216674889503847
26,0.44271703163782755,0.4863748289644718,0.7255606751489927
27,0.43800718188285825,0.4911244958639145,0.7210972963652783
28,0.4328387439250946,0.4920552484691143,0.7179450190946229
29,0.42517497936884563,0.49104538187384605,0.7203256584956135
30,0.42017289300759636,0.49210959672927856,0.7228718927491647
31,0.41956612666447957,0.48943908140063286,0.7068586997901896
32,0.41205881635348,0.48078788816928864,0.7168797491152625
33,0.40197763045628865,0.4907892867922783,0.7156719309896256
34,0.3954456756512324,0.48126138374209404,0.7142490102720024
35,0.3907024810711543,0.484662301838398,0.7207695209870136
36,0.3929250498612722,0.4840703010559082,0.7189394417917022
37,0.3815451463063558,0.4792030602693558,0.7154047599130713
38,0.37741717298825583,0.48416370525956154,0.7158597189667564
39,0.3776842166980108,0.4881562553346157,0.7118436170012992
40,0.3682005266348521,0.4867921769618988,0.7178246640729163
41,0.3630977908770243,0.4820237457752228,0.7136882070857525
42,0.36312862237294513,0.490536380559206,0.7120467694492861
43,0.36151250898838044,0.47918255627155304,0.7005123197448815
44,0.3558795670668284,0.4772570729255676,0.7101381607362655
45,0.34448630958795545,0.5015842728316784,0.7132443445943524
46,0.34110777378082274,0.4924263060092926,0.7144487483931324
47,0.3425320694843928,0.49888648465275764,0.7122465075704162
48,0.3338802933692932,0.4840898737311363,0.7190666254671226
49,0.33272905747095743,0.4896545149385929,0.7118888568321534
50,0.32451629439989726,0.5059238597750664,0.7143070538285701
51,0.3195553620656331,0.49698325246572495,0.714074026020585
52,0.31798881739377977,0.4875369071960449,0.7011012911277009
53,0.32080498784780503,0.5009281486272812,0.70792396976955
54,0.31485096414883934,0.4929730258882046,0.7001171114111925
55,0.31392398426930107,0.4948240704834461,0.715980073988463
56,0.3014925797780355,0.5108038708567619,0.7048220538200343
57,0.30371462951103845,0.5305852219462395,0.7033615755069849
58,0.29687410593032837,0.5310354381799698,0.7084344116346601
59,0.29271384378274284,0.5081859603524208,0.7077976396758439
60,0.29633533507585524,0.5202973410487175,0.7074169422312967
61,0.2905482937892278,0.5070740506052971,0.6996493486317938
62,0.2872322678565979,0.5394319742918015,0.708341371227809
63,0.2910942077636719,0.5147407129406929,0.7034290084624091
