fold,cancer_type,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
8,LGG,100,0.14387355744838715,0.13640288760264715,0.716400166438804,0.14387355744838715,0.630784708249497,0.630784708249497,0.13393370807170868,0.950920245398773,13.107024,1.0154895,-0.19456564
