epoch,cancer_type,c_index
1,global,0.6837404834339856
1,normalized_avg,0.5444266029388045
1,0,0.6344086021505376
1,1,0.4883346741753821
1,2,0.6158008658008658
1,3,0.5921450151057401
1,4,0.125
1,6,0.5558510638297872
1,7,0.6666666666666666
1,8,0.5511363636363636
1,10,0.5116653258246179
1,11,0.5530956848030019
1,12,0.5833333333333334
1,13,0.6200204290091931
1,14,0.5189873417721519
1,15,0.42021276595744683
1,17,0.6619718309859155
1,18,0.5802469135802469
1,19,0.5465903175429464
1,20,0.4325581395348837
1,21,0.64
1,23,0.5482796892341842
1,24,0.42153846153846153
1,25,0.8666666666666667
1,26,
1,27,0.3333333333333333
1,28,0.6341463414634146
1,29,0.5009129640900791
1,30,0.5234113712374582
1,31,0.8571428571428571
1,32,0.09302325581395349
1,33,
1,34,0.6274725274725275
1,35,0.5161290322580645
1,36,0.6571428571428571
2,global,0.7147474609877552
2,normalized_avg,0.5426164853260775
2,0,0.5806451612903226
2,1,0.47063555913113436
2,2,0.5714285714285714
2,3,0.6827794561933535
2,4,0.125
2,6,0.5443262411347518
2,7,0.4444444444444444
2,8,0.48295454545454547
2,10,0.48511665325824616
2,11,0.5651031894934334
2,12,0.6666666666666666
2,13,0.5812053115423902
2,14,0.4936708860759494
2,15,0.4379432624113475
2,17,0.6830985915492958
2,18,0.5555555555555556
2,19,0.5299323269130661
2,20,0.41674418604651164
2,21,0.52
2,23,0.5710321864594895
2,24,0.4492307692307692
2,25,0.8555555555555555
2,26,
2,27,0.4666666666666667
2,28,0.6536585365853659
2,29,0.5696895922093731
2,30,0.5295429208472687
2,31,0.9285714285714286
2,32,0.06976744186046512
2,33,
2,34,0.656043956043956
2,35,0.5483870967741935
2,36,0.6857142857142857
3,global,0.7227542417775356
3,normalized_avg,0.5461612246207129
3,0,0.5806451612903226
3,1,0.49316170555108607
3,2,0.5974025974025974
3,3,0.7129909365558912
3,4,0.125
3,6,0.6099290780141844
3,7,0.5555555555555556
3,8,0.48863636363636365
3,10,0.4501206757843926
3,11,0.5984990619136961
3,12,0.6666666666666666
3,13,0.5546475995914198
3,14,0.4767932489451477
3,15,0.4379432624113475
3,17,0.6861167002012073
3,18,0.5236625514403292
3,19,0.5231650182196772
3,20,0.413953488372093
3,21,0.48
3,23,0.58157602663707
3,24,0.44
3,25,0.7444444444444445
3,26,
3,27,0.4666666666666667
3,28,0.6585365853658537
3,29,0.5392574558734023
3,30,0.5418060200668896
3,31,0.8928571428571429
3,32,0.046511627906976744
3,33,
3,34,0.6527472527472528
3,35,0.6774193548387096
3,36,0.7142857142857143
4,global,0.7377083049539118
4,normalized_avg,0.554345785871612
4,0,0.5806451612903226
4,1,0.502815768302494
4,2,0.6179653679653679
4,3,0.7341389728096677
4,4,0.25
4,6,0.6427304964539007
4,7,0.6666666666666666
4,8,0.48295454545454547
4,10,0.45092518101367657
4,11,0.6191369606003753
4,12,0.75
4,13,0.5587334014300307
4,14,0.4388185654008439
4,15,0.4734042553191489
4,17,0.6710261569416499
4,18,0.5895061728395061
4,19,0.5273295158771473
4,20,0.40930232558139534
4,21,0.5733333333333334
4,23,0.6104328523862376
4,24,0.49230769230769234
4,25,0.6888888888888889
4,26,
4,27,0.16666666666666666
4,28,0.6707317073170732
4,29,0.5800365185636032
4,30,0.5178372352285395
4,31,0.8928571428571429
4,32,0.06976744186046512
4,33,
4,34,0.6857142857142857
4,35,0.6129032258064516
4,36,0.6571428571428571
5,global,0.7413030316790022
5,normalized_avg,0.5591922085076443
5,0,0.6236559139784946
5,1,0.5301689460981497
5,2,0.5811688311688312
5,3,0.743202416918429
5,4,0.125
5,6,0.6613475177304965
5,7,0.6666666666666666
5,8,0.4659090909090909
5,10,0.4420756234915527
5,11,0.6577861163227017
5,12,0.75
5,13,0.5444330949948928
5,14,0.4810126582278481
5,15,0.49113475177304966
5,17,0.6599597585513078
5,18,0.6039094650205762
5,19,0.5580426861009891
5,20,0.4153488372093023
5,21,0.56
5,23,0.6004439511653719
5,24,0.47692307692307695
5,25,0.7
5,26,
5,27,0.23333333333333334
5,28,0.6804878048780488
5,29,0.5897748021911138
5,30,0.5289855072463768
5,31,0.8928571428571429
5,32,0.11627906976744186
5,33,
5,34,0.6813186813186813
5,35,0.6451612903225806
5,36,0.6285714285714286
6,global,0.7423973421725771
6,normalized_avg,0.5600202291883573
6,0,0.6021505376344086
6,1,0.5366049879324215
6,2,0.6396103896103896
6,3,0.7643504531722054
6,4,0.25
6,6,0.6799645390070922
6,7,0.6666666666666666
6,8,0.48863636363636365
6,10,0.47103781174577636
6,11,0.6333958724202626
6,12,0.75
6,13,0.5638406537282942
6,14,0.4810126582278481
6,15,0.4592198581560284
6,17,0.6639839034205232
6,18,0.6234567901234568
6,19,0.5314940135346173
6,20,0.39348837209302323
6,21,0.5866666666666667
6,23,0.5882352941176471
6,24,0.5323076923076923
6,25,0.7
6,26,
6,27,0.1
6,28,0.6682926829268293
6,29,0.5879488740109555
6,30,0.5167224080267558
6,31,0.8571428571428571
6,32,0.11627906976744186
6,33,
6,34,0.6703296703296703
6,35,0.5806451612903226
6,36,0.6571428571428571
7,global,0.7447569964733839
7,normalized_avg,0.565921366736903
7,0,0.6021505376344086
7,1,0.5655671761866452
7,2,0.6168831168831169
7,3,0.7552870090634441
7,4,0.125
7,6,0.6888297872340425
7,7,0.6666666666666666
7,8,0.4715909090909091
7,10,0.4891391794046661
7,11,0.6401500938086304
7,12,0.75
7,13,0.5720122574055159
7,14,0.4345991561181435
7,15,0.4450354609929078
7,17,0.6559356136820925
7,18,0.6347736625514403
7,19,0.5507548152004165
7,20,0.39395348837209304
7,21,0.5866666666666667
7,23,0.5810210876803552
7,24,0.5261538461538462
7,25,0.7333333333333333
7,26,
7,27,0.23333333333333334
7,28,0.6487804878048781
7,29,0.6025562994522216
7,30,0.5273132664437012
7,31,0.8928571428571429
7,32,0.13953488372093023
7,33,
7,34,0.6791208791208792
7,35,0.6774193548387096
7,36,0.6571428571428571
8,global,0.745371505547231
8,normalized_avg,0.56956999568114
8,0,0.6021505376344086
