fold,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
9,16,-1.2183239340782166,-0.6328875763635886,0.7405660596615731,-1.0611844817797342,0.7007802965386513,0.12752319697071524,0.7038911561890593,41.789673,17.556473,-0.14215943
