epoch,train_loss,val_loss,val_cindex
1,0.7910676706106143,0.622949713965257,0.7357829806990781
2,0.7584227739196074,0.6143946468830108,0.7446872720037143
3,0.7511564333524022,0.6147030259172122,0.7425482523048352
4,0.7463583321611684,0.6124874780575434,0.746126550374743
5,0.74305125813287,0.6187563041845957,0.7362041520196325
6,0.7400441388214442,0.6069956302642823,0.7343801817337666
7,0.740810819474378,0.6064053614934285,0.7425051402798966
8,0.7391450049117544,0.6021776234110197,0.7461033362074684
9,0.7383973223710418,0.6058992301424344,0.7378125621808052
10,0.17306459385593584,0.5297062108914058,0.7299064800689793
11,0.14408345122758606,0.4942596117655436,0.7353684419977449
12,0.10356860254940234,0.46493245164553326,0.7255554818597865
13,0.006268399774580074,0.42855934898058573,0.7260794587782715
14,-0.08535444579626385,0.481595911582311,0.7259667042515089
15,-0.12734250388199225,0.375389571984609,0.721804735690124
16,-0.23224780814988272,0.35563371181488035,0.6744909464747629
17,-0.2027884717274429,0.30782652298609414,0.7236386549048219
18,-0.3603599331432715,0.26031140486399335,0.7303442329375871
19,-0.3656419073056458,0.2211651603380839,0.7288120978974597
20,0.3926045482319997,0.19404160380363464,0.7317967765470584
21,0.3367688613278525,0.19829890529314678,0.734476354712476
22,0.35274009238508414,0.2041162649790446,0.7377528686078132
23,0.33372339942401513,0.2096725285053253,0.7387643430390661
24,0.3310603680915402,0.22147446473439533,0.7318034091662797
25,0.23465486688721449,0.21017354528109233,0.7338562048152816
26,0.3775729519083984,0.21487458944320678,0.7337931949326789
27,0.3632116402898516,0.2115814983844757,0.742133713603502
28,0.43892670977384524,0.21446382403373718,0.7300756118591232
29,0.39638474426771464,0.20929396947224935,0.732731975857266
30,0.3086380635885368,0.20392969250679016,0.7336605425482523
31,0.333575370392405,0.18779274821281433,0.7339059494594415
32,0.35739120639356453,0.21620476841926575,0.7348311998408171
33,0.36545803605165694,0.2085513651371002,0.7323870796577568
34,0.33668164494342373,0.22587279677391053,0.7348610466273131
35,0.44369747786593616,0.21560675501823426,0.7256616037673277
36,0.3807927444017023,0.22032528122266135,0.7285766399151025
37,0.32085149763222026,0.2177264451980591,0.7237480931219739
38,0.3529825362944065,0.2193934937318166,0.7301386217417258
39,0.3199923271523382,0.2229445159435272,0.7326988127611593
40,0.36695136051428945,0.2311998168627421,0.7193738807455065
41,0.4359839296430573,0.23835801084836325,0.722073356768588
42,0.33341833030370843,0.2166248381137848,0.7257047157922664
43,0.43018134700176414,0.22551820079485577,0.7315115739205412
44,0.36880229122208474,0.2203945537408193,0.733604165284871
45,0.3744364403244248,0.21395827134450277,0.7318697353584931
46,0.3523678692211782,0.251714825630188,0.7095343901306626
47,0.3020382684872563,0.21713189085324605,0.7274490946474763
48,0.35737033087508124,0.22103504339853922,0.7342110499436227
49,0.30005724078282375,0.21486223141352337,0.7335079923061617
50,0.3493722447551283,0.21608195503552755,0.7246766598129601
