epoch,cancer_type,c_index
1,global,0.6713895874739882
1,normalized_avg,0.5622113088974593
1,0,0.37142857142857144
1,1,0.5380852550663872
1,2,0.5773694390715667
1,3,0.6656151419558359
1,4,0.8181818181818182
1,6,0.5610561056105611
1,7,0.6428571428571429
1,8,0.5486725663716814
1,10,0.4817073170731707
1,11,0.5315985130111525
1,12,0.8421052631578947
1,13,0.6234177215189873
1,14,0.7647058823529411
1,15,0.48828125
1,17,0.5690559440559441
1,18,0.6320855614973262
1,19,0.5949973390101118
1,20,0.41838134430727025
1,21,0.4936708860759494
1,23,0.5622254758418741
1,24,0.6428571428571429
1,25,0.6363636363636364
1,26,0.34269662921348315
1,27,0.6694915254237288
1,28,0.693359375
1,29,0.5194520547945205
1,30,0.4518997574777688
1,31,0.6944444444444444
1,32,0.25
1,33,0.3157894736842105
1,34,0.6682634730538922
1,35,0.5714285714285714
1,36,0.37142857142857144
2,global,0.716804064836064
2,normalized_avg,0.5709699202847779
2,0,0.35714285714285715
2,1,0.5394828791055206
2,2,0.5865570599613152
2,3,0.7413249211356467
2,4,0.8181818181818182
2,6,0.4892739273927393
2,7,0.7142857142857143
2,8,0.5132743362831859
2,10,0.5077235772357723
2,11,0.5841741901221456
2,12,0.8947368421052632
2,13,0.5421940928270043
2,14,0.6823529411764706
2,15,0.4296875
2,17,0.6433566433566433
2,18,0.6245989304812835
2,19,0.5630654603512507
2,20,0.5153177869227252
2,21,0.5443037974683544
2,23,0.5514885309907271
2,24,0.6923076923076923
2,25,0.5636363636363636
2,26,0.38202247191011235
2,27,0.652542372881356
2,28,0.712890625
2,29,0.5227397260273973
2,30,0.47776879547291834
2,31,0.8888888888888888
2,32,0.25
2,33,0.0
2,34,0.7233532934131737
2,35,0.6190476190476191
2,36,0.5142857142857142
3,global,0.7256235656821514
3,normalized_avg,0.559786833527552
3,0,0.35714285714285715
3,1,0.5457721872816212
3,2,0.5725338491295938
3,3,0.7413249211356467
3,4,0.5454545454545454
3,6,0.5222772277227723
3,7,0.6428571428571429
3,8,0.5486725663716814
3,10,0.5186991869918699
3,11,0.5735528412108338
3,12,0.7368421052631579
3,13,0.5738396624472574
3,14,0.6980392156862745
3,15,0.51953125
3,17,0.659965034965035
3,18,0.66524064171123
3,19,0.5981905268759978
3,20,0.4961133973479652
3,21,0.5316455696202531
3,23,0.541727672035139
3,24,0.6373626373626373
3,25,0.5272727272727272
3,26,0.34269662921348315
3,27,0.6271186440677966
3,28,0.71875
3,29,0.5167123287671233
3,30,0.49474535165723527
3,31,0.8611111111111112
3,32,0.2222222222222222
3,33,0.05263157894736842
3,34,0.7305389221556886
3,35,0.6666666666666666
3,36,0.4857142857142857
4,global,0.7357962036817988
4,normalized_avg,0.5693276625648217
4,0,0.45714285714285713
4,1,0.6086652690426275
4,2,0.5933268858800773
4,3,0.7413249211356467
4,4,0.45454545454545453
4,6,0.5222772277227723
4,7,0.7857142857142857
4,8,0.5442477876106194
4,10,0.5247967479674797
4,11,0.5783324482209241
4,12,0.7368421052631579
4,13,0.5664556962025317
4,14,0.7019607843137254
4,15,0.44140625
4,17,0.6914335664335665
4,18,0.6737967914438503
4,19,0.6535391165513571
4,20,0.5189757658893461
4,21,0.5569620253164557
4,23,0.5763787213274768
