fold,cancer_type,best_epoch,best_val_loss,train_loss,train_cindex,val_loss,val_cindex_global,normalized_val_cindex,test_loss,test_cindex,test_risk_mean,test_risk_std,test_risk_OS_corr
2,UCEC,100,0.1406705677509308,0.13531191647052765,0.632010081915564,0.1406705677509308,0.6914634146341463,0.6914634146341463,0.13574476540088654,0.60431654676259,8.827818,0.5925565,-0.09331957
