epoch,train_loss,val_loss,val_cindex
1,0.7667335496215747,0.7364353763646093,0.7282436606192738
2,0.7350323329100737,0.7142273989217035,0.7438163461288899
3,0.7170109717772274,0.711338524160714,0.746431259570713
4,0.7085740040973346,0.7289719581604004,0.7409029562147993
5,0.694275675363062,0.7251269884150604,0.743628176178982
6,0.6792994337192373,0.7271982051175216,0.7397869137532768
7,0.6518543053087581,0.7344150127008043,0.736205196086065
8,0.6263608193765736,0.7818025843850498,0.7294245892704196
9,0.5965360267857327,0.7952431317033439,0.7237794907731838
10,-0.13250887852061438,1.2954753606483853,0.7192893664512445
11,-0.3867944079706568,1.684922471128661,0.6928936645124452
12,-0.5788362145884157,1.3968521027729428,0.6942303200186872
13,-0.7315076458408105,1.6710114684598198,0.6975784474032547
14,-0.8125536520048459,2.2278474055487534,0.6833099743050689
15,-0.8514161570191844,2.4067137734643342,0.6767305146772561
16,-0.9617908785702178,2.2095238073118804,0.6836863142048847
17,-1.096176033084457,3.317864335816482,0.673427807625425
18,-1.1361848235590577,3.693714532358893,0.6768992187702769
19,-1.3667970849740458,3.611116680605658,0.661787225206987
20,0.044121549856708776,2.828052078855449,0.6625334163876561
21,-0.05238904306327054,2.5782018344977806,0.6714033585091749
22,-0.07832560276893115,2.9219749898746095,0.6875535311064394
23,-0.022562656623516305,3.5477658345781524,0.670929689324924
24,-0.15695341823183892,3.0766094943572737,0.6754911884554491
25,-0.2434209600148514,4.2000584848995866,0.6750045420332736
26,-0.21690890250518977,5.039859685404547,0.6621051675361416
27,-0.32586447520605843,3.0995909653860947,0.6731617742479691
28,-0.3908404325886583,8.142261546233605,0.6653235225414623
29,-0.3408894745999782,5.156707389601346,0.650626800591762
30,-0.38700884741705815,4.186969290519583,0.6776324327130213
31,-0.5821610652341805,6.927524924278259,0.6573165667419346
32,-0.5577614974791479,6.872012220580002,0.6576734407848633
33,-0.6685886988308439,6.907907329756638,0.6770614342443354
34,-0.6973466134439564,4.563692236768788,0.6727659684912664
35,-0.6713291905446402,7.210577773636785,0.6572776350281606
36,-0.6359328330713809,7.389824069779495,0.6776713644267954
37,-0.6187555216339103,6.423396065317351,0.6710789275610579
38,-0.7435939528306938,7.592513207731576,0.657342521217784
39,-0.6685181784813928,8.866005132938254,0.6473240935399309
